MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JAN/2019.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421568;SANTA TEREZINHA DO PROGRESSO;8;35;10;40;6;12;16;101;0;0;4;2;
SC;420940;LAGUNA;1;62;5;77;57;9;2;152;0;0;31;24;
SC;420510;DONA EMMA;1;0;0;2;0;0;0;0;0;0;0;0;
SC;420020;AGROLÂNDIA;5;5;3;36;2;0;0;34;0;0;0;5;
SC;420810;ITAIÓPOLIS;15;63;16;233;45;1;8;250;0;0;42;0;
SC;421480;RIO DO SUL;1;38;2;56;4;11;1;61;0;0;15;194;
SC;420300;CAÇADOR;27;221;35;525;102;15;2;499;1;0;90;156;
SC;420315;CALMON;3;5;1;9;1;1;2;29;0;0;0;0;
SC;420517;ENTRE RIOS;1;10;1;17;2;0;0;5;0;3;0;0;
SC;421875;TUNÁPOLIS;6;54;7;122;21;1;7;130;0;0;1;4;
SC;421535;SALTINHO;3;21;6;41;39;15;0;55;1;0;30;29;
SC;421670;SÃO JOSÉ DO CEDRO;6;27;2;303;57;3;2;230;3;0;5;49;
SC;421620;SÃO FRANCISCO DO SUL;6;48;5;133;1;2;2;47;0;9;0;28;
SC;420895;JARDINÓPOLIS;0;3;0;1;0;0;6;42;0;0;0;0;
SC;421860;TROMBUDO CENTRAL;3;49;9;126;19;3;1;181;0;0;0;0;
SC;421940;WITMARSUM;18;40;4;88;7;4;0;378;0;0;1;7;
SC;420870;JACINTO MACHADO;3;20;1;19;2;4;0;38;0;0;5;5;
SC;420260;BOM RETIRO;5;43;1;136;5;2;2;98;0;2;0;0;
SC;420660;GUARUJÁ DO SUL;0;0;1;23;4;0;0;15;0;0;1;0;
SC;421605;SÃO CRISTOVÃO DO SUL;4;44;1;37;8;0;2;25;0;0;0;0;
SC;421410;PRESIDENTE NEREU;0;3;0;6;1;0;0;16;0;0;0;0;
SC;420550;FRAIBURGO;28;436;71;801;295;93;16;1.009;0;7;66;105;
SC;421660;SÃO JOSÉ;96;830;58;1.326;213;99;28;1.237;2;8;77;192;
SC;421250;PENHA;8;89;0;145;18;4;2;298;0;1;10;11;
SC;421770;SOMBRIO;22;155;45;399;74;8;3;646;0;0;36;134;
SC;421280;BALNEÁRIO PIÇARRAS;7;55;9;157;15;1;10;161;6;23;23;71;
SC;421580;SÃO BENTO DO SUL;21;262;45;553;82;15;11;251;0;0;77;138;
SC;421380;PRAIA GRANDE;8;36;7;64;26;18;10;86;1;0;4;34;
SC;420560;GALVÃO;2;10;4;9;25;0;7;220;0;0;0;1;
SC;420325;CAPÃO ALTO;14;22;2;29;6;1;2;43;0;0;0;0;
SC;420985;LINDÓIA DO SUL;0;5;0;17;0;0;0;10;0;0;0;0;
SC;421755;SERRA ALTA;0;2;3;4;0;0;0;11;0;0;0;0;
SC;420665;GUATAMBÚ;4;7;4;16;3;3;1;56;1;1;1;1;
SC;421080;MELEIRO;11;50;2;103;8;3;1;88;0;1;24;28;
SC;421130;NAVEGANTES;30;399;30;1.124;83;12;6;785;2;2;4;302;
SC;421530;SALETE;10;115;28;345;191;61;27;448;0;0;14;41;
SC;421750;SEARA;0;2;0;3;10;0;0;2;0;0;0;0;
SC;421460;RIO DO OESTE;4;54;7;181;18;7;0;440;1;1;0;0;
SC;421510;RODEIO;0;14;0;29;3;0;2;71;0;0;0;0;
SC;420030;AGRONÔMICA;0;4;0;9;1;0;0;21;0;0;0;0;
SC;421935;VITOR MEIRELES;0;0;0;12;0;0;0;30;0;0;0;0;
SC;421450;RIO DO CAMPO;1;5;0;5;0;0;0;2;0;0;0;0;
SC;421360;PORTO UNIÃO;13;128;17;249;34;6;4;153;0;4;2;0;
SC;420570;GAROPABA;4;82;6;87;25;3;2;112;0;0;6;0;
SC;420790;IRINEÓPOLIS;3;17;15;151;17;1;0;139;0;0;1;87;
SC;421150;NOVA TRENTO;10;69;9;179;17;12;3;275;0;4;3;5;
SC;420730;IMBITUBA;4;62;13;111;23;14;3;221;0;1;42;113;
SC;420055;ÁGUAS FRIAS;1;5;13;19;1;1;2;28;0;0;0;1;
SC;420220;BENEDITO NOVO;26;62;25;136;36;17;12;115;0;23;26;38;
SC;420208;BANDEIRANTE;10;18;4;51;4;5;10;121;0;0;0;0;
SC;421085;MIRIM DOCE;9;5;2;5;0;0;1;56;0;0;1;0;
SC;421625;SÃO JOÃO DO OESTE;13;49;19;257;46;5;6;183;2;0;9;23;
SC;421230;PAULO LOPES;10;71;5;130;28;2;2;130;0;0;0;0;
SC;420680;IBICARÉ;0;0;2;5;0;0;0;1;0;0;1;2;
SC;420768;IPUAÇU;2;27;2;75;4;0;0;145;0;0;4;0;
SC;421790;TANGARÁ;4;42;7;133;70;20;17;179;0;0;1;0;
SC;420990;LONTRAS;1;10;0;33;2;1;0;23;0;0;1;0;
SC;421223;PARAÍSO;0;5;12;14;1;1;3;17;0;0;6;20;
SC;420930;LAGES;134;1.080;174;2.238;366;201;51;2.829;1;1;228;353;
SC;421060;MASSARANDUBA;1;11;2;52;20;3;0;90;0;0;16;15;
SC;420785;IRATI;0;2;0;0;1;0;0;16;0;0;0;0;
SC;421320;POMERODE;8;39;4;58;15;0;4;73;0;2;17;27;
SC;420245;BOMBINHAS;2;17;0;42;6;0;1;184;2;3;7;157;
SC;420360;CAMPOS NOVOS;2;65;13;260;16;25;8;209;1;1;42;144;
SC;420440;CORONEL FREITAS;8;27;9;81;43;3;2;336;0;0;5;27;
SC;422000;BALNEÁRIO RINCÃO;6;61;2;37;5;5;1;65;0;0;11;63;
SC;421165;NOVO HORIZONTE;0;1;2;3;3;1;0;38;0;0;0;0;
SC;420209;BARRA BONITA;0;5;1;21;2;0;0;16;0;0;0;0;
SC;421160;NOVA VENEZA;7;65;8;97;30;10;1;220;0;1;29;36;
SC;420250;BOM JARDIM DA SERRA;4;19;5;56;6;0;1;35;0;0;0;4;
SC;420445;CORONEL MARTINS;8;38;2;61;43;0;0;129;0;0;0;38;
SC;420080;ANCHIETA;1;6;2;19;4;0;1;32;1;0;3;0;
SC;420760;IPIRA;0;7;0;6;0;0;0;0;0;0;0;0;
SC;421490;RIO FORTUNA;0;8;0;4;10;0;0;14;0;0;3;1;
SC;421265;PESCARIA BRAVA;0;10;0;14;2;0;0;22;0;0;0;1;
SC;421730;SAUDADES;2;32;2;156;34;15;10;88;0;0;79;31;
SC;421189;PAINEL;0;17;1;16;3;0;2;20;0;0;0;0;
