MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: MAI/2016.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;42;69;33;246;90;27;5;271;1;2;47;36;
SC;420800;ITÁ;139;25;0;70;2;0;0;50;0;0;0;0;
SC;420270;BOTUVERÁ;4;2;1;18;0;0;0;21;0;0;0;0;
SC;421820;TIMBÓ;47;300;23;896;23;46;4;1.040;0;0;1;0;
SC;420127;ARABUTÃ;15;24;5;71;18;6;2;151;0;0;20;16;
SC;420945;LAJEADO GRANDE;2;8;0;34;0;0;0;62;0;0;0;5;
SC;420210;BARRA VELHA;30;160;56;426;20;28;3;228;0;1;31;86;
SC;421950;XANXERÊ;62;244;31;747;79;47;22;1.318;0;0;261;169;
SC;420125;APIÚNA;16;142;20;348;166;52;10;430;0;0;62;58;
SC;421917;VARGEM BONITA;15;34;3;166;28;21;1;64;0;0;24;26;
SC;421505;RIO RUFINO;0;8;0;10;0;0;2;40;0;0;0;1;
SC;421540;SALTO VELOSO;3;33;2;49;0;0;1;107;0;0;0;0;
SC;421600;SÃO CARLOS;2;17;2;148;1;1;1;165;0;0;21;16;
SC;421420;QUILOMBO;12;12;0;20;12;0;0;252;0;0;0;0;
SC;421185;OURO VERDE;12;29;5;156;12;9;2;93;0;0;1;0;
SC;420580;GARUVA;4;51;3;61;2;4;0;13;2;0;0;0;
SC;420100;ANITA GARIBALDI;5;22;3;67;3;17;7;40;0;0;0;0;
SC;421220;PAPANDUVA;19;122;9;450;15;8;2;203;0;0;20;50;
SC;420350;CAMPO ERÊ;20;82;18;268;162;26;6;524;0;0;14;54;
SC;420310;CAIBI;16;85;8;628;43;9;2;217;1;0;4;4;
SC;420519;ERMO;21;27;5;116;49;13;7;144;0;0;0;0;
SC;420740;IMBUIA;6;19;1;110;0;0;1;98;0;0;0;0;
SC;421520;ROMELÂNDIA;2;13;7;52;6;12;1;10;8;0;10;22;
SC;421000;LUIZ ALVES;4;35;1;151;50;7;3;103;0;0;1;13;
SC;420340;CAMPO BELO DO SUL;3;16;4;55;3;0;0;39;0;0;0;0;
SC;420419;CHAPADÃO DO LAGEADO;0;0;0;3;1;6;0;18;0;0;0;0;
SC;421835;TREVISO;28;144;18;236;38;24;0;484;0;0;86;100;
SC;420765;IPORÃ DO OESTE;28;52;12;540;56;0;2;406;0;2;50;86;
SC;421300;PINHEIRO PRETO;0;5;0;14;0;0;0;0;0;0;0;0;
SC;420915;JOSÉ BOITEUX;2;20;1;61;0;1;0;105;0;0;0;0;
SC;420950;LAURENTINO;13;69;41;153;60;0;2;451;0;0;4;0;
SC;420670;HERVAL D'OESTE;11;114;14;396;10;6;7;221;0;3;10;4;
SC;420555;FREI ROGÉRIO;10;30;7;52;18;0;3;56;0;0;0;10;
SC;421125;MORRO GRANDE;5;5;3;1;2;0;0;6;0;0;2;3;
SC;420960;LAURO MULLER;4;38;4;84;13;7;1;121;0;0;68;118;
SC;421050;MARAVILHA;65;135;17;500;118;9;13;336;6;0;94;92;
SC;420150;ARMAZÉM;2;10;0;3;0;0;0;10;0;0;2;0;
SC;421227;PASSOS MAIA;0;2;0;2;0;2;4;106;0;0;0;0;
SC;421635;SÃO JOÃO DO ITAPERIÚ;1;28;2;87;0;4;5;136;0;8;19;17;
SC;420285;BRAÇO DO TROMBUDO;20;132;16;476;84;24;4;76;0;0;0;0;
SC;420775;IRACEMINHA;7;4;6;63;0;0;3;24;0;0;8;0;
SC;421825;TIMBÓ GRANDE;2;36;4;120;5;1;0;156;0;0;0;4;
SC;421070;MATOS COSTA;8;15;3;29;1;3;0;36;0;0;0;7;
SC;421650;SÃO JOAQUIM;19;109;18;270;48;11;2;120;0;0;13;14;
SC;420710;ILHOTA;16;64;5;171;65;20;14;282;0;2;8;16;
SC;421560;SANTA ROSA DE LIMA;3;12;4;17;19;2;0;68;0;0;0;0;
SC;421690;SÃO LOURENÇO DO OESTE;47;246;18;853;37;11;0;264;0;2;50;106;
SC;421575;SÃO BERNARDINO;0;18;1;117;16;1;0;4;0;0;0;0;
SC;420215;BELMONTE;0;36;2;88;0;1;1;0;0;0;0;0;
SC;421880;TURVO;0;2;0;6;0;0;0;11;0;0;0;17;
SC;420820;ITAJAÍ;177;1.407;129;3.377;736;254;66;2.136;0;30;924;1.317;
SC;420590;GASPAR;29;147;11;439;86;24;5;288;0;0;9;34;
SC;420455;CORREIA PINTO;9;93;17;254;96;9;1;213;0;0;18;25;
SC;420370;CANELINHA;5;26;15;118;1;0;1;38;0;2;1;0;
SC;421470;RIO DOS CEDROS;18;51;7;113;9;22;2;68;0;0;91;88;
SC;421550;SANTA CECÍLIA;11;40;2;114;1;0;2;114;0;0;0;8;
SC;421740;SCHROEDER;29;54;8;158;9;2;4;155;0;0;5;0;
SC;421140;NOVA ERECHIM;0;0;0;0;0;0;0;25;0;0;0;0;
SC;421555;SANTA HELENA;7;35;2;133;126;3;0;231;0;0;3;14;
SC;420630;GUABIRUBA;38;244;40;820;218;73;22;472;0;2;40;54;
SC;420195;BALNEÁRIO ARROIO DO SILVA;0;29;2;84;10;6;0;22;0;0;8;8;
SC;421885;UNIÃO DO OESTE;2;2;8;44;18;2;8;55;2;0;0;28;
SC;420620;GRAVATAL;0;4;2;36;0;0;0;6;0;2;0;0;
SC;420020;AGROLÂNDIA;9;62;12;179;7;4;8;336;0;0;2;0;
SC;420940;LAGUNA;71;521;171;1.024;68;30;18;348;0;1;170;149;
SC;420510;DONA EMMA;2;7;3;23;3;3;1;4;0;0;0;0;
SC;421568;SANTA TEREZINHA DO PROGRESSO;0;0;8;22;0;0;1;10;0;0;2;0;
SC;420300;CAÇADOR;65;353;54;1.443;146;131;10;593;2;3;79;186;
SC;421480;RIO DO SUL;15;100;28;295;77;21;2;810;0;0;97;86;
SC;420810;ITAIÓPOLIS;31;141;39;575;190;13;15;792;0;0;86;156;
SC;420315;CALMON;2;33;5;115;22;5;0;27;0;3;16;15;
SC;420517;ENTRE RIOS;0;0;0;0;0;0;0;0;0;0;2;42;
SC;421670;SÃO JOSÉ DO CEDRO;9;64;9;218;1;4;4;198;6;4;12;113;
SC;421620;SÃO FRANCISCO DO SUL;0;11;0;17;1;0;0;6;0;0;0;0;
SC;421875;TUNÁPOLIS;3;14;3;76;0;5;0;315;3;2;22;38;
SC;421535;SALTINHO;1;21;0;175;73;3;0;2;0;0;1;0;
SC;420260;BOM RETIRO;8;32;3;104;6;0;0;78;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;21;30;5;68;61;0;0;27;0;0;2;1;
SC;421410;PRESIDENTE NEREU;0;8;0;8;36;0;0;168;0;0;36;60;
SC;420870;JACINTO MACHADO;6;0;0;12;0;0;0;19;0;0;0;0;
SC;421860;TROMBUDO CENTRAL;4;27;9;109;12;4;2;61;0;0;0;0;
SC;421940;WITMARSUM;2;18;4;59;2;1;2;243;0;6;0;0;
SC;420550;FRAIBURGO;126;570;108;1.256;150;70;16;1.330;0;0;104;222;
SC;421660;SÃO JOSÉ;307;1.092;86;1.996;166;138;28;1.142;0;4;168;311;
SC;421580;SÃO BENTO DO SUL;32;584;26;1.128;20;4;15;257;0;0;0;13;
SC;421755;SERRA ALTA;5;17;4;23;1;0;3;76;0;0;5;105;
SC;421770;SOMBRIO;23;53;5;193;29;9;1;231;0;0;9;9;
SC;421380;PRAIA GRANDE;25;18;11;61;4;0;1;110;0;0;0;0;
SC;420325;CAPÃO ALTO;21;18;0;32;1;0;0;13;0;0;0;0;
SC;420665;GUATAMBÚ;0;0;0;0;0;0;10;71;0;0;0;0;
SC;421280;BALNEÁRIO PIÇARRAS;0;0;0;0;0;0;0;119;0;0;0;0;
SC;420985;LINDÓIA DO SUL;0;4;0;32;14;0;0;164;0;0;0;0;
SC;420560;GALVÃO;10;26;4;92;4;6;2;22;0;0;0;0;
SC;421530;SALETE;16;124;46;453;22;12;2;218;0;0;2;32;
SC;421080;MELEIRO;22;6;2;38;40;28;0;475;0;0;0;0;
SC;421750;SEARA;0;2;0;0;16;0;0;5;0;0;0;0;
SC;421130;NAVEGANTES;0;0;1;3;1;0;0;0;0;0;0;0;
SC;421460;RIO DO OESTE;12;132;4;455;94;4;8;197;0;0;0;0;
SC;421510;RODEIO;28;259;55;1.041;131;17;8;662;0;10;4;4;
SC;421935;VITOR MEIRELES;3;146;77;551;115;30;2;523;0;0;20;2;
SC;421450;RIO DO CAMPO;12;38;4;94;2;3;0;59;0;0;0;0;
SC;420845;ITAPOÁ;3;147;15;205;33;4;6;192;0;0;0;0;
SC;421890;URUBICI;11;38;13;99;13;9;1;82;0;0;4;2;
SC;420530;FAXINAL DOS GUEDES;1;18;9;89;28;6;3;47;0;0;17;34;
SC;420417;CERRO NEGRO;0;0;0;0;0;0;0;15;0;0;0;0;
SC;421680;SÃO JOSÉ DO CERRITO;0;4;0;10;0;0;0;25;0;0;0;0;
SC;420840;ITAPIRANGA;2;0;0;0;0;0;0;0;0;0;0;0;
SC;420170;ASCURRA;38;158;50;559;146;33;4;527;0;7;0;0;
SC;420205;BALNEÁRIO BARRA DO SUL;7;68;6;186;15;1;0;109;0;0;1;0;
SC;420480;CURITIBANOS;16;147;16;423;8;87;2;278;0;0;19;44;
SC;421225;PASSO DE TORRES;0;2;0;4;0;0;0;0;0;0;0;217;
SC;421570;SANTO AMARO DA IMPERATRIZ;15;67;2;126;11;10;2;100;0;0;0;1;
SC;421190;PALHOÇA;133;530;51;1.372;81;93;26;1.540;0;6;256;299;
SC;420430;CONCÓRDIA;39;285;66;1.449;90;39;7;702;0;0;248;305;
SC;420140;ARARANGUÁ;128;491;41;1.444;94;63;37;1.963;0;0;211;295;
SC;421910;VARGEÃO;8;98;65;376;26;84;2;676;0;0;2;12;
SC;420207;BALNEÁRIO GAIVOTA;2;38;5;86;19;13;1;21;0;1;11;16;
SC;420070;ALFREDO WAGNER;27;53;7;165;19;6;4;297;0;0;2;0;
SC;421335;PONTE ALTA DO NORTE;2;0;1;7;0;0;0;10;0;0;0;0;
SC;421187;PAIAL;0;0;0;0;0;0;3;52;0;0;0;0;
SC;421340;PONTE SERRADA;13;135;9;224;20;32;11;266;0;0;15;32;
SC;420535;FLOR DO SERTÃO;0;5;5;19;15;2;13;18;0;0;15;3;
SC;421900;URUSSANGA;43;199;33;456;98;47;11;593;0;2;88;196;
SC;420380;CANOINHAS;25;204;51;776;48;26;12;550;0;2;23;27;
SC;420435;CORDILHEIRA ALTA;4;10;0;22;2;0;2;36;0;0;0;0;
SC;421330;PONTE ALTA;0;5;4;7;0;0;0;64;0;0;0;5;
SC;421725;SÃO PEDRO DE ALCÂNTARA;5;12;0;11;5;1;0;23;0;0;0;0;
SC;421545;SANGÃO;12;6;0;16;2;0;0;18;0;0;0;0;
SC;420130;ARAQUARI;13;137;20;381;124;29;9;221;0;2;104;131;
SC;421640;SÃO JOÃO DO SUL;2;4;5;9;6;10;2;125;0;0;0;0;
SC;421350;PORTO BELO;6;88;7;179;40;4;1;108;0;0;21;10;
SC;421175;OTACÍLIO COSTA;18;122;23;328;11;20;7;273;0;0;6;4;
SC;420120;ANTÔNIO CARLOS;9;20;2;72;9;6;4;124;0;0;0;15;
SC;420460;CRICIÚMA;409;1.381;293;3.235;510;144;55;3.344;0;42;400;838;
SC;420240;BLUMENAU;108;287;48;676;139;51;33;515;1;6;55;73;
SC;420970;LEBON RÉGIS;2;21;2;71;20;4;2;13;0;0;0;10;
SC;421920;VIDAL RAMOS;4;2;2;14;0;2;0;22;0;0;0;0;
SC;420750;INDAIAL;88;248;38;912;108;70;10;930;0;0;2;38;
SC;421800;TIJUCAS;34;120;14;483;14;2;6;189;0;0;8;0;
SC;421569;SANTIAGO DO SUL;0;2;0;0;16;1;0;54;0;0;0;2;
SC;421170;ORLEANS;30;155;10;307;20;37;4;168;0;0;0;1;
SC;421110;MONTE CASTELO;14;0;1;14;0;0;0;14;0;0;0;57;
SC;420540;FLORIANÓPOLIS;765;1.988;179;5.108;261;239;31;3.749;3;125;95;14;
SC;421003;LUZERNA;16;52;7;263;8;14;2;344;0;0;38;38;
SC;421715;SÃO MIGUEL DA BOA VISTA;19;38;3;148;7;2;4;45;0;0;0;66;
SC;420165;ARVOREDO;25;21;25;160;103;26;17;218;0;0;3;0;
SC;420320;CAMBORIÚ;45;327;51;1.068;86;47;20;546;0;2;41;91;
