MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: MAI/2020.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421003;LUZERNA;3;15;2;21;1;2;6;72;0;0;0;0;
SC;420475;CUNHATAÍ;1;5;1;28;0;0;1;24;0;0;1;7;
SC;421795;TIGRINHOS;4;10;3;25;2;1;1;19;0;1;0;2;
SC;420940;LAGUNA;6;66;11;115;30;8;7;162;0;0;5;7;
SC;421270;PETROLÂNDIA;2;66;8;186;2;2;12;1.008;2;0;0;0;
SC;421050;MARAVILHA;7;26;9;33;1;1;2;105;0;1;0;0;
SC;420208;BANDEIRANTE;8;9;0;33;5;0;10;162;0;0;0;0;
SC;421430;RANCHO QUEIMADO;1;0;2;16;2;0;0;66;0;0;0;0;
SC;421240;PEDRAS GRANDES;0;4;0;19;28;0;1;51;0;0;1;1;
SC;420205;BALNEÁRIO BARRA DO SUL;12;40;6;51;24;9;3;194;1;0;0;0;
SC;421565;SANTA ROSA DO SUL;0;34;3;35;0;1;1;97;0;0;0;8;
SC;420140;ARARANGUÁ;25;206;6;350;31;5;3;321;0;0;3;0;
SC;420207;BALNEÁRIO GAIVOTA;9;29;6;60;2;2;0;33;0;0;0;0;
SC;420210;BARRA VELHA;30;151;15;336;21;16;2;364;0;3;7;6;
SC;420125;APIÚNA;8;42;3;81;11;2;4;122;0;0;0;8;
SC;420285;BRAÇO DO TROMBUDO;2;41;8;87;40;10;2;108;0;0;1;0;
SC;420780;IRANI;11;23;8;56;5;4;3;282;0;0;4;5;
SC;420390;CAPINZAL;10;30;1;55;2;0;3;123;0;0;0;8;
SC;420535;FLOR DO SERTÃO;0;8;1;7;10;1;1;40;0;0;1;6;
SC;420213;BELA VISTA DO TOLDO;9;19;3;76;1;1;0;60;0;0;0;0;
SC;421620;SÃO FRANCISCO DO SUL;7;80;4;109;4;1;1;300;0;0;2;14;
SC;420243;BOCAINA DO SUL;1;2;1;5;2;0;0;2;0;1;0;0;
SC;420209;BARRA BONITA;1;5;0;11;1;1;0;14;0;0;0;0;
SC;421290;PINHALZINHO;5;57;4;91;11;3;5;92;7;7;56;127;
SC;420215;BELMONTE;0;2;3;5;0;0;1;32;0;2;0;29;
SC;420415;CELSO RAMOS;0;0;0;0;0;0;0;4;0;0;0;0;
SC;420060;ÁGUAS MORNAS;2;10;0;21;3;2;1;29;0;2;0;4;
SC;420560;GALVÃO;0;0;0;2;1;3;2;46;0;0;0;0;
SC;421870;TUBARÃO;110;361;40;542;48;12;7;1.083;0;0;1;2;
