MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: ABR/2018.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420830;ITAPEMA;29;177;12;348;31;9;10;458;2;8;0;0;
SC;420890;JARAGUÁ DO SUL;31;401;32;981;345;131;18;834;0;12;282;495;
SC;420395;CAPIVARI DE BAIXO;33;67;14;54;10;4;0;92;0;1;14;1;
SC;420475;CUNHATAÍ;6;12;12;80;38;3;1;67;0;2;7;6;
SC;421105;MONTE CARLO;5;57;8;157;9;6;2;75;6;0;1;9;
SC;421795;TIGRINHOS;0;4;8;29;2;4;7;72;0;0;0;6;
SC;420880;JAGUARUNA;25;86;5;149;2;26;7;408;0;1;4;107;
SC;421240;PEDRAS GRANDES;0;26;1;19;32;2;0;92;0;2;1;2;
SC;420850;ITUPORANGA;18;20;4;177;0;5;3;203;0;1;5;25;
SC;421430;RANCHO QUEIMADO;1;9;2;57;11;2;0;20;0;0;0;0;
SC;421610;SÃO DOMINGOS;51;86;12;486;246;45;8;280;0;0;0;3;
SC;421930;VIDEIRA;64;299;51;627;205;149;65;956;5;2;116;160;
SC;420610;GRÃO PARÁ;14;18;4;49;11;0;2;91;0;1;5;2;
SC;420050;ÁGUAS DE CHAPECÓ;1;9;2;12;9;10;0;40;0;0;0;2;
SC;420420;CHAPECÓ;138;1.044;142;3.859;374;181;36;2.147;8;11;751;2.429;
SC;420200;BALNEÁRIO CAMBORIÚ;50;256;31;721;98;39;13;532;1;4;280;381;
SC;420780;IRANI;8;54;24;171;61;42;10;225;0;1;13;15;
SC;420075;ALTO BELA VISTA;0;16;7;108;1;0;1;144;0;0;15;8;
SC;420010;ABELARDO LUZ;5;14;6;58;42;8;0;59;1;0;0;3;
SC;420390;CAPINZAL;2;21;5;79;15;2;1;39;0;0;1;1;
SC;421020;MAJOR GERCINO;3;4;3;4;1;0;1;8;0;0;0;0;
SC;421700;SÃO LUDGERO;3;23;0;27;33;18;0;55;0;0;0;0;
SC;420700;IÇARA;112;360;11;722;66;25;7;1.547;0;3;69;165;
SC;420290;BRUSQUE;108;615;89;1.622;458;155;41;2.885;4;40;372;593;
SC;421290;PINHALZINHO;22;26;5;90;63;0;1;141;1;0;10;83;
SC;421145;NOVA ITABERABA;6;13;4;27;16;6;10;126;0;0;0;0;
SC;420330;CAMPO ALEGRE;14;52;20;260;23;17;6;101;0;1;166;208;
SC;421370;POUSO REDONDO;20;164;10;436;115;157;7;483;0;0;1;0;
SC;420060;ÁGUAS MORNAS;10;59;5;95;19;3;2;42;0;0;2;0;
SC;421970;XAXIM;26;70;21;106;90;4;0;246;0;0;7;41;
SC;421985;ZORTÉA;6;13;4;20;0;0;1;115;0;0;0;3;
SC;420415;CELSO RAMOS;3;8;0;24;6;3;0;49;0;0;2;2;
SC;420470;CUNHA PORÃ;15;64;15;227;37;3;2;398;0;0;12;10;
SC;421030;MAJOR VIEIRA;4;7;4;17;0;2;0;101;0;0;0;0;
SC;420640;GUARACIABA;7;39;0;213;27;4;1;113;0;0;6;31;
SC;421915;VARGEM;5;18;3;28;6;0;1;93;0;0;0;0;
SC;420720;IMARUÍ;27;216;9;743;75;5;4;696;0;0;13;29;
SC;420545;FORQUILHINHA;52;175;21;370;46;7;1;530;0;0;49;189;
SC;420400;CATANDUVAS;30;28;5;59;17;2;0;254;0;1;0;2;
SC;420160;ARROIO TRINTA;2;27;0;53;2;1;1;87;0;0;28;25;
SC;421895;URUPEMA;2;7;4;20;2;0;1;59;0;0;0;0;
SC;421360;PORTO UNIÃO;30;164;22;347;47;8;24;222;0;3;2;12;
SC;420570;GAROPABA;9;82;11;135;25;11;3;120;0;1;0;6;
SC;420208;BANDEIRANTE;18;10;11;43;24;3;12;160;0;1;0;29;
SC;421150;NOVA TRENTO;5;61;4;217;17;2;1;270;0;1;1;4;
SC;420790;IRINEÓPOLIS;3;22;12;167;4;1;0;53;0;0;6;102;
SC;420220;BENEDITO NOVO;7;44;21;134;30;23;5;128;0;38;50;66;
SC;420055;ÁGUAS FRIAS;0;14;8;16;1;1;0;85;0;0;0;2;
SC;420730;IMBITUBA;2;45;9;51;14;5;1;80;0;0;24;88;
SC;421085;MIRIM DOCE;4;8;0;5;1;0;0;198;0;0;0;0;
SC;421625;SÃO JOÃO DO OESTE;16;48;19;220;85;5;2;239;0;0;28;49;
SC;421790;TANGARÁ;4;21;3;66;16;6;9;146;0;0;5;6;
SC;420680;IBICARÉ;1;4;0;36;9;0;0;21;0;0;1;5;
SC;421230;PAULO LOPES;8;36;0;53;2;1;0;16;0;1;0;0;
SC;421223;PARAÍSO;4;16;4;59;2;0;1;39;0;0;19;88;
SC;420990;LONTRAS;9;56;2;195;39;33;1;296;0;0;1;0;
SC;420768;IPUAÇU;0;2;0;0;14;0;0;0;0;0;0;0;
SC;420930;LAGES;116;905;130;2.184;304;242;47;2.275;1;2;221;349;
SC;421320;POMERODE;23;173;5;521;130;4;3;889;0;0;88;88;
SC;421060;MASSARANDUBA;2;104;6;197;82;24;6;280;0;1;20;49;
SC;420785;IRATI;3;6;0;2;2;0;0;69;0;0;0;0;
SC;420440;CORONEL FREITAS;16;41;13;223;48;10;1;536;0;0;43;82;
SC;420245;BOMBINHAS;0;22;3;66;11;2;1;91;0;7;6;66;
SC;420360;CAMPOS NOVOS;24;104;30;258;99;51;7;199;0;0;16;93;
SC;421165;NOVO HORIZONTE;2;6;1;23;3;0;2;43;0;0;1;0;
SC;420209;BARRA BONITA;1;1;1;6;2;0;0;7;0;0;0;0;
SC;422000;BALNEÁRIO RINCÃO;11;106;5;131;11;14;0;105;0;6;26;53;
SC;421160;NOVA VENEZA;15;56;7;134;140;9;6;505;0;3;8;10;
SC;420250;BOM JARDIM DA SERRA;1;3;0;14;0;0;0;11;0;0;0;0;
SC;421055;MAREMA;0;3;0;2;0;0;2;25;0;0;0;0;
SC;420080;ANCHIETA;10;15;1;89;1;27;3;19;1;0;3;0;
SC;420445;CORONEL MARTINS;10;54;5;185;34;8;9;216;0;1;2;44;
SC;420760;IPIRA;0;0;0;0;0;0;0;20;0;0;0;0;
SC;421490;RIO FORTUNA;0;51;4;99;9;1;3;261;0;0;49;60;
SC;421265;PESCARIA BRAVA;5;13;0;16;3;0;0;18;0;0;1;0;
SC;421730;SAUDADES;0;23;2;34;10;3;1;6;0;0;74;124;
SC;421189;PAINEL;0;0;0;1;0;0;0;1;0;0;0;0;
SC;421720;SÃO MIGUEL DO OESTE;35;72;35;326;91;10;3;472;1;2;34;53;
SC;421260;PERITIBA;4;15;6;40;19;14;15;96;0;0;2;2;
SC;420800;ITÁ;58;31;1;193;28;4;2;119;0;0;62;100;
SC;420270;BOTUVERÁ;4;14;3;19;6;0;0;64;0;0;0;25;
SC;420127;ARABUTÃ;3;9;1;37;10;4;2;37;0;0;5;3;
SC;421820;TIMBÓ;65;210;36;593;75;27;1;928;0;0;176;279;
SC;421590;SÃO BONIFÁCIO;3;1;1;4;2;1;0;116;0;0;0;0;
SC;420945;LAJEADO GRANDE;3;17;0;55;23;2;0;61;0;0;1;9;
SC;420543;FORMOSA DO SUL;2;83;3;351;1;5;0;99;0;0;0;34;
SC;421950;XANXERÊ;30;325;27;783;266;72;18;1.839;0;2;199;319;
SC;420210;BARRA VELHA;14;150;8;241;34;12;1;234;0;1;109;135;
SC;421090;MODELO;6;85;5;88;2;1;1;243;0;0;29;30;
SC;421917;VARGEM BONITA;8;28;2;103;12;14;7;144;0;0;23;30;
SC;421505;RIO RUFINO;0;1;0;9;0;0;0;0;0;0;0;0;
SC;420125;APIÚNA;15;59;0;174;67;35;7;151;0;0;3;6;
SC;421600;SÃO CARLOS;13;48;13;175;10;8;7;158;0;0;15;31;
SC;421540;SALTO VELOSO;0;5;0;8;0;1;1;55;0;0;0;0;
SC;421420;QUILOMBO;33;174;21;530;134;63;10;514;0;0;310;434;
SC;421185;OURO VERDE;3;33;6;69;4;2;6;68;0;0;38;96;
SC;420100;ANITA GARIBALDI;4;9;3;21;1;0;1;40;0;0;0;0;
SC;420580;GARUVA;3;28;4;60;11;10;1;23;0;0;0;24;
SC;420740;IMBUIA;5;17;3;66;2;0;0;143;0;0;0;0;
SC;420005;ABDON BATISTA;2;2;1;5;0;2;19;59;0;0;0;62;
SC;420350;CAMPO ERÊ;8;61;14;165;57;53;0;304;0;0;34;87;
SC;420519;ERMO;0;0;0;1;0;14;4;107;0;0;0;0;
SC;421220;PAPANDUVA;16;121;8;354;36;8;5;195;0;0;3;0;
SC;421520;ROMELÂNDIA;1;9;1;16;6;1;3;66;0;0;0;0;
SC;420310;CAIBI;22;33;2;174;19;7;7;276;0;0;0;0;
SC;421000;LUIZ ALVES;1;28;4;91;24;5;0;80;0;15;16;80;
SC;420340;CAMPO BELO DO SUL;1;20;5;23;6;1;1;15;0;0;1;1;
SC;420419;CHAPADÃO DO LAGEADO;0;0;0;0;0;0;0;67;0;0;0;1;
