MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: FEV/2021.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;11;133;14;361;67;7;22;383;0;1;5;5;
SC;421260;PERITIBA;9;18;1;19;19;0;1;101;0;0;32;27;
SC;420800;ITÁ;1;22;0;88;14;0;1;84;0;0;4;4;
SC;420270;BOTUVERÁ;2;63;4;98;12;2;0;149;2;0;2;0;
SC;421820;TIMBÓ;17;127;24;287;50;5;2;724;0;4;108;137;
SC;420945;LAJEADO GRANDE;1;10;0;19;11;2;0;52;0;0;1;4;
SC;420675;IBIAM;1;15;0;46;0;0;1;99;0;0;5;6;
SC;421590;SÃO BONIFÁCIO;1;10;0;15;13;0;0;45;0;0;2;9;
SC;420543;FORMOSA DO SUL;1;14;0;14;4;0;1;93;0;0;4;2;
SC;420127;ARABUTÃ;0;6;0;16;14;0;2;52;0;0;13;5;
SC;421090;MODELO;1;40;0;43;25;0;6;97;0;0;3;0;
SC;420210;BARRA VELHA;12;208;22;349;43;14;6;430;1;2;63;80;
SC;421505;RIO RUFINO;0;3;0;4;1;1;1;8;0;0;0;0;
SC;421950;XANXERÊ;27;347;28;994;241;68;36;1.650;0;1;64;286;
