MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: MAR/2015.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421635;SÃO JOÃO DO ITAPERIÚ;0;13;4;37;4;0;1;96;0;0;8;14;
SC;421580;SÃO BENTO DO SUL;7;28;0;122;0;0;1;33;0;0;0;0;
SC;420280;BRAÇO DO NORTE;0;0;0;12;12;0;0;0;0;0;0;0;
SC;421010;MAFRA;2;10;0;43;0;0;0;15;0;0;0;0;
SC;420287;BRUNÓPOLIS;2;4;2;19;0;0;0;23;0;0;0;0;
SC;420080;ANCHIETA;2;17;2;82;16;6;2;106;0;0;1;49;
SC;421750;SEARA;0;0;0;0;0;0;0;0;0;0;0;1;
SC;421205;PALMEIRA;3;3;1;22;3;2;0;9;0;1;0;1;
SC;421220;PAPANDUVA;10;113;7;352;4;15;3;53;0;0;3;70;
SC;420130;ARAQUARI;12;97;19;265;111;11;8;111;2;2;56;69;
SC;421660;SÃO JOSÉ;3;0;0;0;0;0;0;0;0;0;0;0;
SC;421560;SANTA ROSA DE LIMA;0;0;0;0;0;0;0;1;0;0;0;0;
SC;420910;JOINVILLE;0;29;2;51;8;0;0;14;0;0;0;0;
SC;420040;ÁGUA DOCE;1;8;0;35;0;0;0;6;0;0;0;0;
SC;420600;GOVERNADOR CELSO RAMOS;0;4;0;0;0;0;0;0;0;0;0;0;
SC;420915;JOSÉ BOITEUX;4;3;2;48;1;0;0;66;0;0;0;0;
SC;420290;BRUSQUE;26;129;14;233;45;9;3;178;0;5;112;160;
SC;421830;TRÊS BARRAS;3;10;0;23;2;1;0;3;0;0;0;0;
SC;420650;GUARAMIRIM;5;26;0;63;0;0;0;30;0;0;0;0;
SC;421175;OTACÍLIO COSTA;11;65;6;264;7;5;1;252;0;0;2;35;
SC;421770;SOMBRIO;2;42;7;94;43;5;1;129;0;0;0;1;
SC;420230;BIGUAÇU;11;54;8;0;0;2;0;4;0;0;0;0;
SC;420450;CORUPÁ;20;82;8;376;53;2;5;187;0;0;0;0;
SC;420980;LEOBERTO LEAL;1;2;5;11;1;2;0;16;0;0;1;0;
SC;420590;GASPAR;0;0;0;0;0;0;1;3;0;0;2;0;
SC;421005;MACIEIRA;1;5;0;7;0;0;0;6;0;0;1;0;
SC;421150;NOVA TRENTO;0;2;0;1;0;0;0;0;0;0;0;0;
SC;421320;POMERODE;34;116;18;453;16;0;8;564;0;0;28;0;
SC;421725;SÃO PEDRO DE ALCÂNTARA;0;0;0;0;0;0;0;10;0;0;0;71;
SC;421970;XAXIM;0;2;2;2;2;0;0;1;0;0;0;0;
SC;420460;CRICIÚMA;0;0;0;0;0;15;18;0;0;0;0;0;
SC;420750;INDAIAL;0;7;0;0;0;0;0;1;0;0;0;0;
SC;421003;LUZERNA;7;26;11;92;4;11;6;75;0;0;18;39;
SC;420210;BARRA VELHA;30;149;23;345;89;16;8;184;1;0;20;41;
SC;420140;ARARANGUÁ;0;0;0;0;0;0;0;1;0;0;0;0;
SC;421290;PINHALZINHO;4;10;1;22;5;1;8;24;0;1;9;43;
SC;420060;ÁGUAS MORNAS;3;4;5;32;8;3;2;17;0;0;0;0;
SC;421000;LUIZ ALVES;3;29;1;86;5;6;5;86;1;0;1;0;
SC;420970;LEBON RÉGIS;0;5;1;17;3;5;1;32;0;0;3;3;
SC;420127;ARABUTÃ;0;11;0;62;4;0;0;25;0;0;7;10;
SC;420430;CONCÓRDIA;29;369;65;940;106;56;16;594;0;0;195;347;
SC;420100;ANITA GARIBALDI;0;0;0;0;0;0;2;6;0;0;0;0;
SC;421500;RIO NEGRINHO;8;83;4;338;5;2;1;98;0;0;1;0;
SC;421575;SÃO BERNARDINO;0;1;1;6;1;0;0;3;0;0;0;0;
SC;421280;BALNEÁRIO PIÇARRAS;0;11;0;10;27;0;0;145;0;0;0;0;
SC;421950;XANXERÊ;11;30;0;112;108;3;0;197;0;0;0;1;
SC;421630;SÃO JOÃO BATISTA;12;88;7;221;30;25;10;285;1;2;19;32;
SC;420380;CANOINHAS;0;0;0;7;0;0;0;0;0;0;0;0;
SC;420830;ITAPEMA;6;45;3;119;13;10;0;91;0;0;0;0;
SC;420890;JARAGUÁ DO SUL;10;77;7;248;10;29;2;80;0;0;0;0;
