MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JAN/2016.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;9;49;11;97;37;11;8;161;0;0;53;49;
SC;420270;BOTUVERÁ;0;0;0;0;0;0;0;6;0;0;0;0;
SC;420127;ARABUTÃ;13;28;5;216;19;0;6;76;0;5;5;2;
SC;421820;TIMBÓ;14;152;22;287;7;11;6;787;4;0;2;0;
SC;420945;LAJEADO GRANDE;0;1;0;1;0;0;0;14;0;0;0;0;
SC;421950;XANXERÊ;39;320;37;957;112;47;51;1.556;1;1;294;224;
SC;421505;RIO RUFINO;2;4;0;5;0;0;1;24;0;0;0;0;
SC;420210;BARRA VELHA;18;82;22;376;26;4;2;126;0;3;72;164;
SC;421917;VARGEM BONITA;1;7;2;45;5;4;0;12;0;0;18;17;
SC;421600;SÃO CARLOS;0;27;7;163;1;3;2;206;1;0;8;8;
SC;421540;SALTO VELOSO;1;9;0;22;0;0;0;12;0;0;0;1;
SC;420100;ANITA GARIBALDI;3;29;7;139;8;17;8;104;0;0;0;0;
SC;420580;GARUVA;0;29;3;20;6;4;1;21;0;0;0;0;
SC;421420;QUILOMBO;0;0;0;0;0;0;0;2;0;0;0;0;
SC;420740;IMBUIA;2;32;6;106;2;4;0;160;0;0;0;0;
SC;421220;PAPANDUVA;9;46;1;173;2;14;2;85;0;0;0;0;
SC;420350;CAMPO ERÊ;0;0;0;9;0;0;0;9;0;0;0;0;
SC;421520;ROMELÂNDIA;0;0;0;0;0;0;0;0;3;0;0;0;
SC;420519;ERMO;1;0;0;0;0;0;0;2;0;0;0;0;
SC;420340;CAMPO BELO DO SUL;0;24;3;57;2;0;0;38;0;0;0;0;
SC;421000;LUIZ ALVES;1;22;3;69;14;3;3;59;0;0;5;18;
SC;420419;CHAPADÃO DO LAGEADO;0;0;0;0;0;0;1;0;0;0;0;0;
SC;420765;IPORÃ DO OESTE;3;7;1;57;0;0;0;118;0;0;0;2;
SC;421835;TREVISO;0;0;0;12;0;0;0;0;0;0;0;0;
SC;420950;LAURENTINO;5;48;11;64;5;21;4;531;0;0;0;2;
SC;420670;HERVAL D'OESTE;6;134;24;372;44;10;13;172;0;2;3;92;
SC;420915;JOSÉ BOITEUX;0;3;0;21;0;0;0;48;0;0;0;0;
SC;420960;LAURO MULLER;5;28;2;81;6;6;1;126;0;0;26;61;
SC;421635;SÃO JOÃO DO ITAPERIÚ;0;17;2;63;4;0;1;37;0;1;3;12;
SC;420150;ARMAZÉM;1;7;0;8;0;0;1;9;0;0;2;0;
SC;421050;MARAVILHA;6;14;4;56;0;0;4;38;2;0;6;4;
SC;421227;PASSOS MAIA;0;1;1;8;0;0;1;40;0;0;0;0;
SC;420285;BRAÇO DO TROMBUDO;4;43;5;120;10;0;0;18;0;0;0;0;
SC;420775;IRACEMINHA;2;5;2;4;1;0;1;32;0;0;0;0;
SC;421070;MATOS COSTA;0;4;2;8;0;0;0;29;0;0;0;0;
SC;421650;SÃO JOAQUIM;6;77;14;270;50;6;5;140;0;0;4;13;
SC;420710;ILHOTA;0;0;0;0;0;0;0;40;0;0;0;0;
SC;421575;SÃO BERNARDINO;2;9;0;27;22;55;0;14;0;0;1;0;
SC;421690;SÃO LOURENÇO DO OESTE;6;31;6;127;0;0;0;48;0;0;4;7;
SC;421560;SANTA ROSA DE LIMA;1;3;0;19;18;0;0;50;0;0;0;1;
SC;421880;TURVO;1;2;0;15;0;0;0;6;0;0;0;8;
SC;420820;ITAJAÍ;45;590;83;1.511;305;81;23;856;0;17;376;552;
SC;420590;GASPAR;10;110;4;327;25;6;0;254;0;1;3;7;
SC;420455;CORREIA PINTO;10;71;9;205;98;10;3;94;0;0;3;1;
SC;421740;SCHROEDER;21;123;3;314;12;3;2;219;0;0;0;9;
SC;420370;CANELINHA;6;15;24;87;2;1;0;47;0;0;9;10;
