MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: MAI/2018.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;20;73;17;220;94;12;3;409;0;0;3;5;
SC;421260;PERITIBA;22;17;9;42;23;11;6;113;0;0;1;0;
SC;420270;BOTUVERÁ;3;23;8;41;13;0;0;41;0;0;0;25;
SC;421820;TIMBÓ;46;200;38;491;61;37;2;814;0;0;9;29;
SC;420543;FORMOSA DO SUL;0;42;3;237;2;4;1;103;0;0;0;6;
SC;420945;LAJEADO GRANDE;3;14;0;55;33;0;0;77;0;0;0;0;
SC;420127;ARABUTÃ;3;16;2;44;18;0;2;37;0;0;0;2;
SC;421590;SÃO BONIFÁCIO;10;4;4;5;0;0;0;49;0;0;0;0;
SC;420210;BARRA VELHA;22;174;10;357;57;38;3;221;0;1;9;28;
SC;421950;XANXERÊ;38;296;32;804;301;54;20;2.034;0;2;18;40;
SC;421917;VARGEM BONITA;1;22;2;103;12;8;0;168;0;0;7;7;
SC;421090;MODELO;17;16;2;60;11;0;0;161;0;0;3;13;
SC;421505;RIO RUFINO;0;2;1;6;1;1;0;4;0;0;0;0;
SC;420125;APIÚNA;15;50;0;92;57;16;6;119;0;0;3;7;
SC;421600;SÃO CARLOS;7;48;7;176;11;3;2;131;0;0;3;21;
SC;421540;SALTO VELOSO;16;24;3;41;4;0;3;74;0;0;0;0;
SC;421420;QUILOMBO;46;146;15;510;106;40;14;486;0;1;295;413;
SC;420100;ANITA GARIBALDI;9;8;1;23;0;1;4;74;0;0;0;0;
SC;420580;GARUVA;1;25;1;46;13;5;1;18;0;0;0;16;
SC;421185;OURO VERDE;3;8;5;50;0;4;3;60;0;0;7;13;
SC;421220;PAPANDUVA;15;89;10;359;17;9;4;156;0;0;0;1;
SC;420350;CAMPO ERÊ;20;67;8;180;50;27;3;341;0;1;5;40;
SC;421520;ROMELÂNDIA;2;9;7;15;1;0;1;13;0;0;1;0;
SC;420310;CAIBI;11;52;7;137;2;11;8;218;0;1;0;1;
SC;420740;IMBUIA;3;15;2;63;3;2;0;117;0;0;0;0;
SC;420519;ERMO;0;0;0;1;1;6;5;72;0;0;2;2;
SC;420005;ABDON BATISTA;5;2;8;16;0;0;1;26;0;0;0;0;
SC;421000;LUIZ ALVES;7;50;7;144;134;2;2;152;0;6;1;96;
SC;420340;CAMPO BELO DO SUL;4;27;6;33;2;2;5;22;0;0;0;2;
SC;420419;CHAPADÃO DO LAGEADO;0;0;0;0;0;0;0;59;0;0;0;0;
SC;421835;TREVISO;5;13;8;81;47;4;4;177;0;0;3;13;
SC;421300;PINHEIRO PRETO;3;44;4;102;38;11;2;213;0;0;1;1;
SC;421180;OURO;3;17;9;65;22;0;0;77;0;0;1;1;
SC;420765;IPORÃ DO OESTE;10;21;2;93;4;1;2;129;0;0;0;5;
SC;420950;LAURENTINO;10;45;23;113;7;9;8;427;0;0;0;0;
SC;420670;HERVAL D'OESTE;20;70;18;177;6;2;5;100;0;8;0;1;
SC;421125;MORRO GRANDE;0;10;0;44;0;4;0;214;0;0;11;0;
SC;420555;FREI ROGÉRIO;3;1;1;15;1;1;1;41;0;0;0;15;
SC;420915;JOSÉ BOITEUX;1;7;0;9;10;0;0;2;0;0;0;0;
SC;421227;PASSOS MAIA;0;34;5;162;32;3;8;305;0;0;1;3;
SC;421635;SÃO JOÃO DO ITAPERIÚ;1;29;5;75;4;0;0;101;0;0;3;5;
SC;420150;ARMAZÉM;1;5;0;8;0;0;0;5;0;0;0;0;
SC;421050;MARAVILHA;58;95;56;443;75;22;4;215;0;0;15;2;
SC;420960;LAURO MULLER;29;172;27;191;12;35;1;215;0;42;191;421;
SC;420775;IRACEMINHA;8;14;4;7;3;6;4;147;0;0;0;8;
SC;420285;BRAÇO DO TROMBUDO;0;31;5;93;44;14;0;150;0;0;0;0;
SC;421070;MATOS COSTA;5;21;6;25;2;8;1;19;0;0;1;3;
SC;421825;TIMBÓ GRANDE;0;0;0;0;0;0;0;9;0;0;0;0;
SC;420710;ILHOTA;3;9;0;28;20;0;1;265;0;0;0;0;
SC;421650;SÃO JOAQUIM;12;41;3;112;3;3;4;108;0;0;0;3;
SC;421690;SÃO LOURENÇO DO OESTE;15;94;16;317;62;28;5;756;1;0;6;33;
SC;420515;DOUTOR PEDRINHO;10;68;6;188;44;26;0;596;0;0;0;0;
SC;420215;BELMONTE;1;10;6;22;0;0;0;18;0;0;0;45;
SC;421575;SÃO BERNARDINO;0;7;0;23;3;0;0;11;0;0;0;0;
SC;421880;TURVO;3;42;8;92;12;42;6;90;0;0;0;0;
SC;421560;SANTA ROSA DE LIMA;0;11;0;20;2;2;0;15;0;0;0;0;
SC;420820;ITAJAÍ;143;1.119;119;2.366;670;230;63;2.134;1;24;108;142;
SC;421740;SCHROEDER;73;50;31;149;84;36;2;282;0;0;7;16;
SC;420590;GASPAR;31;159;8;416;100;33;4;250;0;3;0;5;
SC;421550;SANTA CECÍLIA;11;46;2;141;2;0;3;111;0;0;4;14;
SC;420455;CORREIA PINTO;10;43;7;111;16;3;2;109;0;0;0;1;
SC;421470;RIO DOS CEDROS;5;28;5;98;28;7;1;44;0;0;8;8;
SC;421140;NOVA ERECHIM;6;23;2;70;5;4;0;43;0;0;11;0;
SC;420370;CANELINHA;6;38;17;72;6;4;0;24;0;0;1;0;
SC;420630;GUABIRUBA;23;153;12;443;109;17;7;396;0;2;8;10;
SC;420195;BALNEÁRIO ARROIO DO SILVA;16;134;17;273;69;47;8;325;0;0;6;10;
SC;420620;GRAVATAL;41;27;34;28;1;1;2;210;0;0;2;0;
SC;421555;SANTA HELENA;2;0;1;35;0;0;4;87;0;0;0;0;
SC;421885;UNIÃO DO OESTE;2;10;1;42;2;2;1;73;0;0;0;0;
SC;421568;SANTA TEREZINHA DO PROGRESSO;7;29;6;42;4;11;10;41;0;0;6;1;
SC;420500;DIONÍSIO CERQUEIRA;5;30;6;69;54;23;3;111;0;0;1;1;
SC;420940;LAGUNA;49;128;24;175;149;16;8;301;0;1;1;7;
SC;420020;AGROLÂNDIA;7;18;3;143;2;0;1;140;0;0;0;0;
SC;420510;DONA EMMA;2;6;2;12;0;0;0;7;0;0;1;1;
SC;421480;RIO DO SUL;12;88;7;103;12;12;2;80;0;0;0;232;
SC;420810;ITAIÓPOLIS;34;94;25;402;56;13;3;400;0;3;2;0;
SC;420315;CALMON;9;7;3;58;11;3;2;74;0;0;0;0;
SC;420300;CAÇADOR;39;248;49;777;37;9;3;473;2;0;51;70;
SC;420517;ENTRE RIOS;6;13;3;14;4;0;0;21;0;0;0;4;
SC;421535;SALTINHO;3;18;6;51;34;11;1;46;0;0;0;0;
SC;421875;TUNÁPOLIS;4;24;4;105;11;0;6;69;0;0;0;9;
SC;421670;SÃO JOSÉ DO CEDRO;0;17;1;116;22;1;2;71;0;0;0;5;
SC;421620;SÃO FRANCISCO DO SUL;6;163;5;460;11;5;1;395;0;0;4;21;
SC;420895;JARDINÓPOLIS;0;1;1;6;1;0;1;40;0;0;0;0;
SC;420870;JACINTO MACHADO;4;40;2;46;10;20;0;57;0;0;0;0;
SC;420260;BOM RETIRO;16;104;10;230;11;1;1;119;0;0;0;0;
SC;421605;SÃO CRISTOVÃO DO SUL;3;41;4;93;13;0;0;65;0;0;0;0;
SC;421940;WITMARSUM;0;33;4;38;26;0;3;402;0;0;1;0;
SC;421860;TROMBUDO CENTRAL;8;34;7;105;22;3;3;77;0;0;0;3;
SC;421410;PRESIDENTE NEREU;2;26;3;75;7;3;0;258;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;5;7;1;46;0;0;0;15;0;0;9;0;
SC;420550;FRAIBURGO;58;345;44;621;267;61;19;908;1;0;11;24;
SC;421660;SÃO JOSÉ;210;935;77;1.678;226;136;31;1.559;2;2;12;105;
SC;421580;SÃO BENTO DO SUL;70;618;64;1.408;224;39;20;442;0;1;32;38;
SC;421280;BALNEÁRIO PIÇARRAS;21;102;18;400;24;19;8;237;0;3;4;16;
SC;421770;SOMBRIO;45;166;28;492;47;32;7;822;0;0;0;34;
SC;421250;PENHA;21;99;12;225;24;16;0;332;0;1;3;6;
SC;420560;GALVÃO;8;5;0;23;49;3;6;145;0;0;0;2;
SC;420325;CAPÃO ALTO;12;26;0;43;1;1;1;20;0;0;0;0;
SC;421380;PRAIA GRANDE;8;10;3;24;1;1;0;234;0;0;3;6;
SC;420665;GUATAMBÚ;3;8;2;4;0;0;1;73;0;0;1;0;
SC;421755;SERRA ALTA;2;0;4;6;0;0;0;13;0;0;0;0;
SC;421750;SEARA;0;1;0;2;19;0;0;73;0;0;0;0;
SC;421130;NAVEGANTES;55;287;28;702;22;3;2;804;3;3;7;80;
SC;421530;SALETE;4;133;18;344;275;155;20;300;0;2;18;44;
SC;421080;MELEIRO;34;41;9;144;46;2;1;159;0;1;2;3;
SC;421935;VITOR MEIRELES;1;7;10;52;7;3;0;90;0;0;0;0;
SC;421510;RODEIO;10;35;6;160;9;1;1;95;0;0;3;30;
SC;421450;RIO DO CAMPO;10;31;4;72;1;0;1;133;0;0;1;0;
SC;421460;RIO DO OESTE;7;50;5;158;30;3;3;79;0;0;0;16;
SC;420030;AGRONÔMICA;0;0;0;0;0;0;2;111;0;0;0;0;
SC;421680;SÃO JOSÉ DO CERRITO;16;47;2;178;2;2;0;65;0;0;1;0;
SC;420845;ITAPOÁ;4;85;6;252;74;17;2;120;0;10;8;15;
SC;420530;FAXINAL DOS GUEDES;9;145;23;457;19;6;7;737;0;1;5;29;
SC;420840;ITAPIRANGA;23;36;5;124;4;7;5;500;0;0;17;12;
SC;421890;URUBICI;11;85;15;214;73;7;4;120;0;1;4;4;
SC;420417;CERRO NEGRO;0;0;0;1;0;0;0;62;0;0;4;0;
SC;421390;PRESIDENTE CASTELLO BRANCO;0;0;0;0;0;0;0;10;0;0;0;0;
SC;420480;CURITIBANOS;84;261;43;827;120;128;13;692;0;7;2;132;
SC;420170;ASCURRA;7;29;12;94;23;3;1;271;0;0;0;0;
SC;421570;SANTO AMARO DA IMPERATRIZ;6;76;15;134;22;2;3;58;0;0;0;0;
SC;421225;PASSO DE TORRES;21;61;7;121;10;4;3;156;0;0;0;3;
SC;420205;BALNEÁRIO BARRA DO SUL;1;45;2;107;4;1;0;13;0;0;1;0;
SC;421190;PALHOÇA;127;830;63;1.503;425;160;32;1.554;0;4;34;46;
SC;420140;ARARANGUÁ;93;357;30;1.045;119;37;4;1.066;0;0;29;12;
SC;420430;CONCÓRDIA;49;140;6;431;17;1;4;293;0;0;16;0;
SC;420207;BALNEÁRIO GAIVOTA;5;14;3;55;7;3;1;108;0;0;0;0;
SC;421910;VARGEÃO;8;39;3;217;1;8;1;444;0;0;0;4;
SC;421340;PONTE SERRADA;18;136;19;558;84;87;4;584;0;4;6;7;
SC;421840;TREZE DE MAIO;0;21;3;43;2;0;2;78;0;0;10;17;
SC;420535;FLOR DO SERTÃO;0;16;2;29;10;7;7;23;0;0;1;1;
SC;421335;PONTE ALTA DO NORTE;2;7;1;31;2;0;0;36;0;0;1;34;
SC;420070;ALFREDO WAGNER;1;16;2;29;4;4;0;43;0;0;2;0;
SC;420920;LACERDÓPOLIS;1;2;1;4;0;0;0;8;0;0;0;0;
SC;421187;PAIAL;1;2;0;6;6;0;0;85;0;0;2;6;
SC;421330;PONTE ALTA;1;13;1;43;7;3;0;31;0;0;1;0;
SC;420380;CANOINHAS;301;236;50;701;83;105;22;460;0;2;1;0;
SC;421900;URUSSANGA;18;87;7;213;30;37;2;308;0;0;2;9;
SC;421545;SANGÃO;4;16;2;81;2;2;1;386;0;0;1;3;
SC;420190;AURORA;0;4;0;13;0;0;0;88;0;0;0;0;
SC;421725;SÃO PEDRO DE ALCÂNTARA;3;7;0;12;1;0;0;12;0;0;1;0;
SC;420435;CORDILHEIRA ALTA;0;0;0;2;0;0;0;5;0;0;0;0;
SC;421175;OTACÍLIO COSTA;8;37;12;185;2;1;5;211;0;0;0;0;
SC;420130;ARAQUARI;18;164;8;422;153;33;4;332;0;14;13;22;
