MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: MAR/2021.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;13;171;21;422;87;7;6;405;0;0;9;1;
SC;420800;ITÁ;2;16;0;59;8;2;6;83;0;0;0;0;
SC;420270;BOTUVERÁ;7;42;3;61;7;0;0;193;0;0;9;23;
SC;421260;PERITIBA;2;7;3;6;3;1;0;90;0;0;4;5;
SC;421590;SÃO BONIFÁCIO;3;7;0;31;0;0;0;97;0;0;0;5;
SC;420945;LAJEADO GRANDE;4;12;4;29;10;2;2;67;0;0;0;27;
SC;421820;TIMBÓ;14;88;37;174;18;7;0;565;0;6;63;103;
SC;420543;FORMOSA DO SUL;0;29;2;41;13;2;1;125;0;0;8;2;
SC;420127;ARABUTÃ;0;4;0;29;20;1;0;99;0;0;6;3;
SC;420675;IBIAM;1;2;2;9;0;3;2;71;0;0;3;2;
SC;421090;MODELO;0;14;0;14;11;0;13;100;0;0;0;0;
SC;420210;BARRA VELHA;33;261;26;531;83;21;6;679;0;14;104;134;
SC;420125;APIÚNA;6;55;6;152;30;2;4;291;0;0;2;21;
SC;421950;XANXERÊ;10;96;8;309;60;21;14;1.333;0;0;3;31;
SC;421917;VARGEM BONITA;0;5;1;13;11;1;0;4;0;4;0;1;
SC;421540;SALTO VELOSO;4;10;4;28;14;0;2;85;0;0;0;2;
SC;421600;SÃO CARLOS;4;8;1;90;4;10;2;59;0;1;8;46;
SC;421420;QUILOMBO;3;64;0;209;14;1;1;503;1;0;34;18;
SC;421185;OURO VERDE;1;21;8;18;0;3;12;94;0;0;1;20;
SC;420100;ANITA GARIBALDI;0;0;0;2;1;0;0;21;0;0;0;0;
SC;420580;GARUVA;5;98;5;148;42;7;2;187;0;1;5;14;
SC;421520;ROMELÂNDIA;1;28;3;83;10;5;14;46;1;0;0;14;
SC;421220;PAPANDUVA;5;50;12;139;19;5;2;221;0;0;2;1;
SC;420350;CAMPO ERÊ;7;28;6;67;12;15;0;115;0;0;0;0;
SC;420740;IMBUIA;2;44;1;84;15;9;1;79;0;0;0;43;
SC;420519;ERMO;0;1;0;0;0;0;0;8;0;0;3;0;
SC;420005;ABDON BATISTA;0;4;4;22;2;2;1;22;0;0;1;1;
SC;420310;CAIBI;0;22;0;43;1;0;2;47;0;0;0;0;
SC;421000;LUIZ ALVES;8;144;1;395;69;7;4;522;0;19;5;50;
SC;420340;CAMPO BELO DO SUL;2;29;6;63;1;2;2;65;0;0;2;2;
SC;420419;CHAPADÃO DO LAGEADO;2;14;0;85;2;0;0;36;0;0;0;0;
SC;421180;OURO;0;1;0;10;0;0;0;177;0;0;0;0;
SC;421835;TREVISO;1;62;0;43;16;3;2;14;0;0;37;49;
SC;420765;IPORÃ DO OESTE;5;32;4;26;11;0;3;376;0;0;0;0;
SC;420670;HERVAL D'OESTE;8;124;27;162;16;6;6;447;0;1;7;0;
SC;420555;FREI ROGÉRIO;0;10;1;5;3;0;1;20;0;0;0;0;
SC;420915;JOSÉ BOITEUX;1;6;1;2;14;0;1;11;0;0;0;0;
SC;421125;MORRO GRANDE;0;13;0;7;22;0;0;121;0;0;0;10;
SC;420950;LAURENTINO;0;32;6;55;1;3;6;450;1;0;0;0;
SC;421050;MARAVILHA;5;87;13;130;31;2;7;204;0;0;0;0;
SC;420960;LAURO MULLER;4;70;14;153;4;1;6;117;2;1;28;93;
SC;420150;ARMAZÉM;8;136;1;445;4;0;1;54;0;0;0;13;
SC;421635;SÃO JOÃO DO ITAPERIÚ;2;62;2;119;5;5;0;153;0;0;27;68;
SC;421227;PASSOS MAIA;0;7;0;18;19;0;0;25;0;0;0;1;
SC;420775;IRACEMINHA;0;55;5;70;7;9;9;93;0;0;1;0;
SC;420285;BRAÇO DO TROMBUDO;4;44;13;124;87;16;2;89;0;0;0;0;
SC;421070;MATOS COSTA;0;25;8;24;4;5;1;10;0;0;0;0;
SC;421825;TIMBÓ GRANDE;1;15;3;26;2;0;2;80;0;0;0;4;
SC;420710;ILHOTA;15;208;4;710;27;19;6;792;0;3;3;149;
SC;421650;SÃO JOAQUIM;12;59;14;98;9;4;0;314;0;0;4;31;
SC;421560;SANTA ROSA DE LIMA;0;9;0;11;8;0;0;108;0;0;0;0;
SC;420215;BELMONTE;0;14;0;30;0;5;3;33;0;0;0;54;
SC;421575;SÃO BERNARDINO;0;6;1;21;17;0;0;21;0;0;0;0;
SC;421690;SÃO LOURENÇO DO OESTE;23;111;7;103;51;6;5;219;0;0;0;53;
SC;420515;DOUTOR PEDRINHO;4;43;4;51;11;1;0;29;0;0;0;0;
SC;421880;TURVO;0;0;0;0;0;0;0;1;0;0;0;0;
SC;420370;CANELINHA;13;71;1;89;29;7;9;150;0;2;0;6;
SC;421140;NOVA ERECHIM;1;28;0;22;7;0;0;44;0;0;0;0;
SC;420455;CORREIA PINTO;11;155;20;347;59;15;3;167;0;3;2;0;
SC;421550;SANTA CECÍLIA;0;18;2;18;2;0;0;34;0;0;0;0;
SC;420590;GASPAR;40;252;22;516;90;27;6;444;0;0;4;12;
SC;421740;SCHROEDER;5;159;4;292;36;3;1;518;0;0;45;79;
SC;421470;RIO DOS CEDROS;3;48;1;75;3;1;2;44;0;0;4;3;
SC;420820;ITAJAÍ;1;5;2;11;4;2;1;16;0;0;0;0;
SC;421555;SANTA HELENA;3;21;0;6;16;0;4;51;0;0;0;0;
SC;420620;GRAVATAL;5;46;1;54;2;0;3;322;0;0;1;11;
SC;421885;UNIÃO DO OESTE;2;6;2;13;3;1;0;58;0;0;0;0;
SC;420195;BALNEÁRIO ARROIO DO SILVA;5;43;2;103;11;4;9;189;0;3;4;9;
SC;420630;GUABIRUBA;5;50;1;62;4;1;0;221;0;0;9;13;
SC;420020;AGROLÂNDIA;10;196;8;597;83;12;1;623;0;0;32;38;
SC;420500;DIONÍSIO CERQUEIRA;6;79;13;244;22;29;0;113;2;0;2;13;
SC;421568;SANTA TEREZINHA DO PROGRESSO;0;4;4;25;4;0;3;40;0;0;0;0;
SC;420940;LAGUNA;7;88;2;132;26;3;3;206;0;5;17;27;
SC;420510;DONA EMMA;7;33;1;60;22;1;0;64;0;4;1;44;
SC;420810;ITAIÓPOLIS;13;236;20;325;30;1;5;380;2;0;0;0;
SC;420315;CALMON;12;8;6;21;1;0;1;94;0;0;0;0;
SC;420300;CAÇADOR;23;230;48;383;100;25;6;592;3;7;119;195;
SC;421480;RIO DO SUL;3;46;2;32;2;13;0;104;0;0;4;19;
SC;420517;ENTRE RIOS;0;8;0;9;1;0;0;26;0;0;0;3;
SC;421620;SÃO FRANCISCO DO SUL;8;179;8;241;10;1;0;843;1;0;8;149;
SC;421670;SÃO JOSÉ DO CEDRO;4;22;7;34;34;1;2;98;0;0;0;0;
SC;421875;TUNÁPOLIS;8;29;3;91;20;1;5;75;0;0;20;38;
SC;421535;SALTINHO;4;8;7;14;25;2;0;36;2;0;0;1;
SC;420895;JARDINÓPOLIS;0;13;0;38;0;0;0;21;0;0;0;0;
SC;421940;WITMARSUM;2;39;1;81;9;0;1;161;0;0;0;0;
SC;420870;JACINTO MACHADO;1;8;1;13;1;0;1;20;0;0;0;0;
