MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JUN/2019.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420950;LAURENTINO;13;55;26;94;30;2;5;264;0;0;0;2;
SC;420670;HERVAL D'OESTE;7;222;16;301;10;0;1;196;0;0;1;13;
SC;421125;MORRO GRANDE;5;16;5;29;23;0;1;122;0;0;4;0;
SC;420555;FREI ROGÉRIO;0;2;0;3;0;0;0;4;0;0;0;0;
SC;420915;JOSÉ BOITEUX;0;11;0;36;1;1;1;26;0;0;0;0;
SC;420150;ARMAZÉM;5;41;1;57;2;4;1;25;0;2;1;0;
SC;421635;SÃO JOÃO DO ITAPERIÚ;0;20;0;44;2;1;1;86;0;0;12;22;
SC;421050;MARAVILHA;6;19;13;39;28;0;0;16;0;0;3;3;
SC;420960;LAURO MULLER;14;33;8;172;1;0;0;460;0;5;45;142;
SC;421227;PASSOS MAIA;1;15;0;52;30;1;4;110;0;0;1;15;
SC;420285;BRAÇO DO TROMBUDO;17;44;12;137;62;24;3;168;0;0;1;0;
SC;420775;IRACEMINHA;12;20;2;34;2;3;6;61;0;0;0;2;
SC;421825;TIMBÓ GRANDE;0;7;0;10;2;2;0;75;0;0;0;0;
