MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: SET/2021.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420800;ITÁ;4;61;10;179;38;4;11;161;0;0;3;4;
SC;421720;SÃO MIGUEL DO OESTE;36;402;22;766;87;8;5;534;2;0;4;2;
SC;421260;PERITIBA;1;27;4;22;17;1;2;74;0;0;4;0;
SC;420270;BOTUVERÁ;5;76;8;166;26;7;0;197;0;2;16;76;
SC;420543;FORMOSA DO SUL;0;15;0;31;13;6;1;183;2;0;23;31;
SC;420675;IBIAM;1;17;6;28;0;0;3;37;0;0;4;27;
SC;421820;TIMBÓ;34;188;13;431;58;18;4;810;1;3;138;201;
SC;421590;SÃO BONIFÁCIO;2;217;1;709;15;0;1;250;0;0;0;17;
SC;420127;ARABUTÃ;3;8;2;27;29;2;0;118;0;0;15;14;
SC;420945;LAJEADO GRANDE;3;29;0;162;112;12;3;82;0;1;1;43;
SC;421950;XANXERÊ;35;252;17;634;147;67;19;1.552;0;1;77;156;
SC;421090;MODELO;4;113;1;111;43;2;4;174;0;0;0;7;
SC;421505;RIO RUFINO;0;20;3;45;0;2;4;32;0;0;0;0;
SC;420210;BARRA VELHA;17;133;7;252;62;21;10;446;0;5;64;169;
SC;420125;APIÚNA;5;59;3;139;53;8;3;425;2;0;14;40;
SC;421917;VARGEM BONITA;4;10;5;36;10;8;0;26;0;0;0;0;
SC;421540;SALTO VELOSO;4;21;7;31;16;0;3;112;0;0;1;26;
SC;421600;SÃO CARLOS;35;22;2;135;3;6;0;83;2;0;6;69;
SC;420100;ANITA GARIBALDI;0;7;4;17;1;1;0;154;0;0;0;0;
SC;420580;GARUVA;8;58;2;212;20;3;3;68;0;3;18;85;
SC;421420;QUILOMBO;5;51;2;129;30;2;2;340;0;1;40;63;
SC;421185;OURO VERDE;2;16;4;20;1;1;9;73;0;0;24;74;
SC;420350;CAMPO ERÊ;13;82;18;246;24;25;1;141;0;0;2;3;
SC;420740;IMBUIA;1;72;2;126;43;17;4;137;0;0;0;38;
SC;421520;ROMELÂNDIA;3;44;0;90;42;7;10;84;0;0;8;23;
SC;421220;PAPANDUVA;17;43;6;71;23;0;4;145;0;1;2;3;
SC;420310;CAIBI;3;22;2;35;17;16;3;92;0;0;0;0;
SC;420005;ABDON BATISTA;0;8;6;15;0;0;3;42;0;0;2;5;
SC;420519;ERMO;1;48;0;158;4;1;0;35;0;0;1;13;
SC;421000;LUIZ ALVES;32;417;6;1.313;102;10;2;668;4;8;10;142;
SC;420340;CAMPO BELO DO SUL;6;79;8;134;43;7;1;203;0;1;40;40;
SC;420419;CHAPADÃO DO LAGEADO;2;16;1;66;2;1;0;300;0;5;1;14;
SC;421300;PINHEIRO PRETO;5;45;9;159;29;8;0;199;0;0;0;16;
SC;420765;IPORÃ DO OESTE;3;87;7;216;37;3;1;108;0;0;0;0;
SC;421180;OURO;1;18;0;46;7;3;0;196;0;0;3;8;
SC;421835;TREVISO;5;96;2;163;20;0;2;39;0;0;12;39;
SC;420940;LAGUNA;28;229;9;446;40;15;7;369;0;3;5;0;
SC;421568;SANTA TEREZINHA DO PROGRESSO;3;5;3;64;13;1;4;121;0;0;1;0;
SC;420020;AGROLÂNDIA;9;143;8;511;85;18;5;546;0;0;28;36;
