MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JUN/2015.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421795;TIGRINHOS;1;9;23;41;5;5;1;79;0;0;21;10;
SC;421003;LUZERNA;8;21;5;69;2;7;1;107;0;0;28;64;
SC;421430;RANCHO QUEIMADO;1;11;2;40;7;5;4;133;0;1;10;15;
SC;421565;SANTA ROSA DO SUL;4;28;0;76;0;0;0;201;0;0;0;0;
SC;420205;BALNEÁRIO BARRA DO SUL;2;23;0;56;0;0;0;52;0;0;0;0;
SC;421240;PEDRAS GRANDES;0;0;0;1;0;0;0;1;0;0;0;0;
SC;420207;BALNEÁRIO GAIVOTA;1;29;2;56;20;8;1;19;0;0;10;18;
SC;420210;BARRA VELHA;18;147;18;377;50;23;3;213;0;1;2;1;
SC;420140;ARARANGUÁ;11;90;8;249;15;8;5;158;0;0;15;68;
SC;420535;FLOR DO SERTÃO;8;27;11;39;17;11;6;57;0;0;12;7;
SC;420780;IRANI;0;0;0;3;0;0;0;0;0;0;0;0;
SC;421290;PINHALZINHO;1;70;7;144;2;8;2;30;0;1;50;119;
SC;420060;ÁGUAS MORNAS;6;28;27;149;52;15;11;36;0;5;42;41;
SC;421870;TUBARÃO;230;956;117;1.988;288;131;35;2.470;0;40;209;211;
SC;420820;ITAJAÍ;107;963;126;2.396;411;161;35;1.191;2;21;400;651;
SC;420970;LEBON RÉGIS;0;19;6;45;14;18;2;150;0;0;1;3;
SC;421000;LUIZ ALVES;0;2;0;1;8;0;0;10;0;0;0;10;
SC;420127;ARABUTÃ;1;6;1;90;0;0;0;28;0;0;0;1;
SC;420610;GRÃO PARÁ;6;14;0;48;2;1;2;96;0;0;3;23;
SC;420430;CONCÓRDIA;32;176;48;696;84;27;9;248;0;0;44;119;
SC;420990;LONTRAS;2;28;3;85;41;5;0;85;0;0;2;0;
SC;420100;ANITA GARIBALDI;0;0;0;0;1;0;0;17;0;0;0;0;
SC;421575;SÃO BERNARDINO;1;1;0;118;22;3;1;28;0;0;0;0;
SC;421500;RIO NEGRINHO;9;112;8;254;3;4;7;128;2;0;0;0;
SC;421280;BALNEÁRIO PIÇARRAS;0;0;0;0;0;0;0;126;0;0;0;0;
SC;420455;CORREIA PINTO;15;96;26;257;82;24;5;128;0;14;8;44;
SC;421915;VARGEM;0;3;2;8;0;0;0;6;0;0;0;0;
SC;421720;SÃO MIGUEL DO OESTE;20;39;17;179;41;12;6;108;0;0;46;22;
SC;420670;HERVAL D'OESTE;0;1;0;1;0;0;0;0;0;0;0;1;
SC;421480;RIO DO SUL;5;40;11;133;24;6;0;21;0;0;4;4;
SC;421950;XANXERÊ;24;209;28;619;129;23;23;1.198;0;0;89;159;
SC;420680;IBICARÉ;0;0;0;1;0;0;0;0;0;0;0;0;
SC;421630;SÃO JOÃO BATISTA;44;148;12;354;36;37;12;525;0;6;41;41;
SC;421840;TREZE DE MAIO;2;9;3;33;22;0;1;20;0;0;1;5;
SC;421315;PLANALTO ALEGRE;8;19;8;175;39;2;8;164;0;0;63;52;
SC;421335;PONTE ALTA DO NORTE;0;1;0;1;0;0;0;11;0;0;0;0;
SC;420785;IRATI;0;0;0;0;0;2;0;0;0;0;0;0;
SC;420380;CANOINHAS;4;42;4;129;3;2;0;34;0;0;0;0;
SC;421165;NOVO HORIZONTE;1;1;0;1;0;0;0;0;0;0;0;0;
SC;420120;ANTÔNIO CARLOS;3;34;4;85;6;4;1;9;0;0;15;38;
SC;421550;SANTA CECÍLIA;2;10;0;36;0;0;0;8;0;0;0;0;
SC;420640;GUARACIABA;0;0;0;1;0;0;0;0;0;0;0;0;
SC;421935;VITOR MEIRELES;0;6;0;36;6;4;1;0;0;0;0;0;
SC;420890;JARAGUÁ DO SUL;27;311;14;704;86;309;13;201;1;2;0;2;
SC;420540;FLORIANÓPOLIS;73;300;11;667;28;19;3;420;1;14;11;2;
SC;420830;ITAPEMA;15;23;3;126;15;0;0;56;1;2;0;0;
SC;421570;SANTO AMARO DA IMPERATRIZ;19;148;18;467;79;44;11;145;0;2;2;4;
SC;420810;ITAIÓPOLIS;12;57;12;180;30;12;3;132;0;1;13;23;
SC;420110;ANITÁPOLIS;4;11;0;81;1;30;1;177;0;0;0;0;
SC;420320;CAMBORIÚ;20;257;34;807;61;31;10;432;1;2;9;6;
SC;420315;CALMON;3;8;0;61;12;2;0;77;0;0;8;0;
SC;421700;SÃO LUDGERO;5;27;1;73;0;1;2;265;0;0;0;0;
SC;421020;MAJOR GERCINO;4;18;2;43;14;6;1;58;0;0;1;1;
SC;421540;SALTO VELOSO;1;6;2;10;2;1;1;17;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;1;1;0;1;0;0;0;0;0;0;0;0;
SC;421350;PORTO BELO;12;53;0;141;27;6;0;60;0;0;3;7;
SC;420325;CAPÃO ALTO;0;0;0;0;0;0;0;26;0;0;0;0;
SC;420340;CAMPO BELO DO SUL;14;62;10;202;2;10;4;119;0;0;0;0;
SC;420757;IOMERÊ;0;3;0;1;0;0;0;0;0;0;0;0;
SC;421110;MONTE CASTELO;8;20;3;85;8;20;0;20;0;0;2;2;
SC;421450;RIO DO CAMPO;2;13;2;45;0;0;0;41;0;0;0;0;
SC;420630;GUABIRUBA;1;0;0;1;1;0;0;7;0;1;0;0;
SC;421715;SÃO MIGUEL DA BOA VISTA;1;0;3;0;0;0;0;0;0;0;0;0;
SC;421360;PORTO UNIÃO;1;0;1;2;0;0;0;0;0;0;0;0;
SC;421635;SÃO JOÃO DO ITAPERIÚ;1;7;0;22;6;0;0;55;0;1;8;9;
SC;420930;LAGES;64;734;139;1.990;35;181;28;1.119;4;2;36;142;
SC;420070;ALFREDO WAGNER;12;35;3;103;8;1;0;156;0;0;0;0;
SC;420330;CAMPO ALEGRE;10;9;0;29;0;1;0;1;0;0;0;0;
SC;421650;SÃO JOAQUIM;24;95;27;291;43;33;5;139;1;0;7;10;
SC;421330;PONTE ALTA;1;1;0;3;1;9;0;38;0;0;0;0;
SC;420280;BRAÇO DO NORTE;63;79;14;233;75;18;4;392;1;0;40;27;
SC;421580;SÃO BENTO DO SUL;14;311;8;589;10;3;4;216;0;0;0;1;
SC;420740;IMBUIA;3;28;3;112;1;1;3;121;0;0;0;0;
SC;421755;SERRA ALTA;0;0;0;0;0;0;2;19;0;0;0;0;
