MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: DEZ/2020.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420800;ITÁ;0;33;0;38;9;0;6;34;0;0;0;0;
SC;421720;SÃO MIGUEL DO OESTE;8;162;17;485;93;19;13;451;0;0;10;20;
SC;421260;PERITIBA;4;34;4;30;39;3;8;108;0;0;21;17;
SC;420270;BOTUVERÁ;6;48;3;88;10;0;0;96;0;0;1;0;
SC;420127;ARABUTÃ;5;19;1;69;19;3;1;60;0;0;10;13;
SC;421590;SÃO BONIFÁCIO;2;8;1;10;1;0;0;264;0;0;2;3;
SC;421820;TIMBÓ;5;59;36;134;8;7;2;305;0;0;22;34;
SC;420945;LAJEADO GRANDE;1;23;1;40;20;8;1;61;0;0;8;37;
SC;420675;IBIAM;0;9;0;7;1;0;0;103;0;0;4;4;
SC;421090;MODELO;3;36;1;86;24;2;0;160;0;0;6;4;
SC;421950;XANXERÊ;5;318;20;740;128;33;13;1.123;1;0;55;129;
SC;421917;VARGEM BONITA;0;4;0;5;4;0;0;1;0;0;1;0;
SC;420210;BARRA VELHA;8;97;13;142;35;4;4;186;0;1;25;42;
SC;420125;APIÚNA;1;39;0;69;27;3;2;65;1;2;0;14;
SC;421540;SALTO VELOSO;0;7;0;4;0;0;0;62;0;0;0;0;
SC;421600;SÃO CARLOS;0;12;0;106;0;7;2;38;1;0;12;27;
SC;420100;ANITA GARIBALDI;0;0;0;2;1;0;0;2;0;0;0;0;
SC;421185;OURO VERDE;0;16;7;42;2;1;3;36;0;0;1;5;
SC;421420;QUILOMBO;0;70;2;222;29;2;0;201;0;0;19;14;
SC;420580;GARUVA;4;65;3;95;16;4;1;138;1;0;12;12;
SC;421520;ROMELÂNDIA;1;6;0;4;1;5;22;40;0;0;5;18;
SC;421220;PAPANDUVA;3;38;8;98;12;2;0;110;0;0;4;4;
SC;420310;CAIBI;3;54;3;43;40;16;10;77;0;0;0;0;
SC;420005;ABDON BATISTA;0;17;8;53;1;0;0;26;0;0;18;1;
SC;420350;CAMPO ERÊ;5;21;9;60;1;2;2;81;0;0;0;0;
SC;420740;IMBUIA;0;2;0;3;2;0;0;26;0;0;0;15;
SC;420519;ERMO;0;0;0;0;0;0;0;3;0;0;0;6;
SC;420340;CAMPO BELO DO SUL;2;11;3;14;1;1;1;35;0;0;0;0;
SC;421000;LUIZ ALVES;0;3;2;4;5;0;0;25;0;0;0;0;
SC;420419;CHAPADÃO DO LAGEADO;0;1;0;4;0;1;0;4;0;1;0;0;
SC;420765;IPORÃ DO OESTE;2;37;7;128;18;0;7;174;0;0;0;0;
SC;421180;OURO;0;10;0;6;0;1;2;38;0;0;0;0;
SC;421835;TREVISO;0;15;2;6;5;1;0;5;0;0;0;0;
SC;421300;PINHEIRO PRETO;0;0;0;0;0;1;0;3;0;0;0;0;
SC;420670;HERVAL D'OESTE;16;109;12;127;19;2;10;361;0;2;1;0;
SC;420915;JOSÉ BOITEUX;1;1;0;2;0;1;0;6;0;0;0;0;
SC;420555;FREI ROGÉRIO;0;7;0;1;0;0;0;3;0;0;0;4;
SC;420950;LAURENTINO;1;21;12;35;6;1;3;401;0;1;19;0;
SC;421125;MORRO GRANDE;3;6;1;20;10;0;0;97;0;0;8;10;
SC;421050;MARAVILHA;4;55;8;94;76;4;1;162;0;0;0;0;
SC;420150;ARMAZÉM;4;62;5;75;5;1;0;50;0;0;0;13;
SC;420960;LAURO MULLER;1;3;4;24;0;0;0;1;0;0;3;8;
SC;421635;SÃO JOÃO DO ITAPERIÚ;0;1;1;6;6;0;0;16;0;0;9;40;
SC;421227;PASSOS MAIA;1;9;0;27;22;0;0;61;0;0;1;0;
SC;420775;IRACEMINHA;3;23;2;52;1;3;1;92;0;0;0;4;
SC;420285;BRAÇO DO TROMBUDO;2;49;9;96;71;20;2;144;0;0;0;0;
SC;421825;TIMBÓ GRANDE;3;8;0;18;2;3;0;46;0;0;0;0;
SC;421070;MATOS COSTA;1;9;5;18;1;2;2;10;0;0;0;0;
SC;420710;ILHOTA;1;51;2;117;4;2;2;155;0;2;0;15;
SC;421650;SÃO JOAQUIM;4;47;15;68;5;3;1;172;0;0;7;50;
SC;421560;SANTA ROSA DE LIMA;0;0;1;7;7;1;0;62;0;1;0;0;
SC;420215;BELMONTE;0;7;0;13;1;2;2;13;0;0;0;12;
SC;421575;SÃO BERNARDINO;0;6;0;14;4;0;0;7;0;0;0;0;
SC;421880;TURVO;2;10;1;6;0;4;1;34;0;0;1;0;
SC;421690;SÃO LOURENÇO DO OESTE;14;64;7;47;11;2;0;125;0;0;0;6;
SC;420515;DOUTOR PEDRINHO;1;20;1;37;3;1;0;61;0;0;1;1;
SC;421140;NOVA ERECHIM;0;19;2;40;11;1;2;31;0;0;5;1;
SC;420370;CANELINHA;3;36;0;38;2;0;2;36;0;1;0;0;
SC;420455;CORREIA PINTO;5;68;6;101;27;2;6;72;0;0;1;0;
SC;420820;ITAJAÍ;52;698;56;1.209;392;84;45;1.343;1;12;365;471;
SC;421470;RIO DOS CEDROS;1;43;0;87;9;6;0;167;0;0;0;13;
SC;421740;SCHROEDER;2;52;2;133;17;0;10;206;0;0;0;3;
SC;420590;GASPAR;20;183;16;264;61;12;6;473;0;0;1;6;
SC;421885;UNIÃO DO OESTE;3;8;3;8;3;0;1;38;0;0;0;0;
SC;421555;SANTA HELENA;0;24;2;22;7;1;8;59;0;0;0;0;
SC;420620;GRAVATAL;2;53;4;88;22;2;1;303;0;0;1;0;
SC;420195;BALNEÁRIO ARROIO DO SILVA;3;45;6;105;39;10;4;156;0;4;3;15;
SC;420630;GUABIRUBA;2;37;2;44;2;0;0;123;0;0;3;4;
SC;420940;LAGUNA;4;122;2;136;49;7;5;381;0;1;8;14;
SC;421568;SANTA TEREZINHA DO PROGRESSO;0;17;11;81;7;0;6;52;0;0;2;0;
SC;420500;DIONÍSIO CERQUEIRA;2;66;7;206;4;25;2;37;1;0;0;13;
SC;420020;AGROLÂNDIA;7;105;8;438;87;3;2;611;0;0;23;26;
SC;420810;ITAIÓPOLIS;5;75;15;230;11;0;6;190;0;0;0;0;
SC;420300;CAÇADOR;8;193;14;352;74;7;0;305;2;0;82;151;
SC;420315;CALMON;3;71;3;12;4;1;1;37;0;0;0;0;
SC;421480;RIO DO SUL;1;35;1;41;13;3;3;31;0;0;6;30;
SC;420517;ENTRE RIOS;1;0;1;1;0;0;0;10;0;0;0;0;
SC;421875;TUNÁPOLIS;3;72;10;171;20;3;8;207;0;0;2;11;
SC;420895;JARDINÓPOLIS;1;2;0;3;0;0;0;18;0;0;0;0;
SC;421670;SÃO JOSÉ DO CEDRO;2;32;3;52;33;2;2;137;1;0;1;0;
SC;421535;SALTINHO;1;18;5;33;36;4;1;44;0;0;1;9;
SC;421620;SÃO FRANCISCO DO SUL;12;234;12;383;12;1;1;911;0;0;6;34;
SC;421860;TROMBUDO CENTRAL;9;39;2;67;4;3;3;159;0;1;0;1;
SC;421940;WITMARSUM;1;2;0;4;0;0;2;64;0;0;0;5;
SC;421605;SÃO CRISTOVÃO DO SUL;5;7;9;30;0;0;0;51;0;1;0;0;
SC;420260;BOM RETIRO;1;5;0;14;13;0;0;26;0;0;0;0;
SC;421410;PRESIDENTE NEREU;1;27;3;75;14;1;0;128;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;2;0;0;3;21;0;3;11;0;0;0;0;
SC;421250;PENHA;6;146;13;310;73;7;2;540;0;1;3;10;
SC;420550;FRAIBURGO;8;226;32;316;83;14;5;464;0;2;32;45;
SC;421660;SÃO JOSÉ;57;883;23;1.510;148;34;5;2.727;2;6;102;872;
SC;420985;LINDÓIA DO SUL;1;15;2;23;10;0;2;71;0;0;0;0;
SC;421770;SOMBRIO;7;88;11;123;19;0;0;469;0;0;24;26;
SC;421380;PRAIA GRANDE;2;25;4;54;13;6;3;139;0;0;0;20;
SC;420325;CAPÃO ALTO;1;8;0;19;0;1;0;13;0;0;0;1;
SC;421755;SERRA ALTA;0;14;3;57;11;0;0;19;0;0;0;2;
SC;421280;BALNEÁRIO PIÇARRAS;6;124;2;300;18;14;6;222;5;2;52;78;
SC;420665;GUATAMBÚ;1;11;0;8;9;0;2;80;0;0;10;0;
SC;421580;SÃO BENTO DO SUL;18;224;30;395;54;3;4;334;0;4;57;174;
SC;421130;NAVEGANTES;6;195;11;185;3;2;0;307;1;1;1;70;
SC;421530;SALETE;0;23;1;73;54;6;2;62;0;0;1;0;
SC;421750;SEARA;2;60;4;65;20;3;2;182;0;1;0;0;
SC;421080;MELEIRO;13;56;8;82;23;6;3;183;0;0;16;16;
SC;421510;RODEIO;0;28;2;53;1;1;0;31;0;0;0;10;
SC;421935;VITOR MEIRELES;0;0;0;4;0;0;0;42;0;0;0;0;
SC;421450;RIO DO CAMPO;3;13;5;24;1;1;0;126;0;0;0;0;
SC;420030;AGRONÔMICA;4;20;2;69;5;0;3;91;0;0;0;35;
SC;421460;RIO DO OESTE;1;13;3;43;2;0;0;296;0;0;0;0;
SC;420417;CERRO NEGRO;1;15;5;51;45;14;1;65;0;0;1;0;
SC;421890;URUBICI;8;47;7;49;14;2;7;72;0;0;4;37;
SC;421680;SÃO JOSÉ DO CERRITO;1;13;2;14;0;0;1;58;0;0;0;0;
SC;420840;ITAPIRANGA;9;61;3;89;0;4;10;341;0;0;7;0;
SC;421390;PRESIDENTE CASTELLO BRANCO;2;10;0;30;17;6;3;50;0;0;0;9;
