MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JAN/2021.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420800;ITÁ;3;15;1;24;9;0;4;38;0;1;0;1;
SC;421720;SÃO MIGUEL DO OESTE;9;97;12;304;55;7;12;258;0;0;9;1;
SC;420270;BOTUVERÁ;1;3;4;20;0;0;0;37;0;0;0;4;
SC;421260;PERITIBA;2;14;2;13;21;4;3;48;0;0;11;13;
SC;421820;TIMBÓ;13;69;17;151;40;13;1;455;0;1;35;15;
SC;420945;LAJEADO GRANDE;0;11;0;31;14;0;5;55;0;0;4;3;
SC;420127;ARABUTÃ;6;18;0;82;24;2;0;79;0;0;15;4;
SC;420543;FORMOSA DO SUL;0;20;0;21;15;10;10;202;2;0;4;0;
SC;420675;IBIAM;0;3;1;5;3;0;1;59;0;0;5;0;
SC;421590;SÃO BONIFÁCIO;3;0;0;12;0;0;0;162;0;0;0;0;
SC;420125;APIÚNA;4;55;1;167;30;2;2;205;2;0;1;1;
SC;421090;MODELO;1;29;0;45;38;0;1;31;0;0;0;6;
SC;421950;XANXERÊ;14;319;26;879;189;36;14;1.076;0;0;60;184;
SC;420210;BARRA VELHA;33;228;32;410;40;9;3;476;0;2;53;79;
SC;421917;VARGEM BONITA;0;10;0;7;27;0;0;3;0;0;7;0;
SC;421505;RIO RUFINO;0;1;0;3;1;0;1;8;0;0;0;0;
SC;421540;SALTO VELOSO;1;5;1;8;1;2;0;36;0;0;0;0;
SC;421600;SÃO CARLOS;0;4;1;7;0;0;1;9;0;0;0;29;
