MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: AGO/2017.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420940;LAGUNA;3;67;5;179;2;17;8;146;0;0;15;23;
SC;420020;AGROLÂNDIA;8;78;8;237;23;39;4;306;0;0;3;2;
SC;420500;DIONÍSIO CERQUEIRA;7;27;8;108;42;11;6;70;0;0;15;49;
SC;421568;SANTA TEREZINHA DO PROGRESSO;3;36;5;47;31;2;4;83;0;0;29;0;
SC;420510;DONA EMMA;3;20;5;28;23;16;4;44;0;0;0;25;
SC;420810;ITAIÓPOLIS;37;130;22;327;120;20;7;446;1;0;10;9;
SC;421480;RIO DO SUL;14;95;4;180;16;27;1;86;0;0;9;50;
SC;420315;CALMON;8;2;1;26;14;2;0;64;0;0;0;0;
SC;420517;ENTRE RIOS;0;11;7;26;1;0;0;65;0;0;0;11;
SC;421620;SÃO FRANCISCO DO SUL;10;184;8;337;7;4;0;351;0;0;2;48;
SC;421875;TUNÁPOLIS;24;47;18;139;44;3;11;234;0;0;1;0;
SC;421670;SÃO JOSÉ DO CEDRO;3;41;28;199;75;8;1;354;1;0;36;95;
SC;421535;SALTINHO;1;5;9;21;22;12;3;79;0;0;0;0;
SC;420895;JARDINÓPOLIS;0;1;1;2;1;0;0;59;0;0;0;0;
SC;421940;WITMARSUM;0;29;0;40;6;2;1;327;0;0;0;0;
SC;420870;JACINTO MACHADO;4;8;0;16;3;1;0;8;0;0;1;0;
SC;421860;TROMBUDO CENTRAL;2;36;9;117;45;18;4;493;0;1;37;96;
SC;420260;BOM RETIRO;14;96;10;240;4;8;4;133;0;0;0;0;
SC;421605;SÃO CRISTOVÃO DO SUL;11;61;14;128;13;4;0;57;0;1;0;0;
SC;421410;PRESIDENTE NEREU;0;4;0;2;0;1;0;56;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;1;5;0;32;41;0;1;13;0;1;4;4;
SC;420550;FRAIBURGO;135;744;140;1.371;411;143;22;2.002;2;6;171;277;
SC;421280;BALNEÁRIO PIÇARRAS;48;169;19;586;20;70;12;633;0;2;10;94;
SC;421580;SÃO BENTO DO SUL;62;572;87;1.463;112;51;15;420;0;4;282;356;
