MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: OUT/2016.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;36;65;50;319;63;21;9;673;3;0;60;67;
SC;420270;BOTUVERÁ;6;10;3;19;0;0;2;57;0;0;0;12;
SC;420800;ITÁ;46;28;0;177;7;38;7;282;0;1;25;117;
SC;421820;TIMBÓ;17;286;21;782;15;37;10;862;1;0;0;0;
SC;420945;LAJEADO GRANDE;1;7;2;32;1;0;0;31;0;0;0;6;
SC;420127;ARABUTÃ;2;4;1;25;8;1;1;54;0;0;9;2;
SC;421590;SÃO BONIFÁCIO;1;2;2;8;0;0;0;9;0;0;0;0;
SC;420543;FORMOSA DO SUL;0;24;0;197;2;0;1;2;0;0;0;0;
SC;420675;IBIAM;0;0;0;0;0;1;0;0;0;0;0;0;
SC;421950;XANXERÊ;64;341;38;1.003;125;77;39;2.126;0;0;262;234;
SC;420210;BARRA VELHA;12;134;13;254;12;10;1;226;0;1;16;23;
SC;421917;VARGEM BONITA;29;48;14;183;45;12;0;163;0;0;84;90;
SC;420125;APIÚNA;14;41;13;143;58;18;2;218;0;0;11;11;
SC;421505;RIO RUFINO;0;0;0;1;0;0;1;32;0;0;0;0;
SC;421090;MODELO;6;86;5;371;23;2;2;177;3;0;60;187;
SC;421600;SÃO CARLOS;0;25;4;88;0;1;1;176;0;0;10;21;
SC;421540;SALTO VELOSO;3;11;10;31;7;1;2;26;0;0;0;0;
SC;421420;QUILOMBO;5;6;1;16;12;0;0;85;0;0;0;0;
SC;420100;ANITA GARIBALDI;4;48;21;157;18;15;5;118;0;0;11;2;
SC;421185;OURO VERDE;1;7;1;21;1;1;1;14;0;0;29;29;
SC;420580;GARUVA;1;36;1;67;10;5;2;22;0;1;0;0;
SC;421220;PAPANDUVA;17;226;16;760;10;5;3;318;4;5;49;44;
SC;420740;IMBUIA;9;25;4;130;2;51;4;217;1;0;0;0;
SC;420519;ERMO;5;32;9;118;54;14;2;131;0;0;0;0;
SC;421520;ROMELÂNDIA;1;15;1;31;3;2;4;23;2;0;30;50;
SC;420005;ABDON BATISTA;0;2;3;22;0;0;0;0;0;0;1;0;
SC;420310;CAIBI;5;28;3;214;9;16;1;156;0;0;6;7;
SC;420350;CAMPO ERÊ;9;37;8;123;71;5;1;213;0;0;28;73;
SC;420340;CAMPO BELO DO SUL;18;22;5;205;2;1;0;217;0;0;0;0;
SC;421000;LUIZ ALVES;10;25;2;137;47;14;2;147;0;0;1;3;
SC;420419;CHAPADÃO DO LAGEADO;1;7;0;64;4;21;0;13;0;0;0;19;
SC;421835;TREVISO;3;39;0;89;9;4;0;264;0;0;52;82;
SC;421300;PINHEIRO PRETO;0;1;0;5;2;1;1;0;0;0;0;0;
SC;420765;IPORÃ DO OESTE;7;25;13;209;48;1;2;283;1;0;49;195;
SC;420830;ITAPEMA;30;104;18;409;30;21;0;296;6;7;0;9;
SC;421795;TIGRINHOS;4;11;15;12;1;1;0;15;1;4;8;19;
SC;420890;JARAGUÁ DO SUL;33;383;13;830;124;69;11;555;0;2;0;174;
SC;421105;MONTE CARLO;3;56;6;204;5;16;6;80;0;0;16;9;
SC;420395;CAPIVARI DE BAIXO;5;13;0;53;1;0;0;85;0;0;0;0;
SC;420475;CUNHATAÍ;2;4;5;10;3;1;0;1;0;0;41;41;
SC;420880;JAGUARUNA;3;35;5;62;4;1;1;95;0;0;1;0;
SC;421240;PEDRAS GRANDES;0;18;0;42;0;1;0;258;0;0;33;32;
SC;420850;ITUPORANGA;7;5;0;126;1;0;1;71;0;0;0;0;
SC;421430;RANCHO QUEIMADO;1;36;3;102;35;19;0;31;0;0;134;63;
SC;421930;VIDEIRA;0;30;4;63;57;0;0;37;0;0;0;0;
SC;421610;SÃO DOMINGOS;2;11;0;78;35;6;2;19;0;0;2;126;
SC;420050;ÁGUAS DE CHAPECÓ;12;13;0;35;7;0;0;57;0;0;0;0;
SC;420610;GRÃO PARÁ;0;1;0;3;1;1;1;41;0;0;0;0;
SC;420200;BALNEÁRIO CAMBORIÚ;11;179;15;265;11;21;2;135;1;2;1;0;
SC;420390;CAPINZAL;6;52;2;181;33;4;0;416;0;0;29;43;
SC;420700;IÇARA;90;416;20;690;77;18;9;1.378;1;3;145;369;
SC;420780;IRANI;2;15;9;38;11;6;5;102;0;0;62;72;
SC;421700;SÃO LUDGERO;1;16;3;22;9;36;1;38;0;0;0;1;
