MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: NOV/2021.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;30;218;41;567;122;7;12;386;0;3;11;4;
SC;420270;BOTUVERÁ;7;60;5;90;16;2;4;152;0;0;34;64;
SC;421260;PERITIBA;8;73;12;132;13;1;0;58;0;0;3;0;
SC;420800;ITÁ;6;77;20;206;15;7;17;162;0;0;2;9;
SC;421590;SÃO BONIFÁCIO;13;354;1;980;11;0;1;225;0;0;4;19;
SC;420675;IBIAM;5;14;3;69;10;3;1;106;0;0;9;33;
SC;421820;TIMBÓ;34;213;19;569;85;27;6;868;0;2;168;266;
SC;420945;LAJEADO GRANDE;1;17;0;147;50;12;2;84;0;0;49;82;
SC;420127;ARABUTÃ;1;8;1;34;28;2;0;57;0;0;57;72;
SC;420543;FORMOSA DO SUL;3;37;0;84;23;2;1;165;1;0;11;31;
SC;421950;XANXERÊ;31;243;23;637;116;43;8;1.554;0;0;92;179;
SC;421090;MODELO;2;85;4;88;27;0;5;124;0;0;0;5;
SC;420210;BARRA VELHA;25;243;35;443;68;12;8;436;0;3;124;243;
SC;420125;APIÚNA;13;76;5;358;102;12;3;387;0;0;5;60;
SC;421505;RIO RUFINO;2;32;6;71;3;1;3;38;0;0;3;0;
SC;421917;VARGEM BONITA;2;6;2;10;15;3;1;20;0;0;7;15;
SC;421600;SÃO CARLOS;25;30;0;188;8;11;4;80;0;0;42;84;
SC;421540;SALTO VELOSO;2;33;5;131;18;0;4;99;0;0;1;5;
SC;421420;QUILOMBO;2;92;1;274;24;1;2;382;0;1;104;69;
SC;420580;GARUVA;3;48;4;161;8;4;1;65;0;0;44;191;
SC;420100;ANITA GARIBALDI;1;8;3;16;7;4;3;101;0;0;0;0;
SC;421185;OURO VERDE;4;6;1;17;2;0;5;101;0;4;43;146;
SC;420310;CAIBI;4;130;3;258;9;5;0;143;0;0;5;7;
SC;420005;ABDON BATISTA;6;31;4;79;8;6;2;111;0;0;0;2;
SC;420740;IMBUIA;2;67;2;101;46;13;1;93;0;0;0;31;
SC;420350;CAMPO ERÊ;10;78;17;197;46;11;3;179;0;0;0;1;
SC;421520;ROMELÂNDIA;6;58;1;114;36;3;10;75;0;0;12;22;
SC;421220;PAPANDUVA;5;39;11;107;26;8;3;151;0;2;3;2;
SC;420519;ERMO;0;86;0;291;2;0;0;76;0;0;0;14;
SC;421000;LUIZ ALVES;21;598;17;1.797;92;13;9;542;2;4;35;464;
SC;420419;CHAPADÃO DO LAGEADO;2;12;1;42;0;0;0;223;0;0;0;26;
SC;420340;CAMPO BELO DO SUL;5;41;5;126;11;3;3;134;0;0;39;41;
SC;420765;IPORÃ DO OESTE;18;70;8;174;25;6;2;190;0;0;0;0;
SC;421180;OURO;3;28;5;80;24;0;0;193;0;0;14;39;
SC;421300;PINHEIRO PRETO;2;7;3;27;5;8;0;87;0;0;2;32;
SC;421835;TREVISO;4;60;1;158;20;1;0;34;0;0;35;69;
SC;420670;HERVAL D'OESTE;17;151;19;187;31;6;3;476;0;0;18;0;
SC;420915;JOSÉ BOITEUX;4;81;1;51;43;4;3;21;0;0;0;0;
SC;420950;LAURENTINO;4;36;22;89;1;5;5;443;0;0;6;79;
SC;421125;MORRO GRANDE;4;60;0;152;56;0;0;314;0;0;18;54;
SC;420555;FREI ROGÉRIO;2;23;2;46;3;0;0;80;0;0;1;0;
SC;420150;ARMAZÉM;10;223;5;768;5;1;0;86;2;0;0;11;
SC;421050;MARAVILHA;24;213;14;620;86;5;10;182;3;1;0;15;
SC;420960;LAURO MULLER;14;671;20;1.906;20;13;4;96;0;3;30;176;
SC;421227;PASSOS MAIA;1;61;0;18;22;3;8;72;0;0;2;24;
SC;421635;SÃO JOÃO DO ITAPERIÚ;2;43;1;101;12;2;1;127;0;5;39;89;
SC;420775;IRACEMINHA;7;68;3;223;71;5;0;110;0;0;0;0;
SC;420285;BRAÇO DO TROMBUDO;8;55;13;146;69;27;3;106;0;0;1;1;
SC;421825;TIMBÓ GRANDE;6;24;3;25;7;10;3;75;0;0;0;0;
SC;421070;MATOS COSTA;2;18;6;32;6;8;4;28;0;0;2;2;
SC;420710;ILHOTA;15;539;12;1.503;25;18;2;543;0;0;5;51;
SC;421650;SÃO JOAQUIM;16;84;24;128;7;2;6;349;1;0;30;48;
SC;420215;BELMONTE;2;21;2;50;8;1;1;84;0;4;0;51;
SC;421560;SANTA ROSA DE LIMA;0;10;0;52;35;0;4;67;0;0;0;0;
SC;421575;SÃO BERNARDINO;2;25;6;35;18;0;1;17;0;0;0;0;
SC;421880;TURVO;10;71;17;159;17;12;4;469;0;0;6;118;
