MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: ABR/2021.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;14;126;17;563;84;10;4;452;0;0;3;1;
SC;420800;ITÁ;4;29;4;107;6;2;0;99;0;0;0;0;
SC;421260;PERITIBA;6;21;4;24;24;1;2;106;0;0;15;14;
SC;420270;BOTUVERÁ;9;36;1;96;3;2;2;147;0;0;2;25;
SC;420127;ARABUTÃ;0;3;0;21;19;1;0;93;0;0;9;1;
SC;421820;TIMBÓ;13;101;27;223;47;14;8;643;0;10;62;186;
SC;420543;FORMOSA DO SUL;2;17;2;36;29;5;3;154;0;0;1;2;
SC;421590;SÃO BONIFÁCIO;1;21;1;59;20;0;0;72;0;0;0;8;
SC;420675;IBIAM;1;10;3;21;0;0;0;75;0;0;3;6;
SC;420945;LAJEADO GRANDE;6;20;1;47;42;1;3;86;0;0;0;54;
SC;421505;RIO RUFINO;0;4;9;3;0;0;1;17;0;0;0;0;
SC;421090;MODELO;4;27;1;47;32;0;0;115;0;0;1;0;
SC;420125;APIÚNA;5;68;5;129;13;2;3;205;0;0;4;21;
SC;420210;BARRA VELHA;30;217;25;462;88;11;6;676;1;5;120;176;
SC;421950;XANXERÊ;16;304;25;779;140;44;17;1.164;0;0;28;208;
SC;421917;VARGEM BONITA;0;3;0;2;2;0;0;1;0;0;0;0;
SC;421540;SALTO VELOSO;4;7;3;8;20;0;1;90;0;0;0;0;
SC;421600;SÃO CARLOS;4;23;5;111;3;5;0;58;0;1;11;48;
SC;420100;ANITA GARIBALDI;0;0;5;3;1;1;0;36;0;0;0;0;
SC;421420;QUILOMBO;2;76;6;186;24;0;0;452;1;0;26;61;
SC;421185;OURO VERDE;1;15;1;32;0;0;13;93;0;0;40;109;
SC;420580;GARUVA;4;88;7;158;40;5;1;146;1;0;18;43;
SC;421220;PAPANDUVA;3;27;0;62;10;0;2;143;0;0;1;0;
SC;420005;ABDON BATISTA;0;12;9;33;0;0;3;49;0;0;0;5;
SC;420350;CAMPO ERÊ;2;29;8;84;8;84;1;96;0;1;3;2;
SC;421520;ROMELÂNDIA;1;52;0;75;27;3;12;59;0;0;1;16;
SC;420310;CAIBI;1;46;3;59;13;10;5;87;0;0;0;0;
SC;420740;IMBUIA;3;15;1;27;4;2;0;49;0;0;0;21;
SC;420519;ERMO;1;20;1;5;0;2;2;18;0;0;6;11;
SC;421000;LUIZ ALVES;4;112;1;317;85;3;2;465;3;13;2;61;
SC;420340;CAMPO BELO DO SUL;2;29;1;49;1;3;0;27;0;0;7;9;
SC;420419;CHAPADÃO DO LAGEADO;4;16;0;64;2;0;0;25;0;0;0;0;
SC;420765;IPORÃ DO OESTE;9;31;0;67;19;1;5;237;0;0;0;0;
SC;421835;TREVISO;2;25;0;86;10;0;1;3;0;0;12;30;
SC;421180;OURO;1;1;0;9;2;0;0;74;0;0;6;12;
SC;420670;HERVAL D'OESTE;13;77;12;134;16;5;1;351;0;0;1;0;
SC;420915;JOSÉ BOITEUX;1;16;1;16;33;1;1;8;0;1;0;0;
SC;420555;FREI ROGÉRIO;0;5;0;6;1;0;0;21;0;0;0;0;
SC;420950;LAURENTINO;1;48;8;59;1;3;5;420;0;0;1;0;
SC;421125;MORRO GRANDE;1;17;0;4;22;0;0;111;0;0;0;17;
SC;421050;MARAVILHA;10;97;6;196;36;1;8;195;1;0;0;0;
SC;420150;ARMAZÉM;5;109;0;303;5;1;0;119;0;0;0;7;
SC;421635;SÃO JOÃO DO ITAPERIÚ;0;25;2;41;0;4;0;124;0;5;24;31;
SC;421227;PASSOS MAIA;1;9;0;18;20;1;1;43;0;0;0;3;
SC;420960;LAURO MULLER;4;238;9;402;9;4;6;244;0;12;8;273;
SC;420775;IRACEMINHA;0;120;0;119;5;2;4;99;0;0;0;3;
SC;420285;BRAÇO DO TROMBUDO;5;39;17;124;64;24;1;81;0;0;0;0;
SC;421825;TIMBÓ GRANDE;9;29;5;55;9;7;1;118;0;0;0;0;
SC;421070;MATOS COSTA;0;8;3;10;0;1;0;8;0;0;0;0;
SC;420710;ILHOTA;16;179;14;642;8;16;8;811;0;1;3;56;
SC;421650;SÃO JOAQUIM;9;63;17;110;13;4;3;351;0;0;4;14;
SC;421560;SANTA ROSA DE LIMA;0;15;1;14;5;5;1;116;0;0;0;0;
SC;421690;SÃO LOURENÇO DO OESTE;16;186;18;218;78;12;10;556;0;4;16;134;
SC;420215;BELMONTE;0;16;0;8;1;3;0;43;0;0;0;44;
SC;421575;SÃO BERNARDINO;1;14;1;33;15;0;0;20;0;0;0;0;
SC;421880;TURVO;0;20;0;45;7;0;0;42;0;0;0;18;
SC;420515;DOUTOR PEDRINHO;0;28;3;64;5;0;1;26;0;0;0;0;
SC;421140;NOVA ERECHIM;3;103;2;166;18;2;0;63;0;0;1;0;
SC;421740;SCHROEDER;8;139;4;239;39;9;11;624;0;2;54;99;
SC;420455;CORREIA PINTO;12;138;21;267;69;18;4;150;0;2;1;1;
SC;420370;CANELINHA;7;44;1;15;12;2;2;145;0;0;0;0;
SC;421470;RIO DOS CEDROS;4;49;3;116;6;1;3;101;0;0;5;5;
SC;421550;SANTA CECÍLIA;3;10;0;24;0;0;0;34;0;0;0;0;
SC;420590;GASPAR;41;250;28;515;116;23;5;448;0;1;5;20;
SC;420820;ITAJAÍ;64;1.026;100;2.048;568;185;100;2.189;1;15;563;663;
SC;420195;BALNEÁRIO ARROIO DO SILVA;3;48;0;116;89;7;4;158;0;3;0;8;
SC;421885;UNIÃO DO OESTE;6;5;0;20;13;0;1;76;0;0;0;0;
SC;421555;SANTA HELENA;3;7;4;4;19;2;6;37;0;0;0;0;
SC;420630;GUABIRUBA;6;45;0;63;5;4;0;225;0;0;4;2;
SC;420620;GRAVATAL;2;24;0;42;4;0;2;173;0;0;3;13;
SC;420940;LAGUNA;7;79;1;92;24;5;8;180;1;1;1;0;
SC;421568;SANTA TEREZINHA DO PROGRESSO;0;3;2;27;4;0;3;73;0;0;0;0;
SC;420500;DIONÍSIO CERQUEIRA;5;75;8;208;10;23;6;116;4;4;0;6;
SC;420510;DONA EMMA;3;31;3;53;19;5;1;54;0;1;2;43;
SC;420020;AGROLÂNDIA;20;155;12;471;91;18;4;565;1;0;42;46;
SC;420300;CAÇADOR;27;238;31;437;101;17;3;669;0;6;122;225;
SC;420810;ITAIÓPOLIS;10;101;23;356;14;1;4;293;1;0;0;0;
SC;420315;CALMON;17;11;3;21;0;0;0;152;0;0;0;0;
SC;421480;RIO DO SUL;3;32;1;33;2;5;0;111;0;0;1;98;
SC;420517;ENTRE RIOS;4;22;8;27;4;0;0;21;0;0;0;7;
SC;421535;SALTINHO;6;25;5;33;54;3;1;58;1;0;1;0;
SC;421875;TUNÁPOLIS;11;39;1;71;18;1;3;72;0;0;14;33;
SC;421670;SÃO JOSÉ DO CEDRO;4;26;16;42;26;1;2;101;1;0;0;0;
SC;420895;JARDINÓPOLIS;0;14;0;27;2;0;3;43;0;0;0;0;
SC;421620;SÃO FRANCISCO DO SUL;1;12;1;17;0;0;0;29;0;0;0;6;
SC;421860;TROMBUDO CENTRAL;5;39;3;80;6;6;3;135;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;5;17;4;48;9;0;13;76;3;0;1;0;
SC;420260;BOM RETIRO;8;16;2;24;2;1;1;78;0;0;0;0;
SC;421605;SÃO CRISTOVÃO DO SUL;3;9;2;19;0;0;0;20;0;0;0;0;
SC;420870;JACINTO MACHADO;2;7;1;0;2;0;0;21;0;0;1;0;
SC;421940;WITMARSUM;0;20;1;67;7;0;1;40;0;0;1;43;
SC;421410;PRESIDENTE NEREU;0;16;3;51;4;3;0;103;0;0;0;0;
SC;421380;PRAIA GRANDE;1;12;3;16;5;2;0;25;0;0;2;16;
SC;421770;SOMBRIO;21;167;16;248;49;11;4;1.300;0;0;113;169;
SC;421250;PENHA;20;103;11;333;36;3;1;603;0;0;9;3;
SC;420560;GALVÃO;0;2;1;21;3;1;5;56;0;0;2;0;
SC;420985;LINDÓIA DO SUL;1;13;0;42;5;3;4;72;0;0;0;0;
SC;420325;CAPÃO ALTO;1;24;3;45;1;0;3;22;0;0;1;10;
SC;421755;SERRA ALTA;3;28;4;75;15;3;6;42;0;3;0;0;
SC;421660;SÃO JOSÉ;142;1.086;37;1.779;184;44;24;3.693;4;5;104;736;
SC;420550;FRAIBURGO;20;396;32;605;148;39;18;1.086;2;1;39;122;
SC;421280;BALNEÁRIO PIÇARRAS;11;188;11;517;27;7;12;424;0;0;48;78;
SC;421580;SÃO BENTO DO SUL;17;376;37;635;143;25;8;398;0;1;140;174;
SC;420665;GUATAMBÚ;0;0;0;1;1;0;0;62;0;0;0;2;
SC;421530;SALETE;3;51;10;149;86;31;3;124;0;0;3;1;
SC;421750;SEARA;2;48;1;62;1;2;0;293;0;0;7;23;
SC;421080;MELEIRO;1;12;4;25;23;2;3;34;0;0;5;8;
SC;421130;NAVEGANTES;8;169;7;313;6;1;3;420;1;0;8;131;
SC;421450;RIO DO CAMPO;3;58;8;118;8;5;2;178;0;1;2;1;
SC;421935;VITOR MEIRELES;1;31;3;45;1;0;0;1;0;0;0;24;
SC;421460;RIO DO OESTE;4;17;0;106;0;1;0;185;0;0;0;0;
SC;420030;AGRONÔMICA;0;29;0;60;19;3;1;108;0;0;5;53;
SC;421510;RODEIO;5;52;3;158;17;2;1;46;0;0;0;0;
SC;421890;URUBICI;10;23;8;54;25;15;25;216;0;0;5;5;
SC;420840;ITAPIRANGA;7;238;6;123;1;0;10;316;0;0;1;0;
SC;421680;SÃO JOSÉ DO CERRITO;2;7;4;13;0;2;1;78;0;0;0;32;
SC;421390;PRESIDENTE CASTELLO BRANCO;1;13;1;63;23;3;3;102;0;0;10;15;
SC;420417;CERRO NEGRO;1;4;0;12;2;0;0;60;0;0;0;0;
SC;420845;ITAPOÁ;9;461;5;642;85;10;12;765;0;13;107;168;
SC;420530;FAXINAL DOS GUEDES;0;176;38;723;90;22;11;1.241;0;9;49;87;
SC;421570;SANTO AMARO DA IMPERATRIZ;10;76;7;169;45;0;2;148;0;3;0;12;
SC;420170;ASCURRA;4;45;7;129;28;11;5;166;0;0;0;0;
SC;420480;CURITIBANOS;55;226;49;609;177;100;5;874;0;1;74;58;
SC;420205;BALNEÁRIO BARRA DO SUL;3;128;9;445;49;2;4;574;0;1;47;78;
SC;421225;PASSO DE TORRES;0;9;0;28;7;0;2;52;0;0;0;1;
SC;420140;ARARANGUÁ;38;273;17;382;83;27;2;495;0;1;12;19;
SC;420430;CONCÓRDIA;22;105;8;229;76;5;5;200;0;0;11;17;
SC;421190;PALHOÇA;60;1.066;48;1.268;348;66;29;3.301;2;35;291;436;
SC;420207;BALNEÁRIO GAIVOTA;5;434;5;502;13;10;9;161;0;0;3;23;
SC;421910;VARGEÃO;0;16;2;122;3;0;1;289;0;0;0;0;
SC;420070;ALFREDO WAGNER;3;28;0;53;4;2;2;256;0;0;1;0;
SC;420535;FLOR DO SERTÃO;0;17;1;49;8;2;3;41;0;1;2;12;
SC;420920;LACERDÓPOLIS;0;5;0;8;13;0;6;57;0;0;0;0;
SC;421840;TREZE DE MAIO;5;45;0;174;3;0;3;516;0;0;4;7;
SC;421187;PAIAL;1;9;0;31;0;2;4;97;0;0;2;1;
SC;421335;PONTE ALTA DO NORTE;0;3;0;5;4;0;0;36;0;0;0;0;
SC;421340;PONTE SERRADA;6;15;5;46;4;3;4;211;0;0;3;24;
SC;420190;AURORA;6;50;0;215;8;7;0;155;0;0;15;5;
SC;421725;SÃO PEDRO DE ALCÂNTARA;2;18;0;19;1;1;6;36;0;0;1;0;
