MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: OUT/2015.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420890;JARAGUÁ DO SUL;19;191;17;560;52;157;6;212;0;4;5;1;
SC;420830;ITAPEMA;9;48;0;175;14;3;1;73;0;0;2;11;
SC;420540;FLORIANÓPOLIS;7;19;1;56;8;0;1;71;0;0;4;0;
SC;420900;JOAÇABA;3;12;1;20;0;0;0;18;0;0;0;0;
SC;420320;CAMBORIÚ;23;248;54;787;54;46;21;503;2;1;82;81;
SC;420810;ITAIÓPOLIS;18;97;36;389;106;26;11;515;0;0;108;138;
SC;421570;SANTO AMARO DA IMPERATRIZ;13;95;7;186;26;20;7;69;0;1;3;3;
SC;420315;CALMON;6;17;1;50;5;0;0;22;0;0;41;0;
SC;420110;ANITÁPOLIS;0;0;0;0;0;0;0;37;0;0;0;0;
SC;421700;SÃO LUDGERO;3;7;1;35;7;0;0;312;0;0;0;1;
SC;421540;SALTO VELOSO;0;13;9;35;2;3;2;34;0;0;0;2;
SC;421020;MAJOR GERCINO;4;5;0;4;0;8;0;28;0;0;1;0;
SC;420660;GUARUJÁ DO SUL;3;19;4;59;38;1;0;23;0;0;73;77;
SC;420325;CAPÃO ALTO;4;14;0;16;1;0;0;3;0;0;0;0;
SC;421350;PORTO BELO;9;43;3;88;9;6;1;35;1;0;8;0;
SC;420340;CAMPO BELO DO SUL;1;21;3;95;2;2;1;99;0;0;1;0;
SC;421450;RIO DO CAMPO;6;34;4;73;3;2;0;71;0;0;0;0;
SC;421110;MONTE CASTELO;6;26;2;93;4;3;1;33;0;0;3;81;
SC;420630;GUABIRUBA;1;0;0;4;4;21;0;4;0;0;0;0;
SC;421715;SÃO MIGUEL DA BOA VISTA;16;12;1;7;3;15;3;49;0;0;0;0;
SC;420500;DIONÍSIO CERQUEIRA;0;4;0;3;6;0;1;2;0;0;0;0;
SC;421360;PORTO UNIÃO;0;0;0;1;1;0;0;0;0;0;0;0;
SC;421635;SÃO JOÃO DO ITAPERIÚ;0;18;0;54;6;7;1;64;0;5;33;56;
SC;421190;PALHOÇA;5;31;9;66;4;2;1;68;0;0;18;19;
SC;420070;ALFREDO WAGNER;8;39;4;125;24;10;6;167;0;0;0;0;
SC;420930;LAGES;82;942;149;2.531;248;234;43;1.714;0;2;97;271;
SC;420075;ALTO BELA VISTA;0;5;0;29;3;0;0;0;0;0;0;1;
SC;421330;PONTE ALTA;0;11;1;18;7;1;0;50;0;0;0;0;
SC;420330;CAMPO ALEGRE;1;8;0;11;8;0;0;0;0;0;46;47;
SC;421650;SÃO JOAQUIM;1;34;10;108;27;2;3;41;0;0;0;0;
SC;421580;SÃO BENTO DO SUL;12;320;13;601;11;1;5;154;0;1;0;0;
SC;420740;IMBUIA;8;16;3;83;3;7;0;123;0;0;5;6;
SC;420280;BRAÇO DO NORTE;9;92;3;177;56;8;1;514;0;0;43;36;
SC;421755;SERRA ALTA;0;4;0;3;2;0;0;4;0;0;0;0;
SC;420370;CANELINHA;1;23;7;74;1;0;0;49;0;0;22;21;
SC;420287;BRUNÓPOLIS;0;1;2;13;3;4;6;50;0;0;0;38;
SC;420080;ANCHIETA;2;23;8;87;13;2;2;60;2;0;97;134;
SC;421010;MAFRA;16;170;11;331;29;9;6;140;0;0;0;0;
SC;421205;PALMEIRA;5;7;1;61;22;10;3;39;0;0;2;50;
SC;421555;SANTA HELENA;2;4;1;27;4;3;0;45;0;0;8;28;
SC;421890;URUBICI;3;54;10;88;5;4;1;68;0;0;6;2;
SC;420845;ITAPOÁ;1;62;1;173;2;3;0;26;0;2;0;0;
SC;420417;CERRO NEGRO;0;3;0;4;0;0;0;13;0;0;0;0;
SC;421917;VARGEM BONITA;0;40;0;119;14;5;0;0;0;0;35;34;
SC;420775;IRACEMINHA;0;0;0;1;0;0;0;65;0;0;0;1;
SC;420130;ARAQUARI;16;152;27;409;87;29;5;193;1;6;61;84;
SC;421660;SÃO JOSÉ;5;10;2;33;2;4;0;74;0;0;0;1;
