MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: DEZ/2016.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421360;PORTO UNIÃO;8;78;10;205;7;0;5;126;1;4;6;28;
SC;420800;ITÁ;24;18;2;124;2;3;0;206;0;0;5;11;
SC;420500;DIONÍSIO CERQUEIRA;5;16;1;47;4;6;0;39;0;0;11;9;
SC;420395;CAPIVARI DE BAIXO;5;35;0;81;1;0;0;185;0;0;1;0;
SC;421715;SÃO MIGUEL DA BOA VISTA;0;0;0;0;0;1;1;6;0;0;0;21;
SC;421635;SÃO JOÃO DO ITAPERIÚ;1;12;0;41;2;1;0;64;0;0;6;16;
SC;420543;FORMOSA DO SUL;3;22;1;183;4;0;0;7;0;0;0;0;
SC;421190;PALHOÇA;55;340;28;796;152;77;11;958;0;4;72;97;
SC;420930;LAGES;192;605;72;1.643;154;77;22;1.488;9;1;71;107;
SC;420070;ALFREDO WAGNER;2;20;1;69;10;5;2;94;0;0;0;0;
SC;420075;ALTO BELA VISTA;0;5;1;22;3;2;0;59;0;0;10;11;
SC;421780;TAIÓ;8;27;1;83;3;3;1;167;0;0;8;84;
SC;421330;PONTE ALTA;0;9;0;4;0;0;0;20;0;0;0;1;
SC;421185;OURO VERDE;1;15;0;198;5;10;0;120;0;0;34;51;
SC;420330;CAMPO ALEGRE;5;23;7;69;2;4;1;29;0;1;8;23;
SC;421650;SÃO JOAQUIM;3;19;1;67;12;1;0;39;1;0;2;0;
SC;420260;BOM RETIRO;0;1;0;8;0;0;0;1;0;0;0;0;
SC;420280;BRAÇO DO NORTE;6;60;1;139;1;1;1;1.118;0;1;2;40;
SC;421580;SÃO BENTO DO SUL;25;449;22;820;14;2;6;275;0;4;1;61;
SC;420740;IMBUIA;5;12;2;98;3;19;1;122;0;0;0;0;
SC;420350;CAMPO ERÊ;3;28;2;143;50;15;2;112;0;0;16;27;
SC;421755;SERRA ALTA;2;9;2;26;6;1;0;46;0;0;0;0;
SC;420665;GUATAMBÚ;0;0;0;0;0;0;3;21;0;0;0;0;
SC;421010;MAFRA;5;120;4;337;7;7;4;304;0;0;0;0;
SC;420287;BRUNÓPOLIS;0;3;0;10;3;2;0;16;0;0;1;0;
SC;420080;ANCHIETA;0;2;0;18;2;1;1;5;0;0;0;0;
SC;420370;CANELINHA;1;9;1;40;3;1;0;32;0;0;0;0;
SC;421030;MAJOR VIEIRA;0;0;0;0;0;0;0;20;0;0;0;0;
SC;421750;SEARA;0;2;0;0;5;0;0;11;0;0;0;0;
SC;420180;ATALANTA;0;2;0;36;2;0;0;74;0;0;0;0;
SC;421555;SANTA HELENA;2;22;11;44;13;2;0;154;0;0;9;8;
SC;420400;CATANDUVAS;2;10;2;27;2;0;0;48;0;0;1;12;
SC;420620;GRAVATAL;0;10;0;16;0;0;0;0;0;0;0;0;
SC;421205;PALMEIRA;0;2;0;6;1;0;0;0;0;0;0;4;
SC;420195;BALNEÁRIO ARROIO DO SILVA;1;3;1;18;2;0;1;6;0;0;4;5;
SC;420845;ITAPOÁ;0;77;1;176;6;1;0;66;0;2;0;0;
SC;421890;URUBICI;0;15;4;31;4;4;0;24;0;0;2;5;
SC;420417;CERRO NEGRO;1;8;2;30;1;1;0;24;0;0;0;5;
SC;420530;FAXINAL DOS GUEDES;0;16;4;91;3;0;0;118;0;0;18;35;
SC;420510;DONA EMMA;2;14;1;21;2;11;0;9;0;0;0;0;
SC;420945;LAJEADO GRANDE;0;2;4;10;1;0;1;32;0;0;0;0;
SC;420480;CURITIBANOS;13;161;24;449;11;64;4;280;0;0;0;85;
SC;421590;SÃO BONIFÁCIO;1;1;0;2;0;0;0;3;0;0;0;0;
SC;420690;IBIRAMA;5;85;4;191;20;6;2;86;0;0;6;5;
SC;421917;VARGEM BONITA;7;13;0;61;10;3;3;41;0;0;13;12;
SC;420775;IRACEMINHA;1;1;0;9;0;1;0;27;0;0;0;0;
SC;420770;IPUMIRIM;2;33;77;106;58;10;4;243;0;0;22;131;
SC;421223;PARAÍSO;0;0;0;5;0;0;0;2;0;0;0;0;
SC;420700;IÇARA;51;337;8;481;30;7;5;986;0;6;25;173;
SC;421535;SALTINHO;0;12;0;32;15;0;0;0;0;0;0;0;
SC;421060;MASSARANDUBA;2;39;2;156;2;28;2;75;0;0;0;0;
SC;421187;PAIAL;0;0;0;0;0;0;1;12;0;0;0;0;
SC;420245;BOMBINHAS;6;71;11;264;17;13;1;258;0;0;0;20;
SC;421660;SÃO JOSÉ;107;565;39;1.318;117;67;12;933;0;0;23;66;
SC;421560;SANTA ROSA DE LIMA;0;0;0;4;1;0;0;27;0;0;0;0;
SC;420985;LINDÓIA DO SUL;1;4;0;11;10;0;0;65;0;0;12;12;
SC;421220;PAPANDUVA;1;99;3;259;18;3;0;100;4;0;0;0;
SC;420130;ARAQUARI;2;34;4;91;22;11;4;81;0;2;29;31;
SC;421567;SANTA TEREZINHA;1;2;0;3;0;0;0;2;0;0;0;5;
SC;420910;JOINVILLE;108;1.105;46;1.510;169;50;20;1.327;1;7;25;110;
SC;421130;NAVEGANTES;5;79;2;151;13;1;1;86;5;0;0;100;
SC;421740;SCHROEDER;7;41;4;92;12;1;1;139;0;1;6;1;
SC;420445;CORONEL MARTINS;11;9;4;26;0;0;0;30;0;0;0;0;
SC;420520;ERVAL VELHO;3;4;1;4;20;3;3;77;0;0;0;1;
