MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JUL/2017.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;33;120;42;342;74;22;19;612;0;0;55;47;
SC;420270;BOTUVERÁ;1;51;1;65;5;4;3;88;0;1;1;16;
SC;421260;PERITIBA;0;0;0;0;0;0;0;55;0;0;0;0;
SC;420800;ITÁ;102;44;17;260;34;10;14;200;0;0;57;92;
SC;420543;FORMOSA DO SUL;0;19;0;90;0;0;0;0;0;0;0;11;
SC;421820;TIMBÓ;35;224;14;650;40;32;3;720;0;2;75;168;
SC;420127;ARABUTÃ;4;11;2;42;21;3;3;63;0;0;14;5;
SC;420945;LAJEADO GRANDE;1;24;3;33;7;9;3;75;0;0;0;0;
SC;421590;SÃO BONIFÁCIO;0;0;0;1;0;2;0;1;0;0;0;0;
SC;421917;VARGEM BONITA;2;13;1;65;12;5;0;219;0;0;14;16;
SC;421950;XANXERÊ;27;198;34;589;108;42;19;1.153;0;0;171;149;
SC;420210;BARRA VELHA;23;124;7;246;32;21;10;84;0;1;3;2;
SC;421090;MODELO;18;70;3;138;7;0;1;146;1;0;80;119;
SC;421505;RIO RUFINO;0;1;0;5;0;0;0;37;0;0;0;0;
SC;420125;APIÚNA;9;66;16;193;102;16;3;239;0;0;1;0;
SC;421540;SALTO VELOSO;0;9;0;20;0;0;1;40;0;0;0;0;
SC;421600;SÃO CARLOS;0;17;1;73;1;2;1;15;0;0;11;4;
SC;420100;ANITA GARIBALDI;0;4;0;49;0;1;0;44;0;0;0;0;
SC;420580;GARUVA;2;69;5;81;21;2;0;39;0;0;1;0;
SC;421185;OURO VERDE;5;4;2;12;0;3;3;11;0;0;23;36;
SC;421420;QUILOMBO;1;0;1;8;0;0;0;3;0;0;0;0;
SC;420310;CAIBI;8;10;2;50;10;3;5;175;0;0;0;0;
SC;421220;PAPANDUVA;5;52;9;159;15;3;0;113;0;2;0;0;
SC;420005;ABDON BATISTA;0;2;1;4;0;1;0;53;0;0;0;0;
SC;420350;CAMPO ERÊ;9;50;5;187;4;8;3;187;0;0;23;57;
SC;420740;IMBUIA;1;5;1;18;3;8;1;39;0;0;1;0;
SC;421520;ROMELÂNDIA;4;3;3;29;2;0;0;9;0;0;0;0;
SC;421000;LUIZ ALVES;3;31;2;114;58;11;1;135;0;0;7;1;
SC;420419;CHAPADÃO DO LAGEADO;0;0;0;0;4;20;0;50;0;0;0;0;
SC;420340;CAMPO BELO DO SUL;5;12;6;26;6;4;4;64;0;2;1;0;
SC;420765;IPORÃ DO OESTE;7;56;9;273;32;0;3;210;0;0;0;0;
SC;421300;PINHEIRO PRETO;2;28;0;118;39;6;0;108;0;1;2;3;
SC;421835;TREVISO;28;102;40;311;97;40;28;492;0;0;171;250;
SC;420670;HERVAL D'OESTE;13;97;15;247;12;8;6;172;0;0;1;7;
SC;420915;JOSÉ BOITEUX;0;1;0;1;17;0;0;1;0;0;0;0;
SC;420555;FREI ROGÉRIO;0;10;5;41;4;1;0;40;0;0;0;12;
SC;421125;MORRO GRANDE;2;20;1;37;1;1;1;189;0;0;2;0;
SC;420950;LAURENTINO;6;27;21;57;0;0;4;396;0;0;0;0;
SC;421227;PASSOS MAIA;5;26;15;120;24;9;2;296;0;0;10;16;
SC;420960;LAURO MULLER;24;155;14;301;31;8;2;668;0;6;92;24;
SC;421050;MARAVILHA;13;73;20;158;15;6;1;156;0;1;12;7;
SC;421635;SÃO JOÃO DO ITAPERIÚ;2;19;2;49;2;7;1;81;0;0;17;23;
SC;420150;ARMAZÉM;0;2;0;3;0;2;2;8;0;0;0;0;
SC;420775;IRACEMINHA;6;4;8;26;2;0;2;42;0;0;0;0;
SC;420285;BRAÇO DO TROMBUDO;0;2;2;13;5;1;0;41;0;0;0;0;
SC;421070;MATOS COSTA;7;5;3;23;1;2;0;18;1;0;0;5;
SC;421825;TIMBÓ GRANDE;5;22;1;43;14;3;0;63;0;0;0;5;
SC;421650;SÃO JOAQUIM;7;81;20;219;5;0;6;135;0;0;4;9;
SC;420710;ILHOTA;13;45;6;126;27;5;7;126;0;0;0;2;
SC;420215;BELMONTE;0;23;6;48;2;2;1;38;0;0;7;13;
SC;421690;SÃO LOURENÇO DO OESTE;8;58;8;226;10;14;8;296;0;0;22;80;
SC;421880;TURVO;5;27;3;77;9;16;2;31;0;0;3;4;
SC;421575;SÃO BERNARDINO;0;9;0;35;18;0;0;18;0;0;0;0;
SC;421560;SANTA ROSA DE LIMA;0;8;1;10;13;2;0;40;0;0;0;0;
SC;420515;DOUTOR PEDRINHO;4;2;2;37;25;12;1;30;0;0;0;0;
SC;420820;ITAJAÍ;121;925;92;1.930;395;128;41;1.408;1;26;614;926;
SC;420455;CORREIA PINTO;5;78;16;195;40;17;7;163;0;0;32;2;
SC;421740;SCHROEDER;99;74;24;209;77;27;3;402;0;2;20;20;
SC;420590;GASPAR;22;112;6;323;48;18;8;158;0;1;1;3;
SC;421140;NOVA ERECHIM;5;21;4;57;12;4;4;99;0;0;0;0;
SC;421470;RIO DOS CEDROS;11;53;2;204;68;28;5;109;0;1;59;69;
SC;421550;SANTA CECÍLIA;7;45;0;127;0;0;0;132;0;0;2;0;
SC;420370;CANELINHA;0;30;6;84;5;23;3;69;0;10;0;0;
SC;421555;SANTA HELENA;4;20;6;79;6;3;3;95;1;1;11;16;
SC;420630;GUABIRUBA;17;135;21;449;88;13;11;361;0;4;32;35;
SC;420620;GRAVATAL;8;7;1;23;1;0;0;179;0;0;2;12;
SC;421885;UNIÃO DO OESTE;0;0;3;5;14;1;1;23;0;0;1;18;
SC;420195;BALNEÁRIO ARROIO DO SILVA;0;10;6;19;1;0;0;18;0;0;0;0;
SC;420530;FAXINAL DOS GUEDES;6;72;22;370;37;7;6;428;0;4;31;95;
SC;420417;CERRO NEGRO;0;8;2;12;0;1;0;67;0;0;0;0;
SC;421680;SÃO JOSÉ DO CERRITO;19;28;8;139;8;11;0;19;1;0;0;8;
SC;420845;ITAPOÁ;3;112;2;214;59;12;4;101;0;0;17;17;
SC;420840;ITAPIRANGA;11;21;5;98;2;16;11;267;0;0;80;244;
SC;421890;URUBICI;4;46;12;151;42;5;0;87;0;1;3;14;
SC;421390;PRESIDENTE CASTELLO BRANCO;2;0;0;4;0;24;0;41;0;0;0;0;
SC;420480;CURITIBANOS;63;224;39;695;15;111;6;489;0;5;38;162;
SC;420170;ASCURRA;0;70;16;143;38;4;0;238;0;0;0;0;
SC;421570;SANTO AMARO DA IMPERATRIZ;14;77;7;110;47;1;4;84;0;0;1;0;
SC;421225;PASSO DE TORRES;1;2;0;3;0;0;10;158;0;0;0;89;
SC;420205;BALNEÁRIO BARRA DO SUL;1;14;0;9;1;0;0;11;0;0;0;0;
SC;420140;ARARANGUÁ;131;525;67;1.637;368;108;25;2.442;0;8;86;180;
SC;420430;CONCÓRDIA;22;155;16;590;20;52;3;162;0;1;69;67;
SC;421190;PALHOÇA;110;566;75;1.496;450;91;26;1.883;0;28;295;398;
SC;420207;BALNEÁRIO GAIVOTA;4;62;13;126;21;7;2;157;0;0;4;8;
SC;421910;VARGEÃO;12;55;21;171;9;9;3;385;0;0;1;14;
SC;420070;ALFREDO WAGNER;4;22;1;55;10;3;0;81;0;0;2;0;
SC;421335;PONTE ALTA DO NORTE;3;14;3;59;0;0;0;32;0;0;1;51;
SC;420535;FLOR DO SERTÃO;1;9;9;23;7;4;15;31;1;0;7;5;
SC;421187;PAIAL;2;19;8;35;19;3;0;8;0;0;2;9;
SC;421340;PONTE SERRADA;3;55;13;165;11;62;7;239;0;1;1;2;
SC;420920;LACERDÓPOLIS;0;2;0;2;0;0;2;6;0;0;0;0;
SC;421840;TREZE DE MAIO;0;2;0;1;0;14;0;68;0;0;1;31;
SC;420190;AURORA;6;18;3;75;7;1;0;186;0;0;0;0;
SC;421900;URUSSANGA;12;56;19;90;8;33;2;501;0;0;26;128;
SC;420380;CANOINHAS;215;207;16;632;17;10;1;414;0;1;20;101;
SC;421330;PONTE ALTA;2;7;0;17;8;12;1;47;0;0;0;0;
SC;420435;CORDILHEIRA ALTA;0;4;0;13;0;2;1;48;0;0;0;3;
