MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: NOV/2015.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421680;SÃO JOSÉ DO CERRITO;0;9;1;28;1;1;0;88;0;0;0;0;
SC;420127;ARABUTÃ;2;32;6;344;4;5;0;77;0;1;31;25;
SC;420990;LONTRAS;16;38;6;78;20;10;6;340;0;0;2;0;
SC;420430;CONCÓRDIA;12;90;35;437;51;13;3;204;0;0;41;58;
SC;420610;GRÃO PARÁ;4;10;1;39;1;2;1;162;0;0;8;24;
SC;421670;SÃO JOSÉ DO CEDRO;0;19;6;78;12;5;6;90;0;2;14;168;
SC;420580;GARUVA;0;45;2;61;4;2;1;19;0;0;0;0;
SC;421760;SIDERÓPOLIS;1;0;0;5;4;0;0;12;0;0;0;1;
SC;421940;WITMARSUM;2;12;1;45;5;5;1;45;0;0;0;0;
SC;420100;ANITA GARIBALDI;6;13;3;88;7;18;9;51;0;0;0;0;
SC;421500;RIO NEGRINHO;28;306;9;612;22;5;2;395;2;1;0;90;
SC;421280;BALNEÁRIO PIÇARRAS;0;9;0;6;1;0;0;168;0;0;0;0;
SC;421575;SÃO BERNARDINO;0;13;0;45;25;1;0;10;0;0;0;0;
SC;420455;CORREIA PINTO;8;54;17;213;79;5;0;118;0;0;19;28;
SC;421915;VARGEM;2;7;3;18;0;0;0;59;0;0;0;0;
SC;420160;ARROIO TRINTA;1;7;2;21;2;0;0;65;0;0;0;0;
SC;420257;BOM JESUS DO OESTE;0;0;0;0;0;0;1;78;0;0;0;0;
SC;421720;SÃO MIGUEL DO OESTE;12;44;20;130;35;13;4;167;0;0;59;53;
SC;420670;HERVAL D'OESTE;0;57;7;114;20;2;5;98;0;1;0;0;
SC;421568;SANTA TEREZINHA DO PROGRESSO;0;0;0;0;0;0;0;0;0;0;1;0;
SC;421820;TIMBÓ;28;250;13;671;6;41;9;771;0;1;2;0;
SC;421480;RIO DO SUL;11;49;12;249;81;26;2;177;0;0;54;45;
SC;421950;XANXERÊ;68;292;30;826;142;63;51;1.791;0;0;302;229;
SC;421630;SÃO JOÃO BATISTA;25;191;20;642;118;50;15;667;0;5;29;47;
SC;421315;PLANALTO ALEGRE;3;28;9;193;63;0;0;106;0;0;75;72;
SC;421335;PONTE ALTA DO NORTE;0;6;0;1;0;0;0;2;0;0;0;0;
SC;421840;TREZE DE MAIO;0;4;0;4;0;0;0;3;0;0;0;0;
SC;420785;IRATI;0;0;0;0;0;0;0;0;0;0;1;1;
SC;420380;CANOINHAS;6;19;2;74;2;1;0;53;0;0;2;13;
SC;421410;PRESIDENTE NEREU;9;106;29;363;272;84;6;324;0;0;18;40;
SC;421165;NOVO HORIZONTE;4;11;6;40;28;0;0;116;0;0;56;200;
SC;421985;ZORTÉA;0;14;6;60;2;12;4;222;0;0;0;4;
SC;420120;ANTÔNIO CARLOS;8;28;9;90;5;7;0;12;0;0;51;59;
SC;421520;ROMELÂNDIA;0;1;0;4;0;0;0;1;1;0;7;11;
SC;420250;BOM JARDIM DA SERRA;0;10;3;41;0;5;0;83;0;0;0;0;
SC;421550;SANTA CECÍLIA;0;1;0;3;0;0;0;122;0;0;0;0;
SC;420640;GUARACIABA;3;41;3;307;8;10;7;256;0;0;1;67;
SC;421935;VITOR MEIRELES;2;6;9;33;3;7;0;55;0;0;1;0;
SC;420890;JARAGUÁ DO SUL;32;648;42;1.550;144;130;42;552;4;2;0;38;
SC;420540;FLORIANÓPOLIS;246;934;57;2.223;141;130;29;1.774;4;53;67;13;
SC;420900;JOAÇABA;2;34;3;78;0;0;1;19;0;0;3;1;
SC;420830;ITAPEMA;4;69;0;208;20;12;1;114;0;0;4;0;
SC;420810;ITAIÓPOLIS;17;141;46;504;126;12;22;746;1;0;42;78;
SC;420320;CAMBORIÚ;37;260;43;795;62;47;22;471;0;1;55;101;
SC;421570;SANTO AMARO DA IMPERATRIZ;9;81;13;169;34;18;4;72;0;0;1;1;
SC;420315;CALMON;1;19;0;68;15;3;0;28;0;0;30;0;
SC;420110;ANITÁPOLIS;0;0;0;0;0;0;0;24;0;0;0;0;
SC;420220;BENEDITO NOVO;0;0;0;2;2;0;2;2;0;0;0;0;
SC;421700;SÃO LUDGERO;4;18;0;41;6;2;0;320;0;0;0;1;
SC;421020;MAJOR GERCINO;6;11;0;48;1;10;0;140;0;0;0;0;
SC;421540;SALTO VELOSO;0;25;1;49;0;3;0;42;0;0;0;4;
SC;420660;GUARUJÁ DO SUL;1;25;2;73;47;6;0;13;0;0;41;40;
SC;421350;PORTO BELO;3;104;4;178;29;19;0;70;3;2;23;18;
SC;420325;CAPÃO ALTO;2;5;0;4;0;0;0;4;0;0;0;0;
SC;420340;CAMPO BELO DO SUL;4;27;6;89;4;5;0;74;0;0;1;0;
SC;421450;RIO DO CAMPO;10;15;4;61;1;1;0;43;0;0;0;0;
SC;421170;ORLEANS;0;2;0;1;0;2;0;4;0;0;0;0;
SC;421110;MONTE CASTELO;8;29;4;70;0;2;0;33;0;0;0;79;
SC;420630;GUABIRUBA;1;2;0;4;5;0;0;11;0;0;0;0;
SC;421715;SÃO MIGUEL DA BOA VISTA;20;14;4;10;0;12;4;40;1;0;0;10;
SC;420395;CAPIVARI DE BAIXO;2;11;1;23;0;0;0;40;0;0;2;0;
SC;420500;DIONÍSIO CERQUEIRA;4;30;5;164;70;6;4;47;0;0;0;2;
SC;421635;SÃO JOÃO DO ITAPERIÚ;0;2;0;5;1;1;0;50;0;0;0;0;
SC;421190;PALHOÇA;16;109;8;262;41;24;2;237;0;2;28;52;
SC;420930;LAGES;62;661;96;1.878;125;103;29;1.173;1;0;93;228;
SC;420070;ALFREDO WAGNER;7;46;15;134;25;7;2;205;0;0;1;0;
SC;420330;CAMPO ALEGRE;1;33;2;111;9;0;0;6;0;0;22;15;
SC;421650;SÃO JOAQUIM;5;43;3;152;26;5;2;40;0;0;0;1;
SC;421330;PONTE ALTA;0;2;0;7;0;0;0;47;0;0;0;0;
SC;420280;BRAÇO DO NORTE;9;98;8;207;61;7;5;525;1;0;19;32;
SC;420740;IMBUIA;13;26;6;83;3;3;0;130;0;0;6;4;
SC;421580;SÃO BENTO DO SUL;2;25;0;60;0;0;2;3;0;0;0;0;
SC;421755;SERRA ALTA;0;1;0;5;0;0;0;6;0;0;0;0;
SC;420665;GUATAMBÚ;0;0;0;0;0;0;0;2;0;0;0;0;
SC;421010;MAFRA;7;236;11;453;16;10;10;154;0;0;0;0;
SC;420287;BRUNÓPOLIS;0;6;4;24;2;1;3;63;0;0;1;47;
SC;420370;CANELINHA;4;57;14;105;2;1;0;34;0;0;21;19;
SC;420080;ANCHIETA;1;19;9;79;4;1;2;83;1;0;126;158;
SC;421750;SEARA;0;3;1;4;7;0;0;1;0;0;0;0;
SC;421205;PALMEIRA;0;10;2;39;9;2;0;23;0;0;0;1;
SC;421555;SANTA HELENA;2;10;1;17;13;2;0;31;0;0;3;20;
SC;421890;URUBICI;4;57;10;127;6;4;3;95;0;0;1;3;
SC;420845;ITAPOÁ;0;95;3;165;4;1;5;59;1;10;0;0;
SC;420417;CERRO NEGRO;1;5;3;26;0;0;0;28;0;0;0;0;
SC;421917;VARGEM BONITA;1;26;1;182;14;17;0;59;0;0;23;19;
SC;420775;IRACEMINHA;0;1;0;0;0;0;0;90;0;0;0;72;
SC;420700;IÇARA;16;56;6;146;4;0;0;171;1;0;0;0;
SC;421187;PAIAL;0;1;0;0;0;0;0;0;0;0;0;0;
SC;421560;SANTA ROSA DE LIMA;3;1;0;6;23;2;0;99;0;0;0;3;
SC;420130;ARAQUARI;18;183;26;453;102;37;7;195;0;3;80;85;
SC;421660;SÃO JOSÉ;36;153;9;205;13;7;0;238;0;1;3;17;
SC;421220;PAPANDUVA;13;112;3;434;5;11;2;58;0;1;1;2;
SC;420985;LINDÓIA DO SUL;0;9;0;24;3;4;2;5;0;0;1;0;
SC;420910;JOINVILLE;80;601;36;1.158;91;27;6;774;1;1;27;29;
SC;421740;SCHROEDER;10;99;3;284;4;3;4;104;0;2;0;2;
SC;420040;ÁGUA DOCE;6;12;4;79;0;0;5;33;0;5;0;0;
SC;420600;GOVERNADOR CELSO RAMOS;2;16;2;66;2;0;0;36;0;0;16;32;
SC;420915;JOSÉ BOITEUX;0;9;1;33;0;0;0;69;0;0;0;0;
SC;420020;AGROLÂNDIA;27;66;14;315;12;0;5;312;0;0;45;43;
SC;420950;LAURENTINO;13;72;16;88;46;15;2;646;0;0;0;0;
SC;420150;ARMAZÉM;1;31;5;33;3;22;3;53;0;1;3;0;
SC;421775;SUL BRASIL;0;1;0;2;4;0;0;0;0;0;0;0;
SC;421230;PAULO LOPES;2;6;0;19;0;2;2;160;0;1;0;0;
SC;420050;ÁGUAS DE CHAPECÓ;0;0;0;13;0;0;0;0;0;0;0;0;
