MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: FEV/2020.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;23;123;34;314;93;16;22;734;0;2;61;61;
SC;421260;PERITIBA;7;21;6;190;39;4;5;136;0;0;26;35;
SC;420270;BOTUVERÁ;2;25;2;41;4;1;0;69;0;0;1;25;
SC;420800;ITÁ;6;36;5;85;18;2;5;136;0;1;5;0;
SC;421590;SÃO BONIFÁCIO;1;21;4;47;22;0;0;69;0;0;1;0;
SC;421820;TIMBÓ;23;172;11;450;67;19;9;675;0;0;78;114;
SC;420945;LAJEADO GRANDE;2;9;2;21;2;2;0;38;0;0;0;7;
SC;420127;ARABUTÃ;2;15;4;17;12;0;0;41;0;0;16;12;
SC;420675;IBIAM;0;10;1;31;0;0;0;79;0;0;3;5;
SC;420543;FORMOSA DO SUL;6;35;8;58;28;14;5;210;1;0;6;2;
SC;421950;XANXERÊ;26;266;25;597;71;29;11;1.214;0;1;104;207;
SC;421090;MODELO;6;110;4;200;30;2;5;198;0;0;0;12;
SC;421917;VARGEM BONITA;0;7;0;21;2;1;0;65;0;0;1;1;
SC;420125;APIÚNA;8;48;3;85;34;6;1;97;0;0;1;7;
SC;420210;BARRA VELHA;35;227;19;515;22;27;6;375;1;4;99;137;
SC;421505;RIO RUFINO;0;3;2;5;0;0;1;29;0;0;0;0;
SC;421600;SÃO CARLOS;1;19;13;190;7;1;2;88;1;0;0;8;
SC;421540;SALTO VELOSO;0;6;1;19;1;0;0;51;0;0;0;0;
SC;421420;QUILOMBO;30;217;5;730;91;73;13;478;1;4;78;88;
SC;420100;ANITA GARIBALDI;0;13;1;13;0;0;3;8;0;0;0;0;
SC;420580;GARUVA;0;12;1;17;0;3;1;26;0;3;4;41;
SC;421185;OURO VERDE;0;9;4;19;5;2;1;27;0;0;5;82;
SC;421520;ROMELÂNDIA;2;24;5;71;17;3;7;87;1;0;1;8;
SC;421220;PAPANDUVA;4;67;11;235;35;3;3;255;0;0;7;6;
SC;420310;CAIBI;1;71;0;262;29;15;7;167;0;0;15;15;
SC;420740;IMBUIA;2;16;0;33;3;4;0;43;0;0;0;12;
SC;420005;ABDON BATISTA;0;0;0;1;0;12;0;1;0;0;0;4;
SC;420350;CAMPO ERÊ;3;10;2;34;17;0;0;61;1;6;0;0;
SC;420519;ERMO;3;2;0;11;2;2;0;5;0;0;2;10;
SC;421000;LUIZ ALVES;3;74;11;232;73;13;11;201;3;5;14;101;
SC;420340;CAMPO BELO DO SUL;7;30;4;79;2;8;2;58;0;0;0;6;
SC;420419;CHAPADÃO DO LAGEADO;0;2;1;13;1;0;0;22;0;0;0;8;
SC;420765;IPORÃ DO OESTE;8;51;7;180;31;1;0;106;0;0;1;1;
SC;421835;TREVISO;0;3;0;6;2;0;0;3;0;0;26;25;
SC;421180;OURO;0;29;2;63;23;7;3;80;0;0;2;0;
SC;421300;PINHEIRO PRETO;1;10;1;25;1;0;0;25;0;0;0;5;
SC;421568;SANTA TEREZINHA DO PROGRESSO;0;19;4;11;12;1;2;74;0;0;6;0;
SC;420940;LAGUNA;2;62;3;50;9;7;5;375;0;1;36;37;
SC;420020;AGROLÂNDIA;13;36;5;462;148;27;4;348;0;0;3;13;
SC;420510;DONA EMMA;7;6;0;11;3;2;1;55;0;0;0;3;
SC;420500;DIONÍSIO CERQUEIRA;0;0;0;1;3;0;0;3;0;0;1;1;
SC;420810;ITAIÓPOLIS;30;109;24;383;55;2;9;363;2;0;0;0;
SC;420315;CALMON;17;23;1;43;20;2;1;119;0;1;2;3;
SC;420300;CAÇADOR;17;213;38;548;39;29;8;328;0;0;67;194;
SC;421480;RIO DO SUL;5;75;3;86;14;26;7;73;0;1;3;201;
SC;420517;ENTRE RIOS;1;7;3;6;2;2;3;22;0;0;0;0;
SC;421875;TUNÁPOLIS;4;66;8;261;19;6;11;138;0;0;0;0;
SC;421670;SÃO JOSÉ DO CEDRO;5;22;6;66;2;0;1;168;2;0;5;3;
SC;421535;SALTINHO;2;26;4;58;56;13;4;64;1;0;10;74;
SC;420895;JARDINÓPOLIS;0;20;0;13;1;2;1;43;0;0;0;0;
SC;421620;SÃO FRANCISCO DO SUL;2;44;1;68;0;2;0;7;0;0;1;32;
SC;421860;TROMBUDO CENTRAL;6;32;5;106;5;4;0;60;0;0;0;0;
