MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: NOV/2016.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;14;55;24;141;56;20;8;469;2;1;42;34;
SC;420800;ITÁ;45;35;2;263;6;24;2;320;0;2;35;24;
SC;420270;BOTUVERÁ;5;17;5;48;5;3;0;59;0;0;0;53;
SC;421820;TIMBÓ;26;305;28;775;11;38;9;965;0;1;0;0;
SC;420945;LAJEADO GRANDE;1;6;1;41;1;0;1;36;0;0;0;13;
SC;420127;ARABUTÃ;2;16;2;60;15;5;0;52;0;0;8;3;
SC;421590;SÃO BONIFÁCIO;0;0;1;6;0;0;0;11;0;0;0;0;
SC;420675;IBIAM;0;1;0;0;0;0;0;0;0;0;0;0;
SC;420543;FORMOSA DO SUL;0;0;0;1;0;0;0;1;0;0;0;0;
SC;421950;XANXERÊ;33;202;23;595;77;43;20;1.355;0;0;213;164;
SC;420125;APIÚNA;11;65;12;178;61;14;4;224;0;0;8;5;
SC;420210;BARRA VELHA;16;116;14;278;22;13;5;129;1;1;50;93;
SC;421090;MODELO;23;59;2;91;24;4;8;156;4;0;42;158;
SC;421917;VARGEM BONITA;16;27;7;126;36;3;2;175;0;1;35;33;
SC;421505;RIO RUFINO;0;0;0;1;0;0;3;16;0;0;0;0;
SC;421600;SÃO CARLOS;0;10;0;78;2;1;0;62;0;0;20;12;
SC;421540;SALTO VELOSO;1;11;3;26;2;0;0;15;0;0;0;0;
SC;421185;OURO VERDE;3;23;3;72;4;9;0;39;0;0;65;66;
SC;421420;QUILOMBO;4;13;1;14;9;1;0;31;0;0;0;0;
SC;420100;ANITA GARIBALDI;3;35;13;90;7;10;5;85;0;0;6;0;
SC;420580;GARUVA;0;29;0;16;5;0;2;23;0;1;0;0;
SC;421220;PAPANDUVA;5;161;9;493;40;6;2;225;2;0;5;5;
SC;421520;ROMELÂNDIA;2;6;0;25;1;3;4;22;0;0;46;110;
SC;420740;IMBUIA;4;26;1;83;4;33;0;143;0;0;0;0;
SC;420310;CAIBI;6;32;4;244;12;3;0;175;0;1;5;8;
SC;420519;ERMO;5;35;7;114;47;22;5;165;0;0;2;3;
SC;420350;CAMPO ERÊ;10;48;4;218;60;4;0;172;0;0;62;76;
SC;420419;CHAPADÃO DO LAGEADO;2;12;0;71;7;11;1;21;0;0;4;48;
SC;421000;LUIZ ALVES;4;43;2;141;65;13;2;186;0;0;1;19;
SC;420340;CAMPO BELO DO SUL;1;21;1;57;4;3;2;42;0;0;0;0;
SC;420765;IPORÃ DO OESTE;8;28;12;245;44;2;1;303;0;0;20;108;
SC;421300;PINHEIRO PRETO;0;1;0;28;1;0;0;0;0;0;0;0;
SC;421835;TREVISO;0;19;2;14;4;1;0;70;0;0;37;64;
SC;421568;SANTA TEREZINHA DO PROGRESSO;0;6;1;3;4;0;0;73;0;0;0;0;
SC;420020;AGROLÂNDIA;15;55;12;170;21;0;2;223;0;0;2;0;
SC;420510;DONA EMMA;1;14;6;33;8;6;0;10;0;0;0;0;
SC;420940;LAGUNA;14;68;9;183;9;17;0;80;3;1;7;27;
SC;420500;DIONÍSIO CERQUEIRA;4;24;3;55;8;7;2;39;0;0;17;22;
SC;421480;RIO DO SUL;20;106;22;367;93;31;3;450;0;0;42;48;
SC;420300;CAÇADOR;30;246;29;868;116;46;7;411;2;2;89;113;
SC;420810;ITAIÓPOLIS;20;87;16;282;60;12;2;380;0;0;38;53;
SC;420315;CALMON;0;8;1;16;0;0;0;2;0;0;0;0;
SC;420517;ENTRE RIOS;2;34;5;77;39;14;2;38;0;0;0;0;
SC;421620;SÃO FRANCISCO DO SUL;4;108;3;250;7;6;1;213;1;2;0;1;
SC;421670;SÃO JOSÉ DO CEDRO;1;52;11;145;29;3;6;258;7;0;44;115;
SC;421875;TUNÁPOLIS;2;8;5;44;0;0;0;104;1;2;25;29;
SC;421535;SALTINHO;0;0;0;2;2;0;0;0;0;0;0;0;
SC;421940;WITMARSUM;0;13;5;48;1;4;1;256;0;0;4;1;
SC;421410;PRESIDENTE NEREU;0;0;0;0;0;1;0;56;0;0;14;25;
SC;420260;BOM RETIRO;3;22;0;54;5;0;4;87;0;0;0;0;
SC;421860;TROMBUDO CENTRAL;1;29;6;85;5;0;2;89;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;0;1;0;2;0;0;0;0;0;0;23;23;
SC;421605;SÃO CRISTOVÃO DO SUL;1;1;3;4;7;4;0;7;0;0;0;0;
SC;420870;JACINTO MACHADO;0;0;0;1;1;0;0;0;0;0;0;0;
SC;421280;BALNEÁRIO PIÇARRAS;19;81;1;265;2;0;0;227;0;0;0;2;
SC;421660;SÃO JOSÉ;206;854;67;2.111;199;129;20;1.462;0;2;26;93;
SC;421580;SÃO BENTO DO SUL;32;418;27;938;18;5;9;244;0;2;2;77;
SC;420550;FRAIBURGO;38;232;53;437;71;16;3;506;0;0;57;58;
SC;421770;SOMBRIO;10;78;6;187;17;6;2;177;0;1;3;4;
SC;421755;SERRA ALTA;3;7;3;36;9;0;0;56;0;0;1;36;
SC;420985;LINDÓIA DO SUL;0;3;0;23;5;0;0;68;0;0;35;51;
SC;421380;PRAIA GRANDE;23;32;11;115;5;3;1;121;0;1;2;0;
SC;420665;GUATAMBÚ;2;1;1;3;1;1;1;17;1;1;1;1;
SC;421130;NAVEGANTES;3;151;14;501;20;2;1;333;4;0;6;215;
SC;421750;SEARA;0;5;0;0;4;0;1;67;0;0;0;0;
SC;421530;SALETE;11;60;27;260;21;15;1;251;0;0;23;46;
