MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: FEV/2022.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420540;FLORIANÓPOLIS;159;3.598;64;14.263;133;101;41;2.237;5;65;99;687;
SC;421715;SÃO MIGUEL DA BOA VISTA;0;18;0;44;9;0;1;46;0;0;0;23;
SC;421003;LUZERNA;7;86;2;126;2;2;2;82;0;0;0;0;
SC;420165;ARVOREDO;0;25;3;61;38;5;5;130;0;0;63;12;
SC;420320;CAMBORIÚ;18;971;9;1.829;43;4;3;682;3;2;15;251;
SC;421775;SUL BRASIL;7;133;5;215;13;4;3;53;0;0;4;6;
SC;421100;MONDAÍ;31;15;2;54;15;6;2;155;0;0;0;0;
SC;421565;SANTA ROSA DO SUL;3;70;1;116;35;1;0;292;0;1;7;12;
SC;420917;JUPIÁ;2;23;3;37;11;1;1;167;0;0;4;1;
SC;421850;TREZE TÍLIAS;5;20;1;35;8;4;8;100;0;0;10;16;
SC;420770;IPUMIRIM;5;42;9;76;18;3;3;114;1;0;31;16;
SC;420860;JABORÁ;0;20;0;16;1;1;0;15;0;1;0;0;
SC;420690;IBIRAMA;4;93;5;181;9;3;4;73;0;0;20;9;
SC;421200;PALMA SOLA;4;25;3;84;14;1;8;89;0;0;4;6;
SC;420243;BOCAINA DO SUL;0;5;1;17;1;2;0;18;0;0;0;0;
SC;421315;PLANALTO ALEGRE;1;4;2;8;1;1;1;31;0;0;0;0;
SC;421830;TRÊS BARRAS;9;144;11;297;81;10;1;181;0;1;2;2;
SC;421760;SIDERÓPOLIS;7;26;4;106;32;1;2;63;0;0;0;0;
SC;421415;PRINCESA;7;28;3;58;18;4;0;70;0;0;2;4;
SC;420650;GUARAMIRIM;3;65;6;190;84;17;2;208;0;0;27;72;
SC;420090;ANGELINA;4;40;7;137;44;4;2;148;0;0;25;21;
SC;420230;BIGUAÇU;29;200;21;183;79;9;1;276;13;8;26;110;
SC;421960;XAVANTINA;1;33;2;203;25;4;1;129;0;0;0;3;
SC;421500;RIO NEGRINHO;19;350;20;743;72;34;4;855;0;0;9;146;
SC;420425;COCAL DO SUL;48;139;8;229;30;5;5;802;0;0;63;154;
SC;420520;ERVAL VELHO;1;18;5;22;11;1;1;118;0;0;1;0;
SC;420490;DESCANSO;7;76;9;183;4;1;7;188;0;0;1;0;
SC;421870;TUBARÃO;35;349;34;360;19;12;6;458;0;2;7;2;
SC;421010;MAFRA;12;1.434;23;3.395;32;25;10;564;1;1;116;449;
SC;421310;PIRATUBA;1;69;0;242;22;2;1;75;0;1;6;112;
SC;420040;ÁGUA DOCE;1;26;1;90;9;1;2;104;0;0;0;35;
SC;421005;MACIEIRA;0;13;0;29;19;3;2;84;0;0;0;0;
SC;421205;PALMEIRA;3;70;4;72;14;3;0;36;0;0;0;0;
SC;420600;GOVERNADOR CELSO RAMOS;5;91;8;108;11;21;8;158;0;0;0;25;
SC;420257;BOM JESUS DO OESTE;0;6;0;151;2;0;1;37;0;0;0;6;
SC;420180;ATALANTA;0;5;0;22;6;4;2;102;0;0;4;5;
SC;420900;JOAÇABA;15;123;8;190;28;18;1;251;0;7;12;2;
SC;421270;PETROLÂNDIA;0;15;0;458;9;0;0;254;0;0;0;0;
SC;420110;ANITÁPOLIS;0;19;1;17;4;2;2;70;0;0;0;15;
SC;421440;RIO DAS ANTAS;3;63;5;142;44;19;7;291;2;0;2;26;
SC;421630;SÃO JOÃO BATISTA;6;218;14;377;52;8;11;391;0;11;2;2;
SC;421210;PALMITOS;1;32;2;114;7;5;0;318;0;0;1;16;
SC;420213;BELA VISTA DO TOLDO;1;6;0;22;1;0;1;66;0;0;0;0;
SC;421120;MORRO DA FUMAÇA;18;525;5;1.150;33;19;2;1.134;1;2;21;150;
SC;421780;TAIÓ;9;102;12;238;26;13;2;191;1;0;79;113;
SC;420280;BRAÇO DO NORTE;14;584;741;3.208;428;12;6;1.334;0;0;16;157;
SC;421567;SANTA TEREZINHA;0;21;3;100;5;9;1;76;0;0;1;4;
SC;420910;JOINVILLE;142;4.049;144;6.098;931;105;122;5.397;2;15;424;919;
SC;420450;CORUPÁ;5;103;7;381;53;1;1;356;0;0;50;133;
SC;420287;BRUNÓPOLIS;1;19;0;53;1;0;2;84;0;0;0;5;
SC;420757;IOMERÊ;2;46;1;108;5;0;1;16;0;0;0;0;
SC;420980;LEOBERTO LEAL;4;7;2;32;3;2;2;107;0;0;0;28;
SC;421040;MARACAJÁ;0;141;0;393;0;5;0;9;0;0;0;1;
SC;421507;RIQUEZA;2;21;4;95;1;0;1;72;0;0;0;0;
SC;421400;PRESIDENTE GETÚLIO;3;42;2;108;33;11;6;276;0;2;11;80;
SC;420253;BOM JESUS;0;14;0;55;12;1;2;354;0;0;0;0;
SC;420395;CAPIVARI DE BAIXO;8;1.133;10;2.689;11;2;1;1.456;1;1;34;108;
SC;420890;JARAGUÁ DO SUL;21;412;38;667;226;53;15;900;0;6;70;274;
SC;420830;ITAPEMA;35;314;10;569;58;15;11;367;2;15;8;3;
SC;420475;CUNHATAÍ;0;35;0;125;17;0;0;31;0;0;0;2;
SC;421795;TIGRINHOS;2;55;2;75;32;0;0;102;0;0;0;6;
SC;421105;MONTE CARLO;0;19;1;27;1;5;2;28;0;0;6;4;
SC;420880;JAGUARUNA;7;671;14;1.961;64;3;2;262;1;1;1;53;
SC;420850;ITUPORANGA;9;23;5;61;8;0;2;242;0;0;1;25;
SC;421430;RANCHO QUEIMADO;0;28;0;66;2;5;0;128;0;0;0;0;
SC;421240;PEDRAS GRANDES;5;57;1;162;2;0;0;27;0;0;0;0;
SC;421930;VIDEIRA;19;267;23;519;69;34;16;544;0;0;169;254;
SC;420610;GRÃO PARÁ;4;30;4;49;23;2;6;238;14;0;10;33;
SC;421610;SÃO DOMINGOS;9;87;18;348;61;24;11;318;0;0;0;74;
SC;420050;ÁGUAS DE CHAPECÓ;2;24;4;36;13;0;2;31;0;0;0;73;
SC;420420;CHAPECÓ;130;2.265;129;5.711;679;189;25;2.284;3;33;904;2.001;
SC;420780;IRANI;3;24;6;20;5;3;5;176;0;0;22;17;
SC;421700;SÃO LUDGERO;2;462;1;1.197;16;0;3;100;0;0;0;48;
SC;420700;IÇARA;31;1.558;11;4.531;40;13;0;538;0;3;60;116;
SC;420200;BALNEÁRIO CAMBORIÚ;32;392;27;708;175;43;12;1.085;0;3;131;227;
SC;420010;ABELARDO LUZ;5;147;9;371;23;14;0;240;1;3;4;31;
SC;420390;CAPINZAL;2;34;6;56;33;4;0;111;0;1;3;0;
SC;421020;MAJOR GERCINO;0;9;2;47;2;2;1;57;0;0;0;0;
SC;421290;PINHALZINHO;16;256;7;683;86;31;9;576;0;1;80;224;
SC;420290;BRUSQUE;70;782;42;1.616;383;75;19;1.950;0;5;222;346;
SC;421145;NOVA ITABERABA;1;14;1;58;12;0;1;156;0;0;0;26;
SC;420330;CAMPO ALEGRE;4;68;2;216;1;0;0;253;0;0;51;81;
SC;421370;POUSO REDONDO;4;173;8;481;73;2;2;610;0;0;12;84;
SC;420060;ÁGUAS MORNAS;3;46;2;71;17;0;1;93;0;0;6;0;
SC;421970;XAXIM;26;192;12;563;72;3;1;136;3;0;21;19;
SC;421985;ZORTÉA;0;3;0;6;3;0;0;55;0;0;0;0;
