MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JUL/2015.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420540;FLORIANÓPOLIS;131;536;30;1.107;82;72;13;963;3;36;38;7;
SC;420890;JARAGUÁ DO SUL;13;273;29;648;83;193;8;278;0;1;0;0;
SC;420830;ITAPEMA;5;23;3;123;6;16;0;32;0;0;0;0;
SC;420810;ITAIÓPOLIS;36;122;42;434;84;11;7;320;0;0;50;89;
SC;421570;SANTO AMARO DA IMPERATRIZ;11;149;15;368;54;35;1;122;0;0;11;18;
SC;420110;ANITÁPOLIS;5;24;1;79;1;6;1;156;0;0;0;0;
SC;420320;CAMBORIÚ;33;282;25;826;89;53;31;375;0;2;24;49;
SC;420315;CALMON;0;1;0;3;1;2;0;0;0;0;0;0;
SC;421020;MAJOR GERCINO;5;21;2;40;12;17;1;65;0;0;0;0;
SC;421700;SÃO LUDGERO;2;18;0;30;0;6;0;259;0;0;0;0;
SC;421540;SALTO VELOSO;0;13;4;54;6;4;6;28;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;0;0;0;0;1;0;0;0;0;0;0;0;
SC;421350;PORTO BELO;8;81;4;195;31;18;4;68;0;2;13;10;
SC;420325;CAPÃO ALTO;2;0;0;0;0;0;0;0;0;0;0;0;
SC;420340;CAMPO BELO DO SUL;10;73;20;217;8;8;2;152;0;0;2;0;
SC;420757;IOMERÊ;0;1;0;1;0;0;0;0;0;0;0;0;
SC;421450;RIO DO CAMPO;2;11;0;42;0;0;0;35;0;0;0;0;
SC;421110;MONTE CASTELO;11;22;5;134;6;41;2;27;0;1;13;9;
SC;420630;GUABIRUBA;0;0;1;1;1;14;0;8;0;0;0;0;
SC;421360;PORTO UNIÃO;0;1;2;0;0;0;0;0;0;0;0;0;
SC;421715;SÃO MIGUEL DA BOA VISTA;1;0;0;0;0;0;0;1;0;0;0;0;
SC;421635;SÃO JOÃO DO ITAPERIÚ;0;13;1;33;8;4;1;36;0;1;10;27;
SC;421190;PALHOÇA;0;1;0;3;0;0;0;0;0;0;0;0;
SC;420930;LAGES;99;1.221;184;3.134;268;235;55;2.024;2;0;117;309;
