MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: ABR/2015.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421635;SÃO JOÃO DO ITAPERIÚ;2;23;4;75;12;1;0;87;0;0;10;30;
SC;420330;CAMPO ALEGRE;1;2;1;11;0;1;0;1;0;0;1;0;
SC;421580;SÃO BENTO DO SUL;23;113;1;436;12;1;2;116;0;0;0;0;
SC;420280;BRAÇO DO NORTE;0;0;0;3;0;1;0;6;0;0;0;0;
SC;420080;ANCHIETA;0;23;11;80;17;1;4;73;3;0;0;38;
SC;421010;MAFRA;4;8;1;27;1;0;0;6;0;0;0;0;
SC;420370;CANELINHA;1;0;4;0;0;0;0;3;0;0;0;0;
SC;420287;BRUNÓPOLIS;0;1;0;4;0;0;0;6;0;0;0;0;
SC;421205;PALMEIRA;0;7;0;41;5;4;0;27;0;0;0;0;
SC;421917;VARGEM BONITA;3;20;5;128;10;9;3;40;0;0;20;32;
SC;420690;IBIRAMA;0;1;0;0;11;0;0;0;0;0;0;0;
SC;421060;MASSARANDUBA;2;32;2;46;0;0;0;16;0;0;0;0;
SC;420130;ARAQUARI;8;95;5;259;84;6;5;116;0;1;36;40;
SC;421220;PAPANDUVA;21;78;5;257;8;22;9;90;0;0;1;13;
SC;421660;SÃO JOSÉ;0;1;0;0;0;0;0;0;0;0;0;0;
SC;420910;JOINVILLE;0;14;1;39;7;0;0;7;0;0;0;0;
SC;420040;ÁGUA DOCE;2;1;3;32;0;0;1;3;0;0;0;0;
SC;420600;GOVERNADOR CELSO RAMOS;0;4;0;0;0;0;0;0;0;0;0;0;
SC;420915;JOSÉ BOITEUX;1;8;1;25;0;0;0;52;0;0;0;0;
SC;420150;ARMAZÉM;0;0;0;1;0;0;0;0;0;0;0;0;
SC;420860;JABORÁ;1;0;0;0;0;0;0;0;0;0;0;0;
SC;420290;BRUSQUE;30;94;16;231;26;17;2;218;0;3;114;132;
SC;421830;TRÊS BARRAS;2;5;0;17;3;0;0;0;0;0;0;0;
SC;421175;OTACÍLIO COSTA;6;74;7;312;9;3;0;173;0;0;0;1;
SC;420230;BIGUAÇU;20;80;4;0;0;8;0;5;0;0;0;0;
SC;421770;SOMBRIO;1;17;2;40;9;0;0;25;0;0;0;0;
SC;420450;CORUPÁ;14;58;4;182;15;1;4;106;0;0;0;1;
SC;420980;LEOBERTO LEAL;0;1;2;4;0;0;0;4;0;0;0;0;
SC;421005;MACIEIRA;0;0;1;0;0;2;0;4;0;0;1;0;
SC;421150;NOVA TRENTO;0;2;1;9;0;0;0;11;0;0;0;0;
SC;421100;MONDAÍ;0;3;0;13;0;0;0;32;0;0;0;3;
SC;420850;ITUPORANGA;0;2;0;6;1;0;0;21;0;0;0;0;
SC;421320;POMERODE;8;38;5;194;0;0;2;195;0;0;13;0;
SC;421725;SÃO PEDRO DE ALCÂNTARA;0;0;0;0;0;3;1;4;0;0;0;0;
SC;420550;FRAIBURGO;6;46;3;190;2;3;3;121;0;0;3;6;
SC;421970;XAXIM;0;3;0;2;4;0;0;1;0;0;0;0;
SC;420750;INDAIAL;1;15;1;0;0;0;0;0;0;0;0;0;
SC;421003;LUZERNA;7;21;4;105;2;6;4;205;0;0;40;87;
SC;421565;SANTA ROSA DO SUL;1;0;1;7;0;0;0;9;0;0;0;0;
SC;421430;RANCHO QUEIMADO;0;0;0;1;0;0;0;0;0;0;0;0;
SC;420210;BARRA VELHA;11;85;18;198;32;4;1;96;1;0;9;21;
SC;420207;BALNEÁRIO GAIVOTA;1;15;3;33;17;12;0;35;0;0;2;1;
SC;420140;ARARANGUÁ;1;1;0;3;0;1;0;0;0;0;0;0;
SC;421290;PINHALZINHO;23;73;14;188;27;21;8;199;0;3;32;97;
SC;420060;ÁGUAS MORNAS;2;3;1;23;10;0;1;21;0;0;0;0;
SC;420820;ITAJAÍ;4;78;15;158;38;15;6;62;0;1;117;244;
SC;421000;LUIZ ALVES;1;19;0;107;7;5;5;97;0;2;0;35;
SC;420970;LEBON RÉGIS;1;6;1;11;1;2;1;88;0;0;1;2;
SC;421870;TUBARÃO;1;2;0;4;2;0;1;8;0;0;0;0;
SC;420127;ARABUTÃ;2;14;0;155;3;1;0;44;0;0;10;10;
SC;420430;CONCÓRDIA;16;167;30;500;126;53;11;223;0;0;171;269;
SC;420610;GRÃO PARÁ;1;7;0;30;3;1;1;34;0;0;3;13;
SC;420100;ANITA GARIBALDI;0;0;0;0;0;0;0;3;0;0;0;0;
SC;421500;RIO NEGRINHO;7;48;2;252;4;0;1;72;0;0;1;2;
SC;421575;SÃO BERNARDINO;0;2;0;5;3;0;0;7;0;0;0;0;
SC;421280;BALNEÁRIO PIÇARRAS;0;4;0;4;22;0;0;126;0;0;0;0;
SC;421720;SÃO MIGUEL DO OESTE;0;1;0;0;0;0;0;1;0;0;0;0;
SC;421950;XANXERÊ;0;3;5;10;75;5;0;122;0;0;0;18;
SC;421630;SÃO JOÃO BATISTA;10;41;8;154;16;12;3;235;0;3;8;33;
SC;421165;NOVO HORIZONTE;7;6;2;24;14;3;3;14;0;0;0;0;
SC;420380;CANOINHAS;5;13;7;47;4;0;0;33;0;0;0;0;
SC;421935;VITOR MEIRELES;0;0;0;1;0;0;0;0;0;0;0;0;
SC;420890;JARAGUÁ DO SUL;11;138;17;436;60;87;8;124;0;0;0;0;
SC;420830;ITAPEMA;7;7;0;33;5;1;1;10;0;0;0;0;
SC;421570;SANTO AMARO DA IMPERATRIZ;20;152;20;340;35;24;6;150;0;0;4;18;
SC;420320;CAMBORIÚ;9;174;5;528;40;33;9;233;0;6;7;19;
SC;420810;ITAIÓPOLIS;3;28;2;78;4;1;0;82;0;0;0;0;
SC;420110;ANITÁPOLIS;1;1;0;17;3;4;0;59;0;0;0;0;
SC;421020;MAJOR GERCINO;1;15;1;34;4;0;0;80;0;0;1;0;
SC;421700;SÃO LUDGERO;7;19;0;28;2;1;0;101;0;0;0;0;
SC;421540;SALTO VELOSO;1;12;3;17;3;2;1;17;0;0;0;0;
SC;421350;PORTO BELO;2;25;2;48;8;4;1;31;0;0;6;6;
SC;420325;CAPÃO ALTO;0;0;0;0;0;0;0;1;0;0;0;0;
SC;420757;IOMERÊ;0;0;0;0;2;0;0;0;0;0;0;0;
SC;420630;GUABIRUBA;0;0;0;0;0;0;0;32;0;0;0;0;
SC;421110;MONTE CASTELO;0;0;0;2;0;1;0;2;0;0;2;2;


Fonte: Sistema de Informação em Saúde para a Atenção Básica - SISAB;
E-mail: sisab@saude.gov.br;
Dado gerado em: 14 de Abril de 2022 - 15:53h
Coordenação Geral de Informação da Atenção Primária - CGIAP/DESF
