MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: FEV/2019.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420670;HERVAL D'OESTE;8;262;15;365;8;5;3;138;1;1;2;25;
SC;420950;LAURENTINO;6;53;23;108;28;6;6;371;0;0;3;1;
SC;421125;MORRO GRANDE;0;20;1;45;38;0;0;205;0;0;5;0;
SC;420555;FREI ROGÉRIO;0;6;0;14;0;0;5;21;0;0;0;4;
SC;420915;JOSÉ BOITEUX;0;3;0;7;0;0;0;11;0;0;0;0;
SC;421050;MARAVILHA;8;93;64;236;28;7;3;182;1;0;1;12;
SC;420960;LAURO MULLER;19;90;17;323;15;7;6;280;0;14;45;119;
SC;421635;SÃO JOÃO DO ITAPERIÚ;3;21;2;54;13;0;0;91;0;0;19;26;
SC;420150;ARMAZÉM;1;19;0;9;3;2;2;29;0;0;0;0;
SC;421227;PASSOS MAIA;2;18;4;72;30;0;0;28;0;0;4;3;
SC;420285;BRAÇO DO TROMBUDO;2;28;3;75;66;9;1;158;0;0;0;0;
SC;420775;IRACEMINHA;6;34;5;45;1;4;3;114;0;0;0;14;
SC;421825;TIMBÓ GRANDE;0;1;0;1;0;0;0;25;0;0;0;0;
SC;421070;MATOS COSTA;3;11;0;17;4;1;2;16;0;0;0;0;
