MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: FEV/2018.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;25;48;21;203;63;20;4;380;0;0;30;36;
SC;420800;ITÁ;9;40;3;282;49;11;0;163;0;0;16;9;
SC;421260;PERITIBA;1;14;4;64;4;7;2;55;0;1;1;1;
SC;420270;BOTUVERÁ;7;10;4;22;9;0;0;44;0;0;0;21;
SC;421590;SÃO BONIFÁCIO;1;3;2;13;12;3;1;100;0;0;0;0;
SC;421820;TIMBÓ;53;231;35;695;77;31;12;1.020;0;1;159;206;
SC;420543;FORMOSA DO SUL;3;41;0;239;1;0;0;59;0;1;0;31;
SC;420945;LAJEADO GRANDE;0;2;0;22;13;0;0;44;0;0;0;4;
SC;420127;ARABUTÃ;1;8;2;21;8;2;0;61;0;0;4;3;
SC;421090;MODELO;12;27;0;120;0;0;0;155;0;0;0;0;
SC;421950;XANXERÊ;23;196;18;585;108;29;15;1.434;0;0;143;246;
SC;421917;VARGEM BONITA;1;23;1;79;6;12;1;167;0;0;9;14;
SC;420210;BARRA VELHA;6;132;5;211;17;12;5;159;2;0;20;17;
SC;420125;APIÚNA;1;27;0;25;8;2;0;52;0;0;0;12;
SC;421600;SÃO CARLOS;4;16;1;111;8;0;0;125;0;0;9;51;
SC;421540;SALTO VELOSO;2;27;6;23;3;1;1;82;0;0;0;0;
SC;421420;QUILOMBO;12;68;6;193;70;24;8;327;0;0;5;39;
SC;421185;OURO VERDE;8;20;4;67;5;4;1;47;0;0;20;68;
SC;420100;ANITA GARIBALDI;10;20;0;39;1;0;2;57;0;0;0;0;
SC;420580;GARUVA;0;25;2;53;6;7;4;20;0;0;0;23;
SC;421220;PAPANDUVA;8;125;16;430;19;8;5;150;1;0;11;0;
SC;420310;CAIBI;20;73;2;389;40;3;5;288;0;0;0;0;
SC;420740;IMBUIA;6;35;4;123;1;4;1;173;0;0;0;0;
SC;420350;CAMPO ERÊ;3;54;10;174;65;11;4;226;0;0;4;16;
SC;420519;ERMO;4;16;2;62;27;12;1;120;0;0;2;0;
SC;421520;ROMELÂNDIA;0;3;0;18;6;0;1;49;0;0;0;0;
SC;420005;ABDON BATISTA;0;0;0;3;0;0;0;8;0;0;0;0;
SC;421000;LUIZ ALVES;3;29;0;106;76;1;2;108;1;3;21;75;
SC;420419;CHAPADÃO DO LAGEADO;0;0;0;0;0;3;0;55;0;0;0;0;
SC;420340;CAMPO BELO DO SUL;1;22;4;21;6;0;8;42;0;0;0;0;
SC;420765;IPORÃ DO OESTE;6;23;5;90;19;0;3;99;0;0;0;0;
