MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JAN/2018.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420950;LAURENTINO;2;25;19;67;10;2;5;378;0;0;0;0;
SC;420670;HERVAL D'OESTE;3;72;14;198;18;11;11;226;1;2;2;50;
SC;421125;MORRO GRANDE;0;6;0;9;0;0;0;185;0;0;0;0;
SC;420915;JOSÉ BOITEUX;1;5;0;8;0;0;0;14;0;0;0;0;
SC;420555;FREI ROGÉRIO;0;0;0;0;0;0;0;0;0;0;0;9;
SC;421050;MARAVILHA;34;111;35;471;49;7;2;312;3;0;153;58;
SC;420960;LAURO MULLER;15;157;19;300;20;7;3;481;0;35;128;456;
SC;421227;PASSOS MAIA;0;34;3;133;31;22;14;269;0;0;16;28;
SC;421635;SÃO JOÃO DO ITAPERIÚ;0;5;1;4;0;0;0;16;0;0;0;3;
SC;420150;ARMAZÉM;0;0;1;1;0;1;0;1;0;0;0;0;
SC;420285;BRAÇO DO TROMBUDO;0;19;5;51;26;2;0;83;0;0;0;0;
SC;420775;IRACEMINHA;2;8;2;15;0;1;0;34;0;0;1;4;
SC;421070;MATOS COSTA;2;17;0;26;1;1;1;10;0;0;0;6;
SC;421825;TIMBÓ GRANDE;0;6;2;23;2;0;0;12;0;0;0;0;
SC;420710;ILHOTA;1;22;67;62;36;3;1;177;0;0;0;0;
SC;421650;SÃO JOAQUIM;13;50;8;191;5;2;5;113;0;0;0;0;
SC;421690;SÃO LOURENÇO DO OESTE;4;78;7;205;56;13;2;431;2;0;33;126;
SC;420215;BELMONTE;1;53;7;158;5;11;0;88;0;0;7;2;
SC;421880;TURVO;4;18;0;53;1;26;7;50;0;0;2;2;
SC;421560;SANTA ROSA DE LIMA;0;5;0;6;14;0;0;7;0;0;0;1;
SC;420515;DOUTOR PEDRINHO;1;21;6;89;10;15;2;217;0;0;0;0;
SC;421575;SÃO BERNARDINO;0;13;0;8;24;0;0;12;0;0;0;0;
SC;420820;ITAJAÍ;87;1.080;95;2.278;670;200;72;2.110;0;12;494;704;
SC;420455;CORREIA PINTO;14;76;10;181;43;18;3;149;0;0;6;1;
SC;420590;GASPAR;13;102;3;246;73;15;4;149;0;0;4;6;
SC;421740;SCHROEDER;14;7;4;24;12;6;1;77;0;0;0;0;
SC;421140;NOVA ERECHIM;5;20;7;53;1;4;3;50;0;0;0;0;
SC;421550;SANTA CECÍLIA;3;31;1;74;0;3;1;66;0;0;3;28;
SC;420370;CANELINHA;0;30;7;47;5;2;2;12;0;0;0;0;
SC;421470;RIO DOS CEDROS;5;53;5;147;44;6;2;371;0;0;32;32;
SC;420630;GUABIRUBA;14;124;17;356;84;7;0;364;0;2;0;0;
SC;421555;SANTA HELENA;1;12;3;31;0;5;3;36;0;0;2;0;
SC;420620;GRAVATAL;2;28;1;32;0;0;0;82;0;0;0;12;
SC;420195;BALNEÁRIO ARROIO DO SILVA;2;47;5;91;11;6;1;44;0;0;24;40;
SC;421885;UNIÃO DO OESTE;0;0;2;3;6;0;0;11;0;0;0;0;
SC;420020;AGROLÂNDIA;10;43;5;109;17;24;4;184;0;0;4;4;
SC;420500;DIONÍSIO CERQUEIRA;0;15;1;22;22;41;0;48;0;0;0;0;
SC;421568;SANTA TEREZINHA DO PROGRESSO;1;11;0;18;1;5;4;76;0;0;9;1;
SC;420940;LAGUNA;1;39;1;36;3;3;1;65;0;0;12;9;
SC;420510;DONA EMMA;0;3;0;10;1;0;0;5;0;1;0;0;
SC;420810;ITAIÓPOLIS;16;73;12;177;24;6;4;275;2;1;12;13;
SC;420315;CALMON;3;12;0;37;2;1;0;52;0;0;0;0;
SC;421480;RIO DO SUL;8;43;1;45;5;3;0;37;0;0;9;147;
SC;420300;CAÇADOR;23;278;33;778;89;47;12;440;1;2;85;149;
SC;420517;ENTRE RIOS;1;10;4;9;1;1;0;16;0;0;0;7;
SC;421620;SÃO FRANCISCO DO SUL;4;59;4;235;7;2;1;125;3;0;0;13;
SC;421670;SÃO JOSÉ DO CEDRO;6;40;11;171;63;6;3;227;1;0;21;12;
SC;421535;SALTINHO;0;24;6;50;16;10;6;41;0;0;0;0;
SC;421875;TUNÁPOLIS;14;16;3;20;7;0;7;175;0;0;0;0;
SC;420895;JARDINÓPOLIS;0;7;0;8;0;0;1;24;0;0;0;0;
SC;420870;JACINTO MACHADO;8;68;0;31;61;0;0;64;0;0;0;0;
SC;421410;PRESIDENTE NEREU;0;35;4;68;2;9;1;215;0;0;0;0;
SC;420260;BOM RETIRO;6;51;7;132;6;3;0;135;0;0;0;0;
SC;421940;WITMARSUM;1;14;2;28;11;1;1;381;0;1;2;19;
SC;421605;SÃO CRISTOVÃO DO SUL;2;47;5;170;19;0;1;116;0;31;0;0;
SC;420660;GUARUJÁ DO SUL;11;9;0;55;1;0;0;55;0;0;1;0;
SC;421860;TROMBUDO CENTRAL;6;22;14;37;8;0;2;44;0;0;0;3;
SC;420550;FRAIBURGO;33;447;71;782;366;97;22;997;0;1;94;88;
SC;421660;SÃO JOSÉ;106;725;52;1.177;165;40;22;1.149;3;4;55;123;
SC;421380;PRAIA GRANDE;20;26;6;96;0;0;0;146;0;0;12;26;
SC;420325;CAPÃO ALTO;5;15;0;32;0;3;17;34;0;0;0;0;
SC;421280;BALNEÁRIO PIÇARRAS;4;80;17;195;32;12;0;125;0;0;26;76;
