MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JUN/2020.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420270;BOTUVERÁ;1;16;0;37;4;0;1;144;0;0;2;0;
SC;421260;PERITIBA;4;13;7;22;23;0;0;108;0;0;7;1;
SC;421720;SÃO MIGUEL DO OESTE;14;62;7;261;34;13;11;452;0;0;4;0;
SC;420800;ITÁ;3;15;2;37;2;0;2;37;0;1;0;0;
SC;421820;TIMBÓ;13;58;12;189;53;25;11;584;0;2;25;30;
SC;421590;SÃO BONIFÁCIO;3;11;5;29;0;0;0;332;0;0;1;0;
SC;420127;ARABUTÃ;0;3;0;17;0;0;2;64;0;0;3;0;
SC;420675;IBIAM;0;4;4;12;1;1;1;92;0;0;0;1;
SC;420543;FORMOSA DO SUL;3;47;3;137;7;2;1;119;0;0;3;0;
SC;420945;LAJEADO GRANDE;2;15;2;87;7;1;0;27;0;0;0;6;
SC;420210;BARRA VELHA;35;185;15;409;15;6;7;361;0;1;27;22;
SC;421090;MODELO;4;135;2;185;26;2;2;198;2;0;0;6;
SC;421505;RIO RUFINO;1;19;0;18;1;2;0;33;0;0;0;0;
SC;421950;XANXERÊ;2;10;4;44;2;1;0;124;0;0;0;2;
SC;420125;APIÚNA;1;63;4;158;9;5;4;143;0;0;0;2;
SC;421600;SÃO CARLOS;0;8;3;30;0;1;0;42;0;0;0;1;
SC;421540;SALTO VELOSO;1;7;0;19;4;0;3;17;0;0;0;0;
SC;421420;QUILOMBO;18;179;2;765;60;50;6;702;0;0;32;16;
SC;420580;GARUVA;3;41;1;81;17;5;0;69;0;4;7;69;
SC;421185;OURO VERDE;0;3;7;43;2;0;8;38;0;1;0;4;
SC;420100;ANITA GARIBALDI;0;3;0;6;0;1;0;1;0;0;0;0;
SC;420350;CAMPO ERÊ;7;27;9;63;16;11;0;85;0;1;7;16;
SC;420519;ERMO;0;2;1;2;0;0;0;4;0;0;1;10;
SC;421220;PAPANDUVA;6;21;2;48;11;4;4;89;0;0;1;1;
SC;420740;IMBUIA;0;9;1;7;0;1;1;11;0;0;0;23;
SC;420310;CAIBI;4;28;0;67;7;2;3;44;0;0;0;0;
SC;421520;ROMELÂNDIA;2;13;0;18;2;5;7;70;0;0;3;4;
SC;420005;ABDON BATISTA;0;23;5;74;2;0;0;38;0;0;0;0;
SC;420340;CAMPO BELO DO SUL;4;19;4;36;5;2;2;106;0;0;0;0;
SC;421000;LUIZ ALVES;1;53;1;92;42;10;5;134;0;7;4;3;
SC;420419;CHAPADÃO DO LAGEADO;0;7;0;15;0;0;0;12;0;0;0;2;
SC;421180;OURO;2;0;1;4;1;1;0;71;0;0;0;0;
SC;421835;TREVISO;1;153;1;107;6;15;0;32;0;0;39;71;
SC;420765;IPORÃ DO OESTE;2;15;2;45;17;2;2;103;0;1;0;0;
SC;421300;PINHEIRO PRETO;0;3;0;17;2;2;0;29;0;0;0;0;
SC;420500;DIONÍSIO CERQUEIRA;9;32;5;62;22;4;3;80;0;0;0;42;
SC;420020;AGROLÂNDIA;5;77;7;245;29;49;6;580;0;0;6;11;
SC;420940;LAGUNA;16;78;12;137;19;17;4;243;0;0;12;10;
SC;420510;DONA EMMA;4;10;3;21;12;2;0;41;0;1;1;24;
SC;421568;SANTA TEREZINHA DO PROGRESSO;3;6;6;38;6;0;2;64;0;0;0;0;
SC;421480;RIO DO SUL;10;101;5;130;13;11;3;94;0;0;3;1;
SC;420810;ITAIÓPOLIS;16;108;23;361;55;2;6;432;3;1;0;0;
SC;420315;CALMON;7;10;1;9;3;0;2;64;0;0;0;0;
SC;420300;CAÇADOR;14;139;16;294;54;31;8;433;1;0;47;43;
SC;420517;ENTRE RIOS;1;9;5;15;0;1;2;8;0;0;0;1;
SC;421620;SÃO FRANCISCO DO SUL;6;95;4;122;7;1;2;307;0;0;2;6;
SC;421670;SÃO JOSÉ DO CEDRO;2;25;6;74;20;1;6;170;1;6;0;1;
SC;421535;SALTINHO;0;22;4;57;51;5;1;54;0;0;0;0;
SC;421875;TUNÁPOLIS;4;37;2;70;11;0;4;236;0;0;0;0;
SC;420895;JARDINÓPOLIS;0;12;0;19;1;0;0;19;0;0;0;0;
SC;421410;PRESIDENTE NEREU;0;5;2;37;13;2;0;67;0;0;0;0;
SC;420870;JACINTO MACHADO;5;15;0;30;3;2;1;55;0;0;0;1;
SC;421940;WITMARSUM;1;2;0;5;0;1;0;92;0;0;0;0;
SC;421860;TROMBUDO CENTRAL;10;25;9;76;0;0;6;129;0;1;0;0;
SC;420260;BOM RETIRO;7;13;3;34;2;1;1;69;1;0;0;0;
SC;420660;GUARUJÁ DO SUL;3;6;1;16;14;1;0;32;1;0;2;0;
SC;421605;SÃO CRISTOVÃO DO SUL;6;5;3;23;0;0;0;53;0;0;0;0;
SC;421580;SÃO BENTO DO SUL;21;252;72;505;46;9;11;453;0;3;103;145;
SC;421770;SOMBRIO;18;94;6;123;25;7;10;452;0;0;20;128;
SC;421280;BALNEÁRIO PIÇARRAS;8;135;7;386;10;11;5;497;0;3;9;25;
SC;421250;PENHA;10;132;5;290;98;5;6;418;0;1;6;1;
SC;421380;PRAIA GRANDE;1;19;5;63;6;4;3;67;0;0;2;11;
SC;420550;FRAIBURGO;15;187;39;390;46;12;9;439;0;2;2;4;
