MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: ABR/2016.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420510;DONA EMMA;4;7;2;32;9;5;0;2;0;0;0;0;
SC;420020;AGROLÂNDIA;13;40;9;156;9;1;5;252;0;0;7;1;
SC;420940;LAGUNA;25;197;70;404;28;23;10;212;0;0;61;34;
SC;421568;SANTA TEREZINHA DO PROGRESSO;1;1;1;15;0;0;0;8;0;0;0;0;
SC;420500;DIONÍSIO CERQUEIRA;2;55;6;148;11;14;1;95;0;0;21;12;
SC;420810;ITAIÓPOLIS;48;247;78;849;335;8;22;1.043;2;0;118;196;
SC;421480;RIO DO SUL;11;54;6;173;30;9;1;594;0;0;47;58;
SC;420315;CALMON;0;27;2;114;19;2;0;31;0;0;32;16;
SC;420300;CAÇADOR;58;328;48;1.374;100;32;2;518;0;0;142;252;
SC;420517;ENTRE RIOS;0;0;0;0;0;0;0;0;0;0;0;20;
SC;420895;JARDINÓPOLIS;0;82;6;260;36;4;8;240;0;0;0;0;
SC;421875;TUNÁPOLIS;0;14;0;73;0;0;0;153;2;0;0;0;
SC;421670;SÃO JOSÉ DO CEDRO;9;27;7;143;1;6;1;170;0;3;13;101;
SC;421535;SALTINHO;1;33;1;180;86;8;0;3;0;0;0;0;
SC;421620;SÃO FRANCISCO DO SUL;2;4;2;18;4;0;0;4;0;0;0;0;
SC;421410;PRESIDENTE NEREU;0;4;0;6;12;0;0;46;0;0;14;18;
SC;421860;TROMBUDO CENTRAL;5;43;13;150;34;6;1;73;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;7;21;3;103;51;2;0;25;0;0;5;7;
SC;420260;BOM RETIRO;10;36;9;85;19;0;5;96;0;0;0;2;
SC;420870;JACINTO MACHADO;4;1;0;15;0;0;0;11;0;0;0;0;
SC;421940;WITMARSUM;3;29;3;83;7;3;1;126;0;7;1;0;
SC;420550;FRAIBURGO;102;452;124;1.026;160;52;22;1.184;0;2;88;94;
SC;421770;SOMBRIO;28;38;7;132;18;4;5;232;0;0;4;7;
SC;421755;SERRA ALTA;7;9;3;56;1;0;3;74;0;0;19;24;
SC;421660;SÃO JOSÉ;31;120;6;212;15;16;3;273;0;0;0;21;
SC;420985;LINDÓIA DO SUL;0;0;0;9;23;0;0;189;0;0;0;0;
SC;421580;SÃO BENTO DO SUL;44;798;38;1.634;30;2;20;490;0;4;0;0;
SC;420325;CAPÃO ALTO;13;18;3;27;0;0;3;5;0;0;0;0;
SC;420665;GUATAMBÚ;0;0;0;1;0;0;4;51;0;0;0;0;
SC;421380;PRAIA GRANDE;2;0;0;6;1;1;1;25;0;0;0;0;
SC;421280;BALNEÁRIO PIÇARRAS;0;0;0;0;0;0;0;102;0;0;0;0;
SC;420560;GALVÃO;2;5;1;4;1;2;1;0;0;0;0;0;
SC;421530;SALETE;18;100;41;351;33;34;9;183;0;1;6;46;
SC;421080;MELEIRO;18;14;0;24;78;0;0;206;0;0;0;0;
SC;421750;SEARA;0;0;0;0;0;0;0;5;0;0;0;0;
SC;421450;RIO DO CAMPO;7;31;5;85;0;4;3;87;0;0;0;0;
SC;421460;RIO DO OESTE;16;244;28;1.000;144;4;6;546;0;0;0;0;
SC;421935;VITOR MEIRELES;4;94;62;474;86;36;0;504;0;0;10;0;
SC;421510;RODEIO;10;52;8;225;11;3;11;169;0;0;2;2;
SC;421720;SÃO MIGUEL DO OESTE;40;70;36;197;87;16;6;225;1;2;39;33;
SC;420270;BOTUVERÁ;0;0;5;16;0;0;0;17;0;0;0;0;
SC;420800;ITÁ;56;8;4;13;2;0;0;31;0;0;0;2;
SC;421820;TIMBÓ;42;370;26;940;18;39;19;1.315;0;0;0;0;
SC;420127;ARABUTÃ;7;30;6;81;16;3;0;140;0;0;8;9;
SC;420945;LAJEADO GRANDE;2;7;2;39;2;0;2;107;0;0;0;4;
SC;420125;APIÚNA;22;94;14;322;116;46;16;328;0;0;18;20;
