MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JUL/2020.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420270;BOTUVERÁ;4;21;4;50;11;0;0;144;0;0;5;0;
SC;421720;SÃO MIGUEL DO OESTE;23;103;16;321;56;13;11;432;0;0;5;2;
SC;420800;ITÁ;3;15;4;32;3;4;6;46;0;2;0;0;
SC;421260;PERITIBA;0;14;1;21;19;0;2;101;0;1;5;0;
SC;420127;ARABUTÃ;0;2;1;18;5;0;0;46;0;0;4;0;
SC;420675;IBIAM;0;11;1;15;0;0;0;83;0;0;2;0;
SC;420945;LAJEADO GRANDE;8;126;2;699;10;0;4;46;0;0;0;34;
SC;420543;FORMOSA DO SUL;10;27;4;40;10;4;6;221;1;0;0;2;
SC;421590;SÃO BONIFÁCIO;1;8;5;23;1;1;1;355;0;0;0;0;
SC;421820;TIMBÓ;11;89;18;210;23;21;5;550;0;0;29;52;
SC;420125;APIÚNA;8;71;4;142;20;1;4;191;0;0;1;7;
SC;421917;VARGEM BONITA;0;2;1;8;11;0;0;43;0;0;0;2;
SC;420210;BARRA VELHA;41;141;20;287;13;3;3;491;0;1;20;12;
SC;421950;XANXERÊ;14;63;15;207;25;13;1;231;0;0;15;12;
SC;421090;MODELO;6;66;2;140;11;0;1;228;4;0;0;7;
SC;421505;RIO RUFINO;0;8;2;6;0;0;1;10;0;0;0;0;
SC;421600;SÃO CARLOS;1;9;2;76;1;0;0;27;0;0;0;6;
SC;421540;SALTO VELOSO;2;5;1;8;0;0;4;60;0;0;0;0;
SC;420100;ANITA GARIBALDI;3;6;0;2;0;0;0;2;0;0;0;0;
SC;421420;QUILOMBO;11;78;4;334;36;30;6;402;0;2;17;5;
SC;421185;OURO VERDE;0;9;9;47;5;3;6;49;0;1;0;2;
SC;420580;GARUVA;4;43;2;31;2;4;6;27;0;6;17;25;
SC;420310;CAIBI;14;34;1;76;14;6;14;82;0;0;0;0;
SC;421220;PAPANDUVA;8;50;6;112;15;3;2;125;0;0;1;2;
SC;420005;ABDON BATISTA;1;7;16;39;0;0;1;27;0;0;0;0;
SC;420350;CAMPO ERÊ;7;32;10;50;7;15;3;108;1;4;1;1;
SC;420740;IMBUIA;0;7;1;7;1;0;0;16;0;0;0;11;
SC;421520;ROMELÂNDIA;2;10;1;26;4;3;5;60;1;0;1;10;
SC;420519;ERMO;2;4;0;8;0;0;0;29;0;0;0;1;
SC;420340;CAMPO BELO DO SUL;2;23;5;19;3;0;0;91;0;0;0;0;
SC;421000;LUIZ ALVES;5;58;2;122;59;9;3;144;1;4;2;3;
SC;420419;CHAPADÃO DO LAGEADO;0;4;1;20;0;0;0;9;0;1;0;0;
SC;421835;TREVISO;3;45;1;25;0;14;3;24;0;0;19;50;
