MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: MAR/2020.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;25;85;21;228;81;8;3;430;0;0;1;3;
SC;420800;ITÁ;7;17;4;56;8;1;1;174;0;0;3;0;
SC;420270;BOTUVERÁ;5;25;4;45;17;0;1;75;0;0;2;1;
SC;421260;PERITIBA;4;13;22;38;24;2;0;102;0;0;4;1;
SC;420945;LAJEADO GRANDE;2;11;2;13;1;1;0;36;0;0;0;2;
SC;420675;IBIAM;0;9;5;23;0;1;0;88;0;0;6;2;
SC;421820;TIMBÓ;41;243;17;503;83;30;7;674;0;4;43;67;
SC;420543;FORMOSA DO SUL;5;21;4;24;12;3;2;100;1;1;3;0;
SC;421590;SÃO BONIFÁCIO;5;4;1;4;18;0;0;38;0;0;1;0;
SC;420127;ARABUTÃ;0;0;0;14;3;1;0;50;0;0;12;9;
SC;421950;XANXERÊ;42;180;17;445;36;13;6;1.205;0;0;68;99;
SC;421090;MODELO;19;48;4;181;17;2;6;250;3;0;1;11;
SC;421505;RIO RUFINO;2;4;7;6;0;0;2;28;0;0;0;0;
SC;420210;BARRA VELHA;47;210;23;480;16;13;7;418;1;2;58;75;
SC;420125;APIÚNA;2;2;0;4;0;0;0;18;0;0;0;0;
SC;421917;VARGEM BONITA;0;11;0;41;13;1;0;45;0;0;0;0;
SC;421600;SÃO CARLOS;1;25;7;130;2;0;1;49;0;1;0;12;
SC;421540;SALTO VELOSO;2;8;2;17;2;0;5;128;0;0;0;0;
SC;420100;ANITA GARIBALDI;0;4;2;10;0;0;0;5;0;0;0;0;
SC;421420;QUILOMBO;28;112;5;381;20;15;6;289;0;2;47;38;
SC;420580;GARUVA;0;9;1;22;2;2;0;33;0;2;1;55;
SC;421185;OURO VERDE;4;7;5;42;1;0;3;34;0;2;10;17;
SC;420350;CAMPO ERÊ;5;31;10;71;25;1;1;99;0;3;1;0;
SC;421520;ROMELÂNDIA;5;16;0;31;0;15;7;46;1;0;0;7;
SC;420310;CAIBI;7;64;2;177;7;4;9;92;0;0;4;4;
SC;421220;PAPANDUVA;17;86;5;303;23;4;10;173;0;1;3;3;
SC;420740;IMBUIA;1;11;1;9;4;3;0;35;0;0;0;26;
SC;420005;ABDON BATISTA;1;9;3;33;0;5;0;31;0;0;1;5;
SC;420519;ERMO;2;1;0;6;4;0;0;11;0;0;1;7;
SC;421000;LUIZ ALVES;7;49;4;144;34;9;1;65;3;2;6;76;
SC;420419;CHAPADÃO DO LAGEADO;4;4;1;12;0;1;0;45;0;0;0;18;
SC;420765;IPORÃ DO OESTE;3;35;6;129;30;0;1;160;0;0;0;1;
SC;421180;OURO;1;11;0;71;47;0;0;31;0;0;0;0;
SC;421835;TREVISO;4;24;2;56;0;1;0;21;0;0;26;37;
SC;421300;PINHEIRO PRETO;3;2;2;4;0;0;0;33;0;0;0;4;
SC;420950;LAURENTINO;11;44;27;79;26;4;4;511;0;0;1;1;
SC;420670;HERVAL D'OESTE;22;82;8;158;12;8;7;275;0;1;4;35;
SC;420915;JOSÉ BOITEUX;0;7;1;10;9;2;1;7;0;0;0;0;
SC;420555;FREI ROGÉRIO;0;3;0;4;0;0;0;6;0;0;0;0;
SC;421125;MORRO GRANDE;0;3;0;3;12;0;0;45;0;0;1;0;
SC;421227;PASSOS MAIA;2;54;2;47;19;0;5;127;0;0;0;6;
SC;421050;MARAVILHA;27;71;9;124;81;25;3;118;1;0;1;0;
SC;420960;LAURO MULLER;19;95;12;234;29;11;6;437;0;0;34;86;
SC;420150;ARMAZÉM;3;22;4;28;4;4;0;31;0;0;0;0;
SC;421635;SÃO JOÃO DO ITAPERIÚ;0;10;2;27;1;0;0;45;1;1;7;12;
SC;420285;BRAÇO DO TROMBUDO;10;34;10;108;47;15;1;107;0;0;0;0;
SC;420775;IRACEMINHA;1;23;3;52;2;2;0;70;0;0;0;0;
SC;421070;MATOS COSTA;2;7;1;5;1;0;0;5;0;0;0;0;
SC;421825;TIMBÓ GRANDE;0;3;0;22;2;0;0;50;0;0;0;0;
SC;420710;ILHOTA;16;48;3;108;5;5;1;255;0;15;0;16;
SC;421650;SÃO JOAQUIM;12;27;3;66;15;20;2;44;1;1;6;31;
SC;421690;SÃO LOURENÇO DO OESTE;62;198;34;536;96;32;2;800;0;2;84;106;
SC;421880;TURVO;15;20;2;92;3;0;1;100;0;0;0;0;
SC;420215;BELMONTE;1;8;4;10;6;0;1;37;0;6;0;53;
SC;421575;SÃO BERNARDINO;0;16;0;42;14;0;0;12;0;0;0;0;
SC;421560;SANTA ROSA DE LIMA;3;15;0;12;16;0;1;29;0;0;0;0;
SC;420515;DOUTOR PEDRINHO;1;6;1;3;0;0;1;45;0;0;0;0;
SC;420820;ITAJAÍ;155;953;102;2.087;440;184;88;2.515;0;32;506;669;
SC;421740;SCHROEDER;6;36;1;124;29;2;3;273;0;1;0;1;
SC;420590;GASPAR;69;225;20;637;51;13;10;379;0;1;7;1;
SC;420370;CANELINHA;8;61;4;172;8;4;2;71;0;2;0;0;
SC;420455;CORREIA PINTO;12;94;11;192;74;12;6;127;0;1;1;0;
SC;421140;NOVA ERECHIM;3;27;4;28;22;0;1;56;0;2;0;1;
SC;421550;SANTA CECÍLIA;2;31;0;55;1;1;1;38;0;0;0;1;
SC;421470;RIO DOS CEDROS;8;22;4;72;11;2;2;103;1;3;1;6;
SC;420630;GUABIRUBA;18;63;6;70;8;1;2;88;0;2;7;7;
SC;420195;BALNEÁRIO ARROIO DO SILVA;8;65;2;193;202;0;9;544;0;0;2;3;
SC;421555;SANTA HELENA;3;16;2;27;10;0;0;44;0;0;0;0;
SC;421885;UNIÃO DO OESTE;4;13;0;40;0;1;3;50;0;0;0;0;
SC;420620;GRAVATAL;8;7;2;9;0;2;1;26;0;0;0;0;
SC;421568;SANTA TEREZINHA DO PROGRESSO;4;5;3;60;3;0;1;62;0;0;0;0;
SC;420020;AGROLÂNDIA;23;132;15;492;104;26;4;451;1;0;14;19;
SC;420510;DONA EMMA;9;6;10;10;18;6;0;26;0;0;0;40;
SC;420940;LAGUNA;3;17;2;17;3;0;0;80;0;0;9;10;
SC;420500;DIONÍSIO CERQUEIRA;1;0;0;0;0;0;0;1;0;0;0;0;
SC;420315;CALMON;17;7;0;26;12;2;1;78;0;0;0;0;
SC;420810;ITAIÓPOLIS;35;244;27;507;56;1;6;404;6;1;0;2;
SC;421480;RIO DO SUL;10;51;10;89;11;10;3;85;0;0;2;59;
SC;420300;CAÇADOR;29;148;23;324;35;18;3;179;0;0;43;79;
SC;420517;ENTRE RIOS;2;4;2;6;2;0;1;14;0;0;0;0;
SC;421875;TUNÁPOLIS;12;35;9;99;10;4;5;315;0;0;0;0;
SC;420895;JARDINÓPOLIS;1;8;0;12;1;0;1;45;0;0;0;0;
SC;421535;SALTINHO;2;13;2;40;47;9;4;42;1;0;8;29;
SC;421670;SÃO JOSÉ DO CEDRO;5;11;1;31;9;0;4;84;0;0;0;0;
SC;421620;SÃO FRANCISCO DO SUL;7;114;2;214;5;4;2;78;0;1;0;8;
SC;420260;BOM RETIRO;7;33;6;75;27;1;2;97;0;0;0;0;
SC;421860;TROMBUDO CENTRAL;9;49;7;134;8;2;0;115;0;0;0;0;
SC;421605;SÃO CRISTOVÃO DO SUL;5;29;4;55;4;0;2;34;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;7;9;5;44;10;0;7;75;0;0;4;2;
SC;420870;JACINTO MACHADO;3;11;3;17;0;2;3;69;0;0;0;3;
SC;421410;PRESIDENTE NEREU;2;3;1;33;3;1;1;56;0;0;0;0;
SC;421940;WITMARSUM;0;4;1;4;2;0;0;67;0;0;0;0;
SC;421660;SÃO JOSÉ;169;751;53;1.150;250;91;15;1.218;2;5;7;171;
SC;421770;SOMBRIO;15;74;6;202;36;8;3;445;0;0;58;196;
SC;420325;CAPÃO ALTO;17;29;3;43;0;0;2;42;0;0;0;0;
SC;421755;SERRA ALTA;0;14;1;26;8;0;1;32;0;0;0;0;
SC;421580;SÃO BENTO DO SUL;60;335;38;748;108;5;4;442;0;7;157;200;
SC;421280;BALNEÁRIO PIÇARRAS;20;111;11;254;4;6;7;213;0;4;9;57;
SC;421250;PENHA;21;66;9;302;26;4;0;323;0;0;2;1;
SC;420985;LINDÓIA DO SUL;0;11;0;47;12;2;1;78;0;0;8;8;
SC;420560;GALVÃO;0;3;0;7;24;1;2;62;0;0;0;0;
SC;420550;FRAIBURGO;47;270;51;580;99;58;11;1.045;0;2;23;127;
SC;421380;PRAIA GRANDE;1;14;6;59;9;0;2;66;0;1;1;11;
SC;420665;GUATAMBÚ;1;3;0;11;0;1;2;72;0;0;0;0;
SC;421530;SALETE;11;65;10;150;82;28;5;118;0;1;1;0;
SC;421750;SEARA;4;9;2;16;0;2;4;118;0;0;34;13;
SC;421130;NAVEGANTES;33;224;5;243;0;0;2;446;0;1;7;150;
SC;421450;RIO DO CAMPO;8;25;4;56;0;0;1;108;0;0;1;0;
SC;421510;RODEIO;6;16;4;41;6;1;5;61;0;0;0;2;
SC;421460;RIO DO OESTE;8;10;0;25;8;1;0;150;0;0;0;0;
SC;421935;VITOR MEIRELES;6;6;2;57;0;1;2;76;0;0;0;0;
SC;420030;AGRONÔMICA;14;32;2;84;1;4;0;123;0;0;3;18;
SC;421680;SÃO JOSÉ DO CERRITO;3;22;1;41;0;3;0;59;0;0;0;0;
SC;421890;URUBICI;15;28;7;167;20;1;10;114;0;0;2;1;
SC;421390;PRESIDENTE CASTELLO BRANCO;8;14;1;62;57;19;7;112;0;0;36;30;
SC;420845;ITAPOÁ;26;239;15;475;174;31;4;465;2;6;47;68;
SC;420840;ITAPIRANGA;6;9;2;9;0;0;1;148;0;0;3;1;
SC;420530;FAXINAL DOS GUEDES;11;152;24;693;37;14;1;1.011;0;8;18;100;
SC;420417;CERRO NEGRO;0;0;0;1;0;0;0;11;0;0;0;0;
SC;421570;SANTO AMARO DA IMPERATRIZ;14;45;4;58;26;5;1;81;0;0;0;0;
SC;420205;BALNEÁRIO BARRA DO SUL;10;147;8;268;27;12;10;326;0;1;23;33;
SC;421225;PASSO DE TORRES;11;9;3;37;8;2;2;78;0;0;1;13;
SC;420480;CURITIBANOS;60;392;56;883;106;124;7;879;0;0;143;236;
SC;420170;ASCURRA;9;48;16;208;21;2;2;597;0;0;0;0;
SC;420140;ARARANGUÁ;45;315;17;845;90;14;9;475;1;7;12;10;
SC;420430;CONCÓRDIA;15;85;19;249;10;3;4;203;0;0;20;1;
SC;421910;VARGEÃO;0;52;3;173;5;1;2;292;0;0;0;12;
SC;421190;PALHOÇA;120;575;67;981;320;73;13;2.405;0;22;234;368;
SC;420207;BALNEÁRIO GAIVOTA;9;64;3;154;14;2;1;83;0;0;0;0;
SC;420070;ALFREDO WAGNER;5;23;4;36;25;1;4;104;0;0;0;0;
SC;420535;FLOR DO SERTÃO;0;19;1;26;4;0;7;54;0;0;1;8;
SC;421187;PAIAL;2;3;0;28;5;0;0;100;0;0;8;7;
SC;421840;TREZE DE MAIO;1;20;0;56;2;2;0;170;0;0;3;3;
SC;420920;LACERDÓPOLIS;0;1;0;0;0;0;0;12;0;0;0;0;
SC;421335;PONTE ALTA DO NORTE;2;13;0;18;1;6;2;101;0;0;0;26;
SC;421340;PONTE SERRADA;12;76;5;434;47;71;21;716;0;5;3;19;
SC;421725;SÃO PEDRO DE ALCÂNTARA;3;16;0;35;0;3;1;34;0;0;0;0;
SC;420435;CORDILHEIRA ALTA;2;2;1;4;1;0;0;21;0;0;0;0;
SC;421330;PONTE ALTA;0;3;0;8;0;0;0;20;0;0;1;17;
SC;421900;URUSSANGA;52;240;35;555;107;24;8;1.237;0;3;106;224;
SC;420190;AURORA;0;0;0;0;0;0;0;10;0;0;0;0;
SC;421545;SANGÃO;2;5;0;2;1;0;3;147;0;0;0;0;
SC;420380;CANOINHAS;35;243;13;732;18;22;9;1.026;0;0;22;33;
SC;421175;OTACÍLIO COSTA;6;70;23;138;6;2;2;176;0;1;0;0;
SC;420130;ARAQUARI;24;135;21;288;30;9;3;647;1;53;14;130;
SC;421640;SÃO JOÃO DO SUL;4;13;3;6;6;1;0;45;0;0;0;0;
SC;420120;ANTÔNIO CARLOS;30;32;4;117;45;4;7;83;0;3;0;0;
SC;421350;PORTO BELO;21;115;8;262;11;9;11;373;1;2;7;70;
SC;421810;TIMBÉ DO SUL;2;13;6;15;7;2;0;51;0;0;1;0;
SC;420240;BLUMENAU;206;1.389;83;1.604;320;223;241;1.664;0;184;337;502;
SC;420460;CRICIÚMA;263;863;81;1.541;150;34;48;3.065;0;42;154;688;
SC;421710;SÃO MARTINHO;10;15;2;92;1;1;1;486;0;0;11;17;
SC;420970;LEBON RÉGIS;3;85;7;215;5;1;4;202;2;1;2;20;
SC;421920;VIDAL RAMOS;10;21;5;95;0;13;1;138;0;0;1;24;
SC;421170;ORLEANS;26;342;14;782;59;5;11;205;1;0;1;1;
SC;421569;SANTIAGO DO SUL;0;1;0;5;4;0;0;15;0;0;0;0;
SC;421110;MONTE CASTELO;3;19;1;71;2;0;4;41;0;1;4;41;
SC;421800;TIJUCAS;4;38;3;115;18;2;0;188;0;0;1;2;
SC;420750;INDAIAL;57;188;20;592;55;10;6;369;0;1;3;50;
SC;421715;SÃO MIGUEL DA BOA VISTA;5;11;0;30;19;0;1;19;0;0;0;0;
