MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: AGO/2019.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420270;BOTUVERÁ;2;17;3;26;5;5;0;102;0;0;0;38;
SC;421720;SÃO MIGUEL DO OESTE;29;126;36;392;144;36;9;724;1;0;37;65;
SC;420800;ITÁ;22;25;10;133;16;1;4;122;0;2;7;3;
SC;421260;PERITIBA;6;16;2;20;21;0;1;95;0;0;5;25;
SC;421820;TIMBÓ;20;126;22;305;49;38;5;664;2;7;33;76;
SC;420543;FORMOSA DO SUL;0;116;5;571;3;0;0;222;4;0;5;15;
SC;421590;SÃO BONIFÁCIO;2;12;0;83;23;0;0;40;0;0;0;0;
SC;420945;LAJEADO GRANDE;4;5;0;26;1;0;3;98;0;0;0;7;
SC;420127;ARABUTÃ;1;3;1;19;10;1;0;12;0;0;9;4;
SC;420675;IBIAM;1;23;3;52;0;1;1;80;0;0;2;1;
SC;421950;XANXERÊ;36;387;25;857;126;49;19;1.755;0;0;118;191;
SC;421090;MODELO;5;48;3;108;28;0;5;201;0;0;44;54;
SC;420210;BARRA VELHA;27;186;10;381;38;8;3;314;2;13;115;184;
SC;421505;RIO RUFINO;0;3;1;10;0;0;2;48;0;0;0;0;
SC;420125;APIÚNA;7;30;4;36;34;9;2;218;0;0;0;1;
SC;421540;SALTO VELOSO;3;17;3;31;3;1;1;142;0;0;0;0;
SC;421600;SÃO CARLOS;9;43;12;158;3;1;3;121;0;0;0;10;
SC;421420;QUILOMBO;8;79;3;342;25;11;1;212;2;0;94;91;
SC;420100;ANITA GARIBALDI;6;0;9;17;0;0;0;5;0;0;0;1;
SC;421185;OURO VERDE;6;26;8;114;12;6;1;73;0;0;27;102;
SC;420580;GARUVA;0;16;1;34;3;6;0;17;1;1;1;40;
SC;420350;CAMPO ERÊ;5;29;17;71;37;40;2;112;1;0;0;1;
SC;421520;ROMELÂNDIA;1;23;5;37;7;2;4;86;0;0;0;4;
SC;421220;PAPANDUVA;20;84;20;272;25;6;4;288;0;0;1;0;
SC;420310;CAIBI;14;76;3;252;25;9;6;212;0;0;2;2;
SC;420519;ERMO;10;21;2;48;2;4;4;109;0;0;2;24;
SC;420740;IMBUIA;3;15;4;20;2;14;1;37;0;0;0;24;
SC;420005;ABDON BATISTA;0;0;0;0;0;0;1;71;0;0;0;0;
SC;420419;CHAPADÃO DO LAGEADO;4;9;0;37;0;10;3;104;0;0;1;22;
SC;421000;LUIZ ALVES;3;69;4;157;82;40;6;226;4;8;5;51;
SC;420340;CAMPO BELO DO SUL;18;70;16;188;2;2;0;94;0;0;0;20;
SC;420765;IPORÃ DO OESTE;8;69;7;148;58;0;1;150;0;0;0;0;
SC;421180;OURO;5;7;2;116;111;0;0;2;0;0;0;0;
SC;421300;PINHEIRO PRETO;1;11;2;67;13;1;1;90;0;0;0;9;
SC;421835;TREVISO;0;5;0;6;8;0;0;2;0;0;12;21;
SC;420540;FLORIANÓPOLIS;632;1.612;167;3.996;264;311;64;4.723;5;148;118;1.783;
SC;421715;SÃO MIGUEL DA BOA VISTA;4;9;2;48;5;1;2;86;0;0;0;0;
SC;421003;LUZERNA;8;19;5;33;2;4;2;69;0;1;2;0;
SC;420165;ARVOREDO;1;19;4;77;12;2;1;123;0;0;29;128;
SC;421775;SUL BRASIL;5;66;10;116;9;4;2;54;0;0;2;16;
SC;420320;CAMBORIÚ;7;66;7;180;16;2;0;250;1;3;14;36;
SC;421100;MONDAÍ;36;30;6;93;12;0;0;180;0;0;0;2;
SC;421565;SANTA ROSA DO SUL;9;78;9;207;4;30;1;242;0;1;29;140;
SC;420917;JUPIÁ;3;5;7;107;5;0;4;54;0;0;1;9;
SC;420690;IBIRAMA;6;163;11;360;100;32;4;291;0;1;37;22;
SC;420770;IPUMIRIM;2;14;2;41;5;4;1;121;0;0;6;1;
SC;421850;TREZE TÍLIAS;1;0;0;0;1;1;1;143;0;0;2;54;
SC;420860;JABORÁ;2;6;0;17;9;1;0;36;0;0;0;0;
SC;421200;PALMA SOLA;10;33;8;124;20;6;5;96;2;0;2;0;
SC;421315;PLANALTO ALEGRE;0;0;1;2;0;0;0;3;1;0;0;0;
SC;420243;BOCAINA DO SUL;3;4;0;4;0;0;0;6;0;0;0;0;
SC;421830;TRÊS BARRAS;221;295;53;578;47;60;17;616;3;9;17;25;
SC;421760;SIDERÓPOLIS;12;49;2;38;17;4;1;85;0;0;1;0;
SC;420650;GUARAMIRIM;3;31;2;90;57;12;2;85;1;0;1;26;
SC;421415;PRINCESA;0;9;3;20;13;0;9;28;0;0;6;19;
SC;420090;ANGELINA;1;4;0;14;0;1;1;65;0;0;0;1;
SC;421500;RIO NEGRINHO;38;303;36;584;23;19;2;429;0;0;4;287;
SC;420425;COCAL DO SUL;32;115;14;422;34;7;3;521;0;8;52;128;
SC;420230;BIGUAÇU;137;684;119;1.233;247;85;29;782;2;16;9;0;
SC;421960;XAVANTINA;1;17;2;27;15;3;0;44;0;0;15;0;
SC;421870;TUBARÃO;211;720;109;1.585;238;115;39;3.209;0;2;140;145;
SC;420490;DESCANSO;14;94;13;299;48;18;9;246;0;0;42;49;
SC;421010;MAFRA;34;537;43;1.328;105;175;12;1.325;0;1;224;315;
