MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: OUT/2019.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421125;MORRO GRANDE;9;22;4;35;35;1;1;81;0;0;2;0;
SC;420950;LAURENTINO;26;67;36;90;45;20;9;472;1;0;1;1;
SC;420670;HERVAL D'OESTE;17;187;28;286;15;17;14;383;0;0;9;5;
SC;420915;JOSÉ BOITEUX;2;9;0;6;16;1;1;29;0;0;0;0;
SC;420555;FREI ROGÉRIO;1;2;1;1;0;0;1;8;0;0;1;0;
SC;421227;PASSOS MAIA;2;12;5;27;40;0;0;161;0;0;19;53;
SC;421050;MARAVILHA;24;49;28;127;93;5;4;227;1;4;14;31;
SC;420150;ARMAZÉM;7;50;1;66;3;2;0;33;0;4;0;0;
SC;420960;LAURO MULLER;22;181;16;338;52;25;5;400;0;2;73;156;
SC;421635;SÃO JOÃO DO ITAPERIÚ;0;15;1;31;12;0;0;88;0;0;14;3;
SC;420285;BRAÇO DO TROMBUDO;10;68;22;210;109;27;1;179;0;1;0;0;
SC;420775;IRACEMINHA;7;12;2;19;4;2;3;98;0;0;0;1;
SC;421825;TIMBÓ GRANDE;5;16;1;36;2;7;4;69;0;0;0;11;
SC;421070;MATOS COSTA;3;12;1;12;2;1;1;9;0;0;2;0;
SC;421650;SÃO JOAQUIM;27;56;20;142;5;3;7;193;1;0;3;0;
SC;420710;ILHOTA;10;62;11;104;4;1;1;292;0;0;5;78;
SC;420215;BELMONTE;4;4;11;8;3;1;7;59;0;0;0;66;
SC;421690;SÃO LOURENÇO DO OESTE;15;222;24;561;120;24;18;1.167;0;3;144;669;
SC;421560;SANTA ROSA DE LIMA;0;12;2;20;64;8;0;124;0;0;0;0;
SC;421575;SÃO BERNARDINO;2;21;7;71;35;2;1;44;0;0;0;0;
SC;421880;TURVO;16;67;0;121;11;10;28;241;0;0;0;0;
SC;420515;DOUTOR PEDRINHO;2;14;3;24;0;1;1;38;0;0;0;0;
SC;420820;ITAJAÍ;115;1.253;83;2.743;731;237;112;2.891;4;25;1.344;1.705;
SC;421550;SANTA CECÍLIA;1;59;0;151;1;0;1;46;0;0;14;7;
SC;420590;GASPAR;52;218;14;451;76;40;5;357;0;2;8;10;
SC;421140;NOVA ERECHIM;15;31;4;33;25;0;1;77;0;3;0;0;
SC;420370;CANELINHA;8;74;2;164;20;2;4;59;0;9;0;0;
SC;421740;SCHROEDER;16;44;7;139;32;6;6;240;0;1;33;32;
SC;420455;CORREIA PINTO;22;132;8;248;102;17;4;214;0;0;35;32;
SC;421470;RIO DOS CEDROS;7;39;3;143;101;17;4;216;0;1;206;213;
SC;420630;GUABIRUBA;11;58;3;80;44;11;0;196;0;1;13;11;
SC;420620;GRAVATAL;7;30;10;49;3;12;0;301;0;1;8;37;
SC;421885;UNIÃO DO OESTE;8;16;1;49;4;4;3;57;0;1;1;0;
SC;421555;SANTA HELENA;1;22;3;20;19;0;12;86;0;0;0;0;
SC;420195;BALNEÁRIO ARROIO DO SILVA;10;139;3;355;155;9;7;1.136;0;0;21;80;
SC;421568;SANTA TEREZINHA DO PROGRESSO;3;41;7;26;25;4;11;86;0;0;17;1;
SC;420940;LAGUNA;12;175;6;332;59;9;10;275;0;0;70;70;
SC;420500;DIONÍSIO CERQUEIRA;1;34;2;28;72;28;4;74;4;0;78;82;
SC;420510;DONA EMMA;4;1;2;14;5;2;1;64;1;0;0;5;
