MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JAN/2017.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420510;DONA EMMA;0;14;3;45;14;7;0;13;0;0;0;0;
SC;420845;ITAPOÁ;1;77;4;228;0;0;4;71;0;6;0;0;
SC;420417;CERRO NEGRO;3;14;3;44;1;2;0;54;0;0;0;0;
SC;420530;FAXINAL DOS GUEDES;3;42;18;246;14;5;0;355;0;0;97;175;
SC;421890;URUBICI;1;22;7;58;5;8;3;34;0;0;3;0;
SC;421590;SÃO BONIFÁCIO;0;6;6;11;0;0;0;4;0;0;0;0;
SC;420945;LAJEADO GRANDE;0;2;2;22;0;0;0;22;0;1;0;0;
SC;421917;VARGEM BONITA;19;39;8;145;20;12;2;135;0;0;9;15;
SC;420770;IPUMIRIM;1;16;5;74;33;3;0;127;0;0;7;32;
SC;420775;IRACEMINHA;0;3;1;3;0;1;0;52;0;0;0;0;
SC;420690;IBIRAMA;3;22;1;37;3;4;2;53;0;0;3;0;
SC;421223;PARAÍSO;0;4;0;4;1;0;0;5;0;0;0;0;
SC;421060;MASSARANDUBA;0;22;1;82;0;15;0;90;0;0;0;0;
SC;420700;IÇARA;58;254;13;414;25;5;5;766;0;2;59;149;
SC;421535;SALTINHO;0;9;0;22;9;0;0;0;0;0;0;0;
SC;421187;PAIAL;0;0;1;0;0;0;0;0;0;0;0;0;
SC;420245;BOMBINHAS;13;137;10;370;55;26;19;413;0;0;0;9;
SC;421660;SÃO JOSÉ;134;837;65;1.971;169;92;18;1.586;0;5;33;99;
SC;421220;PAPANDUVA;5;25;5;51;0;2;3;40;1;1;6;0;
SC;421560;SANTA ROSA DE LIMA;0;4;0;5;20;0;0;63;0;1;0;1;
SC;420130;ARAQUARI;4;35;4;82;19;11;1;80;0;0;49;115;
SC;421567;SANTA TEREZINHA;1;3;1;9;0;0;0;0;0;0;6;5;
SC;421130;NAVEGANTES;1;77;3;108;3;0;0;71;137;1;0;112;
SC;420910;JOINVILLE;169;1.895;87;2.975;280;88;43;2.115;1;16;40;180;
SC;420520;ERVAL VELHO;5;5;0;8;11;1;0;18;0;0;0;1;
SC;420470;CUNHA PORÃ;13;42;2;199;8;8;3;267;0;0;2;0;
SC;421140;NOVA ERECHIM;0;13;0;48;14;4;0;24;0;1;2;0;
SC;421740;SCHROEDER;3;12;1;29;8;1;0;61;0;0;1;0;
SC;421300;PINHEIRO PRETO;0;17;0;47;27;2;0;21;0;0;3;0;
SC;420600;GOVERNADOR CELSO RAMOS;4;58;2;276;14;4;2;177;0;0;18;26;
SC;420040;ÁGUA DOCE;5;11;2;38;2;0;2;71;1;0;0;0;
SC;421730;SAUDADES;1;10;1;37;8;1;0;32;0;0;3;17;
SC;420020;AGROLÂNDIA;12;53;5;180;16;36;4;248;0;0;2;4;
