MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: MAR/2017.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421720;SÃO MIGUEL DO OESTE;21;80;28;289;55;29;16;653;0;0;73;71;
SC;420270;BOTUVERÁ;4;41;2;96;8;2;2;61;0;1;0;56;
SC;420800;ITÁ;123;45;13;153;8;34;37;228;0;0;139;216;
SC;421820;TIMBÓ;37;360;19;791;26;57;10;914;5;14;0;0;
SC;420127;ARABUTÃ;0;14;1;46;18;10;1;61;0;0;11;5;
SC;421590;SÃO BONIFÁCIO;2;7;5;30;0;3;0;13;0;0;0;0;
SC;420945;LAJEADO GRANDE;1;4;0;8;0;0;0;76;0;0;0;0;
SC;420543;FORMOSA DO SUL;0;50;4;303;0;0;0;3;0;0;0;78;
SC;420675;IBIAM;0;0;0;0;0;0;0;0;0;0;0;13;
SC;420125;APIÚNA;12;49;5;137;47;3;1;166;0;0;0;0;
SC;421950;XANXERÊ;24;233;31;706;95;57;8;1.570;0;0;211;115;
SC;421917;VARGEM BONITA;14;29;6;128;47;19;0;201;0;0;20;23;
SC;420210;BARRA VELHA;2;85;4;203;22;8;3;33;0;0;15;35;
SC;421090;MODELO;29;169;12;194;30;0;2;391;3;0;54;116;
SC;421505;RIO RUFINO;0;0;0;3;0;0;0;0;0;0;0;0;
SC;421600;SÃO CARLOS;2;21;0;95;1;0;1;40;0;0;21;17;
SC;421540;SALTO VELOSO;0;11;2;17;0;0;0;65;0;0;0;0;
SC;420100;ANITA GARIBALDI;19;28;10;83;2;6;4;112;0;0;0;0;
SC;421185;OURO VERDE;1;7;0;45;2;25;1;14;0;0;31;33;
SC;421420;QUILOMBO;5;0;1;2;3;0;0;4;0;0;0;0;
SC;420580;GARUVA;0;87;2;79;9;2;1;38;1;2;0;0;
SC;420740;IMBUIA;8;28;4;128;3;11;3;188;0;0;0;0;
SC;421520;ROMELÂNDIA;0;14;1;120;6;1;4;84;0;0;0;0;
SC;420310;CAIBI;6;19;0;78;1;3;0;150;0;0;3;1;
SC;421220;PAPANDUVA;5;27;5;149;12;3;0;99;2;1;3;3;
SC;420005;ABDON BATISTA;0;7;0;24;0;0;0;16;0;0;0;0;
SC;420519;ERMO;4;48;11;155;60;23;3;309;0;0;1;2;
SC;420350;CAMPO ERÊ;12;114;18;487;109;16;9;584;0;0;126;156;
SC;421000;LUIZ ALVES;2;46;1;174;14;16;1;83;0;0;1;0;
SC;420340;CAMPO BELO DO SUL;8;21;7;146;5;5;7;233;0;0;0;0;
SC;420765;IPORÃ DO OESTE;12;32;9;209;32;0;3;247;0;0;1;2;
SC;421300;PINHEIRO PRETO;1;21;0;69;50;7;1;98;0;0;6;4;
SC;421835;TREVISO;0;12;0;41;96;3;0;41;0;0;57;109;
SC;420555;FREI ROGÉRIO;1;8;3;27;1;1;3;34;0;0;0;11;
SC;420950;LAURENTINO;10;45;12;55;39;2;5;136;0;0;0;0;
SC;420670;HERVAL D'OESTE;12;119;21;266;11;3;5;197;0;1;0;5;
SC;421125;MORRO GRANDE;0;15;1;15;0;5;0;93;0;0;5;3;
SC;420915;JOSÉ BOITEUX;0;0;0;3;0;1;0;2;0;0;0;0;
